id,chara_id,target_scene,target_cut,target_type,value
1997,1049,2,101034,0,2
1998,1049,2,101034,1,2
1999,1049,2,102030,0,2
2000,1049,2,102030,1,2
2001,1049,5,0,0,2
2002,1049,5,1,6,1
2003,1049,5,1,7,1
2004,1049,5,2,1,6
2005,1049,5,0,1,3
2006,1049,5,0,2,3
2007,1049,5,0,3,1
2008,1049,5,0,4,5
2009,1049,0,2,0,1
2010,1050,0,0,0,5
2011,1050,1,0,0,5
2012,1050,1,1,0,3
2013,1050,1,2,0,5
2014,1050,1,3,0,4
2015,1050,1,4,0,3
2016,1050,1,5,0,5
2017,1050,4,0,0,2
2018,1050,7,0,0,1
2019,1050,8,0,0,1
2020,1050,3,1,0,4
2021,1050,6,0,1,3
2022,1050,2,103010,0,5
2023,1050,2,103020,0,6
2024,1050,2,103030,0,5
2025,1050,2,103050,0,1
2026,1050,2,103040,0,6
2027,1050,2,101045,1,5
2028,1050,2,102040,1,5
2029,1050,2,101014,0,3
2030,1050,2,101042,0,3
2031,1050,2,101012,0,2
2032,1050,2,101031,0,1
2033,1050,2,101031,1,1
2034,1050,2,101032,0,1
2035,1050,2,101032,1,1
2036,1050,2,101033,0,1
2037,1050,2,101033,1,1
2038,1050,2,101034,0,1
2039,1050,2,101034,1,1
2040,1050,2,102030,0,1
2041,1050,2,102030,1,1
2042,1050,5,0,0,6
2043,1050,5,1,6,2
2044,1050,5,1,7,2
2045,1050,5,2,1,4
2046,1050,5,0,1,3
2047,1050,5,0,2,3
2048,1050,5,0,3,1
2049,1050,5,0,4,5
2050,1050,0,2,0,5
2051,1051,0,0,0,2
2052,1051,1,0,0,3
2053,1051,1,1,0,3
2054,1051,1,2,0,3
2055,1051,1,3,0,2
2056,1051,1,4,0,3
2057,1051,1,5,0,3
2058,1051,4,0,0,1
2059,1051,7,0,0,2
2060,1051,8,0,0,1
2061,1051,3,1,0,1
2062,1051,6,0,1,2
2063,1051,2,103010,0,3
2064,1051,2,103020,0,3
2065,1051,2,103030,0,1
2066,1051,2,103050,0,4
2067,1051,2,103040,0,2
2068,1051,2,101045,1,3
2069,1051,2,102040,1,3
2070,1051,2,101014,0,2
2071,1051,2,101042,0,3
2072,1051,2,101012,0,2
2073,1051,2,101031,0,1
2074,1051,2,101031,1,1
2075,1051,2,101032,0,1
2076,1051,2,101032,1,1
2077,1051,2,101033,0,1
2078,1051,2,101033,1,1
2079,1051,2,101034,0,1
2080,1051,2,101034,1,1
2081,1051,2,102030,0,1
2082,1051,2,102030,1,1
2083,1051,5,0,0,3
2084,1051,5,1,6,3
2085,1051,5,1,7,3
2086,1051,5,2,1,1
2087,1051,5,0,1,1
2088,1051,5,0,2,1
2089,1051,5,0,3,1
2090,1051,5,0,4,3
2091,1051,0,2,0,2
2092,1052,0,0,0,3
2093,1052,1,0,0,4
2094,1052,1,1,0,4
2095,1052,1,2,0,1
2096,1052,1,3,0,5
2097,1052,1,4,0,4
2098,1052,1,5,0,4
2099,1052,4,0,0,2
2100,1052,7,0,0,2
2101,1052,8,0,0,1
2102,1052,3,1,0,1
2103,1052,6,0,1,1
2104,1052,2,103010,0,4
2105,1052,2,103020,0,3
2106,1052,2,103030,0,4
2107,1052,2,103050,0,5
2108,1052,2,103040,0,5
2109,1052,2,101045,1,4
2110,1052,2,102040,1,4
2111,1052,2,101014,0,1
2112,1052,2,101042,0,2
2113,1052,2,101012,0,1
2114,1052,2,101031,0,2
2115,1052,2,101031,1,2
2116,1052,2,101032,0,2
2117,1052,2,101032,1,2
2118,1052,2,101033,0,2
2119,1052,2,101033,1,2
2120,1052,2,101034,0,2
2121,1052,2,101034,1,2
2122,1052,2,102030,0,2
2123,1052,2,102030,1,2
2124,1052,5,0,0,3
2125,1052,5,1,6,1
2126,1052,5,1,7,4
2127,1052,5,2,1,1
2128,1052,5,0,1,1
2129,1052,5,0,2,1
2130,1052,5,0,3,1
2131,1052,5,0,4,1
2132,1052,0,2,0,3
2133,1053,0,0,0,1
2134,1053,1,0,0,2
2135,1053,1,1,0,2
2136,1053,1,2,0,2
2137,1053,1,3,0,2
2138,1053,1,4,0,2
2139,1053,1,5,0,2
2140,1053,4,0,0,1
2141,1053,7,0,0,2
2142,1053,8,0,0,1
2143,1053,3,1,0,5
2144,1053,6,0,1,3
2145,1053,2,103010,0,2
2146,1053,2,103020,0,1
2147,1053,2,103030,0,4
2148,1053,2,103050,0,3
2149,1053,2,103040,0,3
2150,1053,2,101045,1,2
2151,1053,2,102040,1,2
2152,1053,2,101014,0,1
2153,1053,2,101042,0,1
2154,1053,2,101012,0,1
2155,1053,2,101031,0,1
2156,1053,2,101031,1,1
2157,1053,2,101032,0,1
2158,1053,2,101032,1,1
2159,1053,2,101033,0,1
2160,1053,2,101033,1,1
2161,1053,2,101034,0,1
2162,1053,2,101034,1,1
2163,1053,2,102030,0,1
2164,1053,2,102030,1,1
2165,1053,5,0,0,1
2166,1053,5,1,6,2
2167,1053,5,1,7,5
2168,1053,5,2,1,5
2169,1053,5,0,1,3
2170,1053,5,0,2,3
2171,1053,5,0,3,1
2172,1053,5,0,4,2
2173,1053,0,2,0,1
2174,1054,0,0,0,5
2175,1054,1,0,0,2
2176,1054,1,1,0,2
2177,1054,1,2,0,2
2178,1054,1,3,0,2
2179,1054,1,4,0,2
2180,1054,1,5,0,2
2181,1054,4,0,0,2
2182,1054,7,0,0,1
2183,1054,8,0,0,1
2184,1054,3,1,0,3
2185,1054,6,0,1,3
2186,1054,2,103010,0,2
2187,1054,2,103020,0,2
2188,1054,2,103030,0,4
2189,1054,2,103050,0,5
2190,1054,2,103040,0,3
2191,1054,2,101045,1,4
2192,1054,2,102040,1,4
2193,1054,2,101014,0,1
2194,1054,2,101042,0,1
2195,1054,2,101012,0,1
2196,1054,2,101031,0,1
2197,1054,2,101031,1,1
2198,1054,2,101032,0,1
2199,1054,2,101032,1,1
2200,1054,2,101033,0,1
2201,1054,2,101033,1,1
2202,1054,2,101034,0,1
2203,1054,2,101034,1,1
2204,1054,2,102030,0,1
2205,1054,2,102030,1,1
2206,1054,5,0,0,2
2207,1054,5,1,6,3
2208,1054,5,1,7,6
2209,1054,5,2,1,3
2210,1054,5,0,1,3
2211,1054,5,0,2,3
2212,1054,5,0,3,1
2213,1054,5,0,4,2
2214,1054,0,2,0,5
2215,1055,0,0,0,1
2216,1055,1,0,0,4
2217,1055,1,1,0,1
2218,1055,1,2,0,1
2219,1055,1,3,0,5
2220,1055,1,4,0,1
2221,1055,1,5,0,4
2222,1055,4,0,0,1
2223,1055,7,0,0,1
2224,1055,8,0,0,1
2225,1055,3,1,0,3
2226,1055,6,0,1,1
2227,1055,2,103010,0,4
2228,1055,2,103020,0,3
2229,1055,2,103030,0,2
2230,1055,2,103050,0,6
2231,1055,2,103040,0,5
2232,1055,2,101045,1,4
2233,1055,2,102040,1,4
2234,1055,2,101014,0,1
2235,1055,2,101042,0,1
2236,1055,2,101012,0,1
2237,1055,2,101031,0,1
2238,1055,2,101031,1,1
2239,1055,2,101032,0,1
2240,1055,2,101032,1,1
2241,1055,2,101033,0,1
2242,1055,2,101033,1,1
2243,1055,2,101034,0,1
2244,1055,2,101034,1,1
2245,1055,2,102030,0,1
2246,1055,2,102030,1,1
2247,1055,5,0,0,4
2248,1055,5,1,6,1
2249,1055,5,1,7,1
2250,1055,5,2,1,3
2251,1055,5,0,1,1
2252,1055,5,0,2,1
2253,1055,5,0,3,1
2254,1055,5,0,4,1
2255,1055,0,2,0,1
2256,1056,0,0,0,1
2257,1056,1,0,0,1
2258,1056,1,1,0,1
2259,1056,1,2,0,1
2260,1056,1,3,0,1
2261,1056,1,4,0,1
2262,1056,1,5,0,1
2263,1056,4,0,0,2
2264,1056,7,0,0,2
2265,1056,8,0,0,1
2266,1056,3,1,0,3
2267,1056,6,0,1,1
2268,1056,2,103010,0,1
2269,1056,2,103020,0,1
2270,1056,2,103030,0,1
2271,1056,2,103050,0,1
2272,1056,2,103040,0,6
2273,1056,2,101045,1,1
2274,1056,2,102040,1,1
2275,1056,2,101014,0,1
2276,1056,2,101042,0,1
2277,1056,2,101012,0,1
2278,1056,2,101031,0,1
2279,1056,2,101031,1,1
2280,1056,2,101032,0,1
2281,1056,2,101032,1,1
2282,1056,2,101033,0,1
2283,1056,2,101033,1,1
2284,1056,2,101034,0,1
2285,1056,2,101034,1,1
2286,1056,2,102030,0,1
2287,1056,2,102030,1,1
2288,1056,5,0,0,1
2289,1056,5,1,6,2
2290,1056,5,1,7,2
2291,1056,5,2,1,3
2292,1056,5,0,1,1
2293,1056,5,0,2,1
2294,1056,5,0,3,1
2295,1056,5,0,4,1
2296,1056,0,2,0,1
2297,1057,0,0,0,2
2298,1057,1,0,0,3
2299,1057,1,1,0,3
2300,1057,1,2,0,3
2301,1057,1,3,0,2
2302,1057,1,4,0,2
2303,1057,1,5,0,3
2304,1057,4,0,0,2
2305,1057,7,0,0,2
2306,1057,8,0,0,1
2307,1057,3,1,0,1
2308,1057,6,0,1,2
2309,1057,2,103010,0,2
2310,1057,2,103020,0,4
2311,1057,2,103030,0,5
2312,1057,2,103050,0,1
2313,1057,2,103040,0,4
2314,1057,2,101045,1,5
2315,1057,2,102040,1,5
2316,1057,2,101014,0,3
2317,1057,2,101042,0,3
2318,1057,2,101012,0,2
2319,1057,2,101031,0,2
2320,1057,2,101031,1,2
2321,1057,2,101032,0,2
2322,1057,2,101032,1,2
2323,1057,2,101033,0,2
2324,1057,2,101033,1,2
2325,1057,2,101034,0,2
2326,1057,2,101034,1,2
2327,1057,2,102030,0,2
2328,1057,2,102030,1,2
2329,1057,5,0,0,1
2330,1057,5,1,6,2
2331,1057,5,1,7,2
2332,1057,5,2,1,6
2333,1057,5,0,1,3
2334,1057,5,0,2,3
2335,1057,5,0,3,1
2336,1057,5,0,4,3
2337,1057,0,2,0,2
2338,1058,0,0,0,2
2339,1058,1,0,0,3
2340,1058,1,1,0,3
2341,1058,1,2,0,3
2342,1058,1,3,0,1
2343,1058,1,4,0,3
2344,1058,1,5,0,3
2345,1058,4,0,0,2
2346,1058,7,0,0,1
2347,1058,8,0,0,1
2348,1058,3,1,0,2
2349,1058,6,0,1,2
2350,1058,2,103010,0,6
2351,1058,2,103020,0,1
2352,1058,2,103030,0,3
2353,1058,2,103050,0,4
2354,1058,2,103040,0,6
2355,1058,2,101045,1,6
2356,1058,2,102040,1,6
2357,1058,2,101014,0,2
2358,1058,2,101042,0,2
2359,1058,2,101012,0,2
2360,1058,2,101031,0,1
2361,1058,2,101031,1,1
2362,1058,2,101032,0,1
2363,1058,2,101032,1,1
2364,1058,2,101033,0,1
2365,1058,2,101033,1,1
2366,1058,2,101034,0,1
2367,1058,2,101034,1,1
2368,1058,2,102030,0,1
2369,1058,2,102030,1,1
2370,1058,5,0,0,4
2371,1058,5,1,6,1
2372,1058,5,1,7,4
2373,1058,5,2,1,2
2374,1058,5,0,1,1
2375,1058,5,0,2,1
2376,1058,5,0,3,1
2377,1058,5,0,4,3
2378,1058,0,2,0,2
2379,1059,0,0,0,1
2380,1059,1,0,0,5
2381,1059,1,1,0,3
2382,1059,1,2,0,5
2383,1059,1,3,0,4
2384,1059,1,4,0,3
2385,1059,1,5,0,5
2386,1059,4,0,0,1
2387,1059,7,0,0,1
2388,1059,8,0,0,1
2389,1059,3,1,0,6
2390,1059,6,0,1,2
2391,1059,2,103010,0,6
2392,1059,2,103020,0,6
2393,1059,2,103030,0,3
2394,1059,2,103050,0,1
2395,1059,2,103040,0,4
2396,1059,2,101045,1,6
2397,1059,2,102040,1,6
2398,1059,2,101014,0,3
2399,1059,2,101042,0,3
2400,1059,2,101012,0,2
2401,1059,2,101031,0,1
2402,1059,2,101031,1,1
2403,1059,2,101032,0,1
2404,1059,2,101032,1,1
2405,1059,2,101033,0,1
2406,1059,2,101033,1,1
2407,1059,2,101034,0,1
2408,1059,2,101034,1,1
2409,1059,2,102030,0,1
2410,1059,2,102030,1,1
2411,1059,5,0,0,5
2412,1059,5,1,6,2
2413,1059,5,1,7,5
2414,1059,5,2,1,6
2415,1059,5,0,1,3
2416,1059,5,0,2,3
2417,1059,5,0,3,1
2418,1059,5,0,4,5
2419,1059,0,2,0,1
2420,1060,0,0,0,1
2421,1060,1,0,0,5
2422,1060,1,1,0,1
2423,1060,1,2,0,5
2424,1060,1,3,0,3
2425,1060,1,4,0,1
2426,1060,1,5,0,5
2427,1060,4,0,0,2
2428,1060,7,0,0,1
2429,1060,8,0,0,1
2430,1060,3,1,0,4
2431,1060,6,0,1,1
2432,1060,2,103010,0,5
2433,1060,2,103020,0,6
2434,1060,2,103030,0,1
2435,1060,2,103050,0,3
2436,1060,2,103040,0,6
2437,1060,2,101045,1,5
2438,1060,2,102040,1,5
2439,1060,2,101014,0,2
2440,1060,2,101042,0,2
2441,1060,2,101012,0,2
2442,1060,2,101031,0,1
2443,1060,2,101031,1,1
2444,1060,2,101032,0,1
2445,1060,2,101032,1,1
2446,1060,2,101033,0,1
2447,1060,2,101033,1,1
2448,1060,2,101034,0,1
2449,1060,2,101034,1,1
2450,1060,2,102030,0,1
2451,1060,2,102030,1,1
2452,1060,5,0,0,1
2453,1060,5,1,6,3
2454,1060,5,1,7,6
2455,1060,5,2,1,4
2456,1060,5,0,1,2
2457,1060,5,0,2,2
2458,1060,5,0,3,1
2459,1060,5,0,4,5
2460,1060,0,2,0,1
2461,1061,0,0,0,2
2462,1061,1,0,0,5
2463,1061,1,1,0,1
2464,1061,1,2,0,5
2465,1061,1,3,0,4
2466,1061,1,4,0,1
2467,1061,1,5,0,5
2468,1061,4,0,0,1
2469,1061,7,0,0,2
2470,1061,8,0,0,1
2471,1061,3,1,0,3
2472,1061,6,0,1,5
2473,1061,2,103010,0,5
2474,1061,2,103020,0,5
2475,1061,2,103030,0,3
2476,1061,2,103050,0,1
2477,1061,2,103040,0,4
2478,1061,2,101045,1,5
2479,1061,2,102040,1,5
2480,1061,2,101014,0,1
2481,1061,2,101042,0,2
2482,1061,2,101012,0,1
2483,1061,2,101031,0,1
2484,1061,2,101031,1,1
2485,1061,2,101032,0,1
2486,1061,2,101032,1,1
2487,1061,2,101033,0,1
2488,1061,2,101033,1,1
2489,1061,2,101034,0,1
2490,1061,2,101034,1,1
2491,1061,2,102030,0,1
2492,1061,2,102030,1,1
2493,1061,5,0,0,5
2494,1061,5,1,6,1
2495,1061,5,1,7,1
2496,1061,5,2,1,7
2497,1061,5,0,1,2
2498,1061,5,0,2,2
2499,1061,5,0,3,1
2500,1061,5,0,4,5
2501,1061,0,2,0,2
2502,2001,0,0,0,1
2503,2001,1,0,0,3
2504,2001,1,1,0,3
2505,2001,1,2,0,3
2506,2001,1,3,0,2
2507,2001,1,4,0,3
2508,2001,1,5,0,3
2509,2001,4,0,0,1
2510,2001,7,0,0,1
2511,2001,8,0,0,1
2512,2001,3,1,0,2
2513,2001,6,0,1,6
2514,2001,2,103010,0,6
2515,2001,2,103020,0,6
2516,2001,2,103030,0,2
2517,2001,2,103050,0,4
2518,2001,2,103040,0,2
2519,2001,2,101045,1,6
2520,2001,2,102040,1,6
2521,2001,2,101014,0,3
2522,2001,2,101042,0,3
2523,2001,2,101012,0,2
2524,2001,2,101031,0,1
2525,2001,2,101031,1,1
2526,2001,2,101032,0,1
2527,2001,2,101032,1,1
2528,2001,2,101033,0,1
2529,2001,2,101033,1,1
2530,2001,2,101034,0,1
2531,2001,2,101034,1,1
2532,2001,2,102030,0,1
2533,2001,2,102030,1,1
2534,2001,5,0,0,6
2535,2001,5,1,6,2
2536,2001,5,1,7,5
2537,2001,5,2,1,2
2538,2001,5,0,1,2
2539,2001,5,0,2,2
2540,2001,5,0,3,1
2541,2001,5,0,4,3
2542,2001,0,2,0,1
2543,9001,0,0,0,2
2544,9001,1,0,0,3
2545,9001,1,1,0,3
2546,9001,1,2,0,3
2547,9001,1,3,0,2
2548,9001,1,4,0,3
2549,9001,1,5,0,3
2550,9001,4,0,0,2
2551,9001,7,0,0,1
2552,9001,8,0,0,1
2553,9001,3,1,0,1
2554,9001,6,0,1,2
2555,9001,2,103010,0,1
2556,9001,2,103020,0,1
2557,9001,2,103030,0,1
2558,9001,2,103050,0,1
2559,9001,2,103040,0,1
2560,9001,2,101045,1,1
2561,9001,2,102040,1,1
2562,9001,2,101014,0,2
2563,9001,2,101042,0,2
2564,9001,2,101012,0,2
2565,9001,2,101031,0,1
2566,9001,2,101031,1,1
2567,9001,2,101032,0,1
2568,9001,2,101032,1,1
2569,9001,2,101033,0,1
2570,9001,2,101033,1,1
2571,9001,2,101034,0,1
2572,9001,2,101034,1,1
2573,9001,2,102030,0,1
2574,9001,2,102030,1,1
2575,9001,5,0,0,1
2576,9001,5,1,6,2
2577,9001,5,1,7,2
2578,9001,5,2,1,2
2579,9001,5,0,1,2
2580,9001,5,0,2,2
2581,9001,5,0,3,1
2582,9001,5,0,4,3
2583,9001,0,2,0,2
2584,9002,0,0,0,2
2585,9002,1,0,0,3
2586,9002,1,1,0,3
2587,9002,1,2,0,3
2588,9002,1,3,0,2
2589,9002,1,4,0,3
2590,9002,1,5,0,3
2591,9002,4,0,0,2
2592,9002,7,0,0,1
2593,9002,8,0,0,1
2594,9002,3,1,0,1
2595,9002,6,0,1,2
2596,9002,2,103010,0,1
2597,9002,2,103020,0,1
2598,9002,2,103030,0,1
2599,9002,2,103050,0,1
2600,9002,2,103040,0,1
2601,9002,2,101045,1,1
2602,9002,2,102040,1,1
2603,9002,2,101014,0,2
2604,9002,2,101042,0,2
2605,9002,2,101012,0,2
2606,9002,2,101031,0,1
2607,9002,2,101031,1,1
2608,9002,2,101032,0,1
2609,9002,2,101032,1,1
2610,9002,2,101033,0,1
2611,9002,2,101033,1,1
2612,9002,2,101034,0,1
2613,9002,2,101034,1,1
2614,9002,2,102030,0,1
2615,9002,2,102030,1,1
2616,9002,5,0,0,1
2617,9002,5,1,6,2
2618,9002,5,1,7,2
2619,9002,5,2,1,2
2620,9002,5,0,1,2
2621,9002,5,0,2,2
2622,9002,5,0,3,1
2623,9002,5,0,4,3
2624,9002,0,2,0,2
2625,9003,0,0,0,2
2626,9003,1,0,0,3
2627,9003,1,1,0,3
2628,9003,1,2,0,3
2629,9003,1,3,0,2
2630,9003,1,4,0,3
2631,9003,1,5,0,3
2632,9003,4,0,0,2
2633,9003,7,0,0,1
2634,9003,8,0,0,1
2635,9003,3,1,0,1
2636,9003,6,0,1,2
2637,9003,2,103010,0,1
2638,9003,2,103020,0,1
2639,9003,2,103030,0,1
2640,9003,2,103050,0,1
2641,9003,2,103040,0,1
2642,9003,2,101045,1,1
2643,9003,2,102040,1,1
2644,9003,2,101014,0,2
2645,9003,2,101042,0,2
2646,9003,2,101012,0,2
2647,9003,2,101031,0,1
2648,9003,2,101031,1,1
2649,9003,2,101032,0,1
2650,9003,2,101032,1,1
2651,9003,2,101033,0,1
2652,9003,2,101033,1,1
2653,9003,2,101034,0,1
2654,9003,2,101034,1,1
2655,9003,2,102030,0,1
2656,9003,2,102030,1,1
2657,9003,5,0,0,1
2658,9003,5,1,6,2
2659,9003,5,1,7,2
2660,9003,5,2,1,2
2661,9003,5,0,1,2
2662,9003,5,0,2,2
2663,9003,5,0,3,1
2664,9003,5,0,4,3
2665,9003,0,2,0,2
2666,9004,0,0,0,2
2667,9004,1,0,0,3
2668,9004,1,1,0,3
2669,9004,1,2,0,3
2670,9004,1,3,0,2
2671,9004,1,4,0,3
2672,9004,1,5,0,3
2673,9004,4,0,0,2
2674,9004,7,0,0,1
2675,9004,8,0,0,1
2676,9004,3,1,0,1
2677,9004,6,0,1,2
2678,9004,2,103010,0,1
2679,9004,2,103020,0,1
2680,9004,2,103030,0,1
2681,9004,2,103050,0,1
2682,9004,2,103040,0,1
2683,9004,2,101045,1,1
2684,9004,2,102040,1,1
2685,9004,2,101014,0,2
2686,9004,2,101042,0,2
2687,9004,2,101012,0,2
2688,9004,2,101031,0,1
2689,9004,2,101031,1,1
2690,9004,2,101032,0,1
2691,9004,2,101032,1,1
2692,9004,2,101033,0,1
2693,9004,2,101033,1,1
2694,9004,2,101034,0,1
2695,9004,2,101034,1,1
2696,9004,2,102030,0,1
2697,9004,2,102030,1,1
2698,9004,5,0,0,1
2699,9004,5,1,6,2
2700,9004,5,1,7,2
2701,9004,5,2,1,2
2702,9004,5,0,1,2
2703,9004,5,0,2,2
2704,9004,5,0,3,1
2705,9004,5,0,4,3
2706,9004,0,2,0,2
2707,9005,0,0,0,2
2708,9005,1,0,0,3
2709,9005,1,1,0,3
2710,9005,1,2,0,3
2711,9005,1,3,0,2
2712,9005,1,4,0,3
2713,9005,1,5,0,3
2714,9005,4,0,0,2
2715,9005,7,0,0,1
2716,9005,8,0,0,1
2717,9005,3,1,0,1
2718,9005,6,0,1,2
2719,9005,2,103010,0,1
2720,9005,2,103020,0,1
2721,9005,2,103030,0,1
2722,9005,2,103050,0,1
2723,9005,2,103040,0,1
2724,9005,2,101045,1,1
2725,9005,2,102040,1,1
2726,9005,2,101014,0,2
2727,9005,2,101042,0,2
2728,9005,2,101012,0,2
2729,9005,2,101031,0,1
2730,9005,2,101031,1,1
2731,9005,2,101032,0,1
2732,9005,2,101032,1,1
2733,9005,2,101033,0,1
2734,9005,2,101033,1,1
2735,9005,2,101034,0,1
2736,9005,2,101034,1,1
2737,9005,2,102030,0,1
2738,9005,2,102030,1,1
2739,9005,5,0,0,1
2740,9005,5,1,6,2
2741,9005,5,1,7,2
2742,9005,5,2,1,2
2743,9005,5,0,1,2
2744,9005,5,0,2,2
2745,9005,5,0,3,1
2746,9005,5,0,4,3
2747,9005,0,2,0,2
2748,1062,0,0,0,1
2749,1062,1,0,0,4
2750,1062,1,1,0,1
2751,1062,1,2,0,4
2752,1062,1,3,0,1
2753,1062,1,4,0,1
2754,1062,1,5,0,4
2755,1062,4,0,0,1
2756,1062,7,0,0,2
2757,1062,8,0,0,2
2758,1062,3,1,0,1
2759,1062,6,0,1,1
2760,1062,2,103010,0,1
2761,1062,2,103020,0,3
2762,1062,2,103030,0,3
2763,1062,2,103050,0,3
2764,1062,2,103040,0,1
2765,1062,2,101045,1,1
2766,1062,2,102040,1,1
2767,1062,2,101014,0,2
2768,1062,2,101042,0,1
2769,1062,2,101012,0,1
2770,1062,2,101031,0,1
2771,1062,2,101031,1,1
2772,1062,2,101032,0,1
2773,1062,2,101032,1,1
2774,1062,2,101033,0,1
2775,1062,2,101033,1,1
2776,1062,2,101034,0,1
2777,1062,2,101034,1,1
2778,1062,2,102030,0,1
2779,1062,2,102030,1,1
2780,1062,5,0,0,3
2781,1062,5,1,6,1
2782,1062,5,1,7,1
2783,1062,5,2,1,1
2784,1062,5,0,1,1
2785,1062,5,0,2,1
2786,1062,5,0,3,1
2787,1062,5,0,4,4
2788,1062,0,2,0,2
2789,1063,0,0,0,1
2790,1063,1,0,0,5
2791,1063,1,1,0,3
2792,1063,1,2,0,5
2793,1063,1,3,0,2
2794,1063,1,4,0,3
2795,1063,1,5,0,3
2796,1063,4,0,0,2
2797,1063,7,0,0,1
2798,1063,8,0,0,1
2799,1063,3,1,0,4
2800,1063,6,0,1,2
2801,1063,2,103010,0,2
2802,1063,2,103020,0,4
2803,1063,2,103030,0,2
2804,1063,2,103050,0,1
2805,1063,2,103040,0,4
2806,1063,2,101045,1,5
2807,1063,2,102040,1,5
2808,1063,2,101014,0,3
2809,1063,2,101042,0,3
2810,1063,2,101012,0,1
2811,1063,2,101031,0,1
2812,1063,2,101031,1,1
2813,1063,2,101032,0,1
2814,1063,2,101032,1,1
2815,1063,2,101033,0,1
2816,1063,2,101033,1,1
2817,1063,2,101034,0,1
2818,1063,2,101034,1,1
2819,1063,2,102030,0,1
2820,1063,2,102030,1,1
2821,1063,5,0,0,6
2822,1063,5,1,6,2
2823,1063,5,1,7,2
2824,1063,5,2,1,6
2825,1063,5,0,1,2
2826,1063,5,0,2,2
2827,1063,5,0,3,1
2828,1063,5,0,4,5
2829,1063,0,2,0,1
2830,1064,0,0,0,1
2831,1064,1,0,0,2
2832,1064,1,1,0,2
2833,1064,1,2,0,2
2834,1064,1,3,0,1
2835,1064,1,4,0,2
2836,1064,1,5,0,2
2837,1064,4,0,0,1
2838,1064,7,0,0,2
2839,1064,8,0,0,1
2840,1064,3,1,0,3
2841,1064,6,0,1,4
2842,1064,2,103010,0,2
2843,1064,2,103020,0,4
2844,1064,2,103030,0,5
2845,1064,2,103050,0,1
2846,1064,2,103040,0,6
2847,1064,2,101045,1,4
2848,1064,2,102040,1,4
2849,1064,2,101014,0,2
2850,1064,2,101042,0,2
2851,1064,2,101012,0,1
2852,1064,2,101031,0,1
2853,1064,2,101031,1,1
2854,1064,2,101032,0,1
2855,1064,2,101032,1,1
2856,1064,2,101033,0,1
2857,1064,2,101033,1,1
2858,1064,2,101034,0,1
2859,1064,2,101034,1,1
2860,1064,2,102030,0,1
2861,1064,2,102030,1,1
2862,1064,5,0,0,5
2863,1064,5,1,6,3
2864,1064,5,1,7,3
2865,1064,5,2,1,5
2866,1064,5,0,1,1
2867,1064,5,0,2,1
2868,1064,5,0,3,1
2869,1064,5,0,4,2
2870,1064,0,2,0,1
2871,1065,0,0,0,3
2872,1065,1,0,0,4
2873,1065,1,1,0,2
2874,1065,1,2,0,4
2875,1065,1,3,0,5
2876,1065,1,4,0,2
2877,1065,1,5,0,4
2878,1065,4,0,0,2
2879,1065,7,0,0,2
2880,1065,8,0,0,1
2881,1065,3,1,0,7
2882,1065,6,0,1,5
2883,1065,2,103010,0,2
2884,1065,2,103020,0,2
2885,1065,2,103030,0,4
2886,1065,2,103050,0,5
2887,1065,2,103040,0,1
2888,1065,2,101045,1,4
2889,1065,2,102040,1,4
2890,1065,2,101014,0,1
2891,1065,2,101042,0,2
2892,1065,2,101012,0,1
2893,1065,2,101031,0,1
2894,1065,2,101031,1,1
2895,1065,2,101032,0,1
2896,1065,2,101032,1,1
2897,1065,2,101033,0,1
2898,1065,2,101033,1,1
2899,1065,2,101034,0,1
2900,1065,2,101034,1,1
2901,1065,2,102030,0,1
2902,1065,2,102030,1,1
2903,1065,5,0,0,5
2904,1065,5,1,6,1
2905,1065,5,1,7,4
2906,1065,5,2,1,3
2907,1065,5,0,1,1
2908,1065,5,0,2,1
2909,1065,5,0,3,1
2910,1065,5,0,4,4
2911,1065,0,2,0,3
2912,1066,0,0,0,3
2913,1066,1,0,0,2
2914,1066,1,1,0,2
2915,1066,1,2,0,2
2916,1066,1,3,0,2
2917,1066,1,4,0,2
2918,1066,1,5,0,2
2919,1066,4,0,0,1
2920,1066,7,0,0,2
2921,1066,8,0,0,1
2922,1066,3,1,0,1
2923,1066,6,0,1,1
2924,1066,2,103010,0,4
2925,1066,2,103020,0,2
2926,1066,2,103030,0,1
2927,1066,2,103050,0,5
2928,1066,2,103040,0,5
2929,1066,2,101045,1,4
2930,1066,2,102040,1,4
2931,1066,2,101014,0,1
2932,1066,2,101042,0,2
2933,1066,2,101012,0,1
2934,1066,2,101031,0,1
2935,1066,2,101031,1,1
2936,1066,2,101032,0,1
2937,1066,2,101032,1,1
2938,1066,2,101033,0,1
2939,1066,2,101033,1,1
2940,1066,2,101034,0,1
2941,1066,2,101034,1,1
2942,1066,2,102030,0,1
2943,1066,2,102030,1,1
2944,1066,5,0,0,7
2945,1066,5,1,6,2
2946,1066,5,1,7,5
2947,1066,5,2,1,3
2948,1066,5,0,1,1
2949,1066,5,0,2,1
2950,1066,5,0,3,1
2951,1066,5,0,4,2
2952,1066,0,2,0,3
2953,1067,0,0,0,2
2954,1067,1,0,0,3
2955,1067,1,1,0,3
2956,1067,1,2,0,3
2957,1067,1,3,0,4
2958,1067,1,4,0,3
2959,1067,1,5,0,3
2960,1067,4,0,0,2
2961,1067,7,0,0,2
