id,race_id,npc_group_id,date,time,clock_time,race_number
910208,9710,102,126,2,0,3
910209,9711,102,126,2,0,3
910210,9712,102,126,2,0,3
910211,9713,102,126,2,0,3
910212,9714,102,126,2,0,3
910213,9715,102,126,2,0,3
910214,9716,102,126,2,0,3
910215,9717,102,126,2,0,3
910216,9720,103,126,2,0,5
910217,9721,103,126,2,0,5
910218,9722,103,126,2,0,5
910219,9723,103,126,2,0,5
910220,9724,103,126,2,0,5
910221,9725,103,126,2,0,5
910222,9726,103,126,2,0,5
910223,9727,103,126,2,0,5
910224,9728,103,126,2,0,5
910225,9729,103,126,2,0,5
910226,9730,104,126,2,0,7
910227,9731,104,126,2,0,7
910228,9732,104,126,2,0,7
910229,9733,104,126,2,0,7
910230,9734,104,126,2,0,7
910231,9735,104,126,2,0,7
910232,9736,104,126,2,0,7
910233,9740,301,126,2,0,2
910234,9741,301,126,2,0,2
910235,9742,301,126,2,0,2
910236,9743,301,126,2,0,2
910237,9750,302,126,2,0,4
910238,9751,302,126,2,0,4
910239,9752,302,126,2,0,4
910240,9761,303,126,2,0,6
910241,9762,303,126,2,0,6
920001,9801,101,112,2,0,1
920002,9802,101,112,2,0,1
920003,9803,101,112,2,0,1
920004,9804,101,112,2,0,1
920005,9805,101,112,2,0,1
920006,9806,101,112,2,0,1
920007,9807,101,112,2,0,1
920008,9808,102,112,2,0,3
920009,9809,102,112,2,0,3
920010,9810,102,112,2,0,3
920011,9811,102,112,2,0,3
920012,9812,102,112,2,0,3
920013,9813,102,112,2,0,3
920014,9814,102,112,2,0,3
920015,9815,102,112,2,0,3
920016,9816,103,112,2,0,5
920017,9817,103,112,2,0,5
920018,9818,103,112,2,0,5
920019,9819,103,112,2,0,5
920020,9820,103,112,2,0,5
920021,9821,103,112,2,0,5
920022,9822,103,112,2,0,5
920023,9823,103,112,2,0,5
920024,9824,103,112,2,0,5
920025,9825,103,112,2,0,5
920026,9826,104,112,2,0,7
920027,9827,104,112,2,0,7
920028,9828,104,112,2,0,7
920029,9829,104,112,2,0,7
920030,9830,104,112,2,0,7
920031,9831,104,112,2,0,7
920032,9832,104,112,2,0,7
920033,9833,301,112,2,0,2
920034,9834,301,112,2,0,2
920035,9835,301,112,2,0,2
920036,9836,301,112,2,0,2
920037,9837,302,112,2,0,4
920038,9838,302,112,2,0,4
920039,9839,302,112,2,0,4
920040,9840,303,112,2,0,6
920041,9841,303,112,2,0,6
920042,9842,101,119,2,0,1
920043,9843,101,119,2,0,1
920044,9844,101,119,2,0,1
920045,9845,101,119,2,0,1
920046,9846,101,119,2,0,1
920047,9847,101,119,2,0,1
920048,9848,101,119,2,0,1
920049,9849,102,119,2,0,3
920050,9850,102,119,2,0,3
920051,9851,102,119,2,0,3
920052,9852,102,119,2,0,3
920053,9853,102,119,2,0,3
920054,9854,102,119,2,0,3
920055,9855,102,119,2,0,3
920056,9856,102,119,2,0,3
920057,9857,103,119,2,0,5
920058,9858,103,119,2,0,5
920059,9859,103,119,2,0,5
920060,9860,103,119,2,0,5
920061,9861,103,119,2,0,5
920062,9862,103,119,2,0,5
920063,9863,103,119,2,0,5
920064,9864,103,119,2,0,5
920065,9865,103,119,2,0,5
920066,9866,103,119,2,0,5
920067,9867,104,119,2,0,7
920068,9868,104,119,2,0,7
920069,9869,104,119,2,0,7
920070,9870,104,119,2,0,7
920071,9871,104,119,2,0,7
920072,9872,104,119,2,0,7
920073,9873,104,119,2,0,7
920074,9874,301,119,2,0,2
920075,9875,301,119,2,0,2
920076,9876,301,119,2,0,2
920077,9877,301,119,2,0,2
920078,9878,302,119,2,0,4
920079,9879,302,119,2,0,4
920080,9880,302,119,2,0,4
920081,9881,303,119,2,0,6
920082,9882,303,119,2,0,6
920083,9883,101,126,2,0,1
920084,9884,101,126,2,0,1
920085,9885,101,126,2,0,1
920086,9886,101,126,2,0,1
920087,9887,101,126,2,0,1
920088,9888,101,126,2,0,1
920089,9889,101,126,2,0,1
920090,9890,102,126,2,0,3
920091,9891,102,126,2,0,3
920092,9892,102,126,2,0,3
920093,9893,102,126,2,0,3
920094,9894,102,126,2,0,3
920095,9895,102,126,2,0,3
920096,9896,102,126,2,0,3
920097,9897,102,126,2,0,3
920098,9898,103,126,2,0,5
920099,9899,103,126,2,0,5
920100,9900,103,126,2,0,5
920101,9901,103,126,2,0,5
920102,9902,103,126,2,0,5
920103,9903,103,126,2,0,5
920104,9904,103,126,2,0,5
920105,9905,103,126,2,0,5
920106,9906,103,126,2,0,5
920107,9907,103,126,2,0,5
920108,9908,104,126,2,0,7
920109,9909,104,126,2,0,7
920110,9910,104,126,2,0,7
920111,9911,104,126,2,0,7
920112,9912,104,126,2,0,7
920113,9913,104,126,2,0,7
920114,9914,104,126,2,0,7
920115,9915,301,126,2,0,2
920116,9916,301,126,2,0,2
920117,9917,301,126,2,0,2
920118,9918,301,126,2,0,2
920119,9919,302,126,2,0,4
920120,9920,302,126,2,0,4
920121,9921,302,126,2,0,4
920122,9922,303,126,2,0,6
920123,9923,303,126,2,0,6
930001,14001,101,112,2,0,1
930002,14002,101,112,2,0,1
930003,14003,101,112,2,0,1
930004,14004,101,112,2,0,1
930005,14005,101,112,2,0,1
930006,14006,101,112,2,0,1
930007,14007,101,112,2,0,1
930008,14008,102,112,2,0,3
930009,14009,102,112,2,0,3
930010,14010,102,112,2,0,3
930011,14011,102,112,2,0,3
930012,14012,102,112,2,0,3
930013,14013,102,112,2,0,3
930014,14014,102,112,2,0,3
930015,14015,102,112,2,0,3
930016,14016,103,112,2,0,5
930017,14017,103,112,2,0,5
930018,14018,103,112,2,0,5
930019,14019,103,112,2,0,5
930020,14020,103,112,2,0,5
930021,14021,103,112,2,0,5
930022,14022,103,112,2,0,5
930023,14023,103,112,2,0,5
930024,14024,103,112,2,0,5
930025,14025,103,112,2,0,5
930026,14026,104,112,2,0,7
930027,14027,104,112,2,0,7
930028,14028,104,112,2,0,7
930029,14029,104,112,2,0,7
930030,14030,104,112,2,0,7
930031,14031,104,112,2,0,7
930032,14032,104,112,2,0,7
930033,14033,301,112,2,0,2
930034,14034,301,112,2,0,2
930035,14035,301,112,2,0,2
930036,14036,301,112,2,0,2
930037,14037,302,112,2,0,4
930038,14038,302,112,2,0,4
930039,14039,302,112,2,0,4
930040,14040,303,112,2,0,6
930041,14041,303,112,2,0,6
930042,14042,101,119,2,0,1
930043,14043,101,119,2,0,1
930044,14044,101,119,2,0,1
930045,14045,101,119,2,0,1
930046,14046,101,119,2,0,1
930047,14047,101,119,2,0,1
930048,14048,101,119,2,0,1
930049,14049,102,119,2,0,3
930050,14050,102,119,2,0,3
930051,14051,102,119,2,0,3
930052,14052,102,119,2,0,3
930053,14053,102,119,2,0,3
930054,14054,102,119,2,0,3
930055,14055,102,119,2,0,3
930056,14056,102,119,2,0,3
930057,14057,103,119,2,0,5
930058,14058,103,119,2,0,5
930059,14059,103,119,2,0,5
930060,14060,103,119,2,0,5
930061,14061,103,119,2,0,5
930062,14062,103,119,2,0,5
930063,14063,103,119,2,0,5
930064,14064,103,119,2,0,5
930065,14065,103,119,2,0,5
930066,14066,103,119,2,0,5
930067,14067,104,119,2,0,7
930068,14068,104,119,2,0,7
930069,14069,104,119,2,0,7
930070,14070,104,119,2,0,7
930071,14071,104,119,2,0,7
930072,14072,104,119,2,0,7
930073,14073,104,119,2,0,7
930074,14074,301,119,2,0,2
930075,14075,301,119,2,0,2
930076,14076,301,119,2,0,2
930077,14077,301,119,2,0,2
930078,14078,302,119,2,0,4
930079,14079,302,119,2,0,4
930080,14080,302,119,2,0,4
930081,14081,303,119,2,0,6
930082,14082,303,119,2,0,6
930083,14083,101,126,2,0,1
930084,14084,101,126,2,0,1
930085,14085,101,126,2,0,1
930086,14086,101,126,2,0,1
930087,14087,101,126,2,0,1
930088,14088,101,126,2,0,1
930089,14089,101,126,2,0,1
930090,14090,102,126,2,0,3
930091,14091,102,126,2,0,3
930092,14092,102,126,2,0,3
930093,14093,102,126,2,0,3
930094,14094,102,126,2,0,3
930095,14095,102,126,2,0,3
930096,14096,102,126,2,0,3
930097,14097,102,126,2,0,3
930098,14098,103,126,2,0,5
930099,14099,103,126,2,0,5
930100,14100,103,126,2,0,5
930101,14101,103,126,2,0,5
930102,14102,103,126,2,0,5
930103,14103,103,126,2,0,5
930104,14104,103,126,2,0,5
930105,14105,103,126,2,0,5
930106,14106,103,126,2,0,5
930107,14107,103,126,2,0,5
930108,14108,104,126,2,0,7
930109,14109,104,126,2,0,7
930110,14110,104,126,2,0,7
930111,14111,104,126,2,0,7
930112,14112,104,126,2,0,7
930113,14113,104,126,2,0,7
930114,14114,104,126,2,0,7
930115,14115,301,126,2,0,2
930116,14116,301,126,2,0,2
930117,14117,301,126,2,0,2
930118,14118,301,126,2,0,2
930119,14119,302,126,2,0,4
930120,14120,302,126,2,0,4
930121,14121,302,126,2,0,4
930122,14122,303,126,2,0,6
930123,14123,303,126,2,0,6
930124,14124,101,112,2,0,1
930125,14125,101,112,2,0,1
930126,14126,101,112,2,0,1
930127,14127,101,112,2,0,1
930128,14128,101,112,2,0,1
930129,14129,101,112,2,0,1
930130,14130,101,112,2,0,1
930131,14131,102,112,2,0,3
930132,14132,102,112,2,0,3
930133,14133,102,112,2,0,3
930134,14134,102,112,2,0,3
930135,14135,102,112,2,0,3
930136,14136,102,112,2,0,3
930137,14137,102,112,2,0,3
930138,14138,102,112,2,0,3
930139,14139,103,112,2,0,5
930140,14140,103,112,2,0,5
930141,14141,103,112,2,0,5
930142,14142,103,112,2,0,5
930143,14143,103,112,2,0,5
930144,14144,103,112,2,0,5
930145,14145,103,112,2,0,5
930146,14146,103,112,2,0,5
930147,14147,103,112,2,0,5
930148,14148,103,112,2,0,5
930149,14149,104,112,2,0,7
930150,14150,104,112,2,0,7
930151,14151,104,112,2,0,7
930152,14152,104,112,2,0,7
930153,14153,104,112,2,0,7
930154,14154,104,112,2,0,7
930155,14155,104,112,2,0,7
930156,14156,301,112,2,0,2
930157,14157,301,112,2,0,2
930158,14158,301,112,2,0,2
930159,14159,301,112,2,0,2
930160,14160,302,112,2,0,4
930161,14161,302,112,2,0,4
930162,14162,302,112,2,0,4
930163,14163,303,112,2,0,6
930164,14164,303,112,2,0,6
999901,9999,103,531,2,0,11
1200001,12000,58,428,2,0,11
1200002,12000,59,428,2,0,11
1200003,12000,60,428,2,0,11
1200101,12001,61,623,2,0,11
1200102,12001,62,623,2,0,11
1200201,12002,63,922,2,0,11
1200202,12002,64,922,2,0,11
1200301,12003,65,1013,2,0,11
1200302,12003,66,1013,2,0,11
1200401,12004,67,1222,2,0,11
1200402,12004,68,1222,2,0,11
