id,type,init,limit_lv5,limit_lv10,limit_lv15,limit_lv20,limit_lv25,limit_lv30,limit_lv35,limit_lv40,limit_lv45,limit_lv50
20014,8,-1,1,-1,-1,-1,5,-1,-1,-1,10,-1
20014,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20014,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20014,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20014,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20014,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20014,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20015,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20015,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20015,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20015,13,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20015,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20015,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20015,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20015,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20015,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20015,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20015,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20016,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20016,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20016,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20016,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20016,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20016,17,-1,1,-1,-1,-1,2,-1,-1,-1,2,-1
20016,18,-1,5,-1,-1,-1,30,-1,-1,-1,40,-1
20016,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20016,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20017,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20017,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20017,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20017,12,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20017,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20017,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20017,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20017,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20018,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20018,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20018,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20018,8,-1,1,-1,-1,-1,5,-1,-1,-1,10,-1
20018,13,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20018,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20018,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20018,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20018,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20018,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20018,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20019,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20019,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20019,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20019,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20019,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20019,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20019,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20019,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20019,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20020,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20020,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20020,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20020,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20020,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20020,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20020,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20020,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20021,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1
20021,13,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20021,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20021,25,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20021,26,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20021,27,5,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20021,28,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20022,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20022,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20022,8,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20022,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20022,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20022,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20022,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20022,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20023,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20023,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20023,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20023,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20023,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20023,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20023,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20023,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20024,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20024,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20024,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20024,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20024,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20024,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20024,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20024,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20024,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20024,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20025,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20025,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20025,13,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20025,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20025,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20025,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20025,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20025,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20026,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20026,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20026,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20026,8,-1,1,-1,-1,-1,5,-1,-1,-1,10,-1
20026,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20026,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20026,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20026,31,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1
20027,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20027,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20027,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20027,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20027,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20027,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20027,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20027,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20027,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20027,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20028,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20028,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20028,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20028,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20028,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20028,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20028,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20028,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20029,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20029,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20029,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20029,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20029,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20029,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20029,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20029,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20029,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20030,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20030,2,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20030,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20030,13,-1,-1,10,-1,15,15,-1,-1,-1,-1,-1
20030,14,-1,-1,5,-1,-1,15,-1,-1,-1,-1,-1
20030,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20030,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20030,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20030,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20031,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20031,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20031,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20031,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20031,9,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20031,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20031,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20031,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20032,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20032,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20032,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20032,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20032,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20032,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20032,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20032,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20033,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20033,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20033,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20033,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20033,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20033,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20033,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20033,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20034,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20034,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20034,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20034,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20034,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20034,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20034,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20034,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20034,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20035,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20035,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20035,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20035,10,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20035,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20035,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20035,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20035,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20037,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20037,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20037,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20037,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20037,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20037,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20037,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20037,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20038,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20038,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20038,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20038,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20038,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20038,15,-1,1,-1,-1,-1,5,-1,-1,-1,5,-1
20038,16,-1,1,-1,-1,-1,10,-1,-1,-1,15,-1
20038,19,-1,-1,-1,-1,-1,-1,30,-1,60,-1,-1
20039,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20039,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20039,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20039,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20039,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20039,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20039,17,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
20039,18,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1
20039,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20040,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20040,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20040,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20040,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20040,15,1,-1,-1,-1,-1,5,-1,-1,-1,5,-1
20040,16,1,-1,-1,-1,-1,10,-1,-1,-1,15,-1
20040,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20041,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20041,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20041,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20041,12,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20041,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20041,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20041,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20041,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20042,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20042,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20042,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20042,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20042,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20042,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20042,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20042,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20043,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20043,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20043,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20043,10,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20043,15,-1,-1,1,-1,1,1,-1,-1,-1,5,-1
20043,16,-1,-1,1,-1,5,5,-1,-1,-1,10,-1
20043,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20043,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20044,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20044,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20044,8,-1,1,-1,-1,-1,5,-1,-1,-1,10,-1
20044,9,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20044,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20044,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20044,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20044,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20045,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20045,12,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20045,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20045,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20045,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20045,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20045,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20045,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20046,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20046,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20046,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20046,9,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20046,14,-1,-1,5,-1,-1,10,-1,-1,-1,-1,-1
20046,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20046,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20046,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20046,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20047,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20047,8,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20047,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20047,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20047,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20047,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20047,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20047,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20048,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20048,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20048,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20048,14,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20048,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20048,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20048,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20048,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20048,19,5,-1,-1,-1,-1,35,-1,-1,-1,50,-1
20049,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20049,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20049,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20049,13,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20049,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20049,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20049,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20049,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20049,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20050,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20050,2,10,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20050,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20050,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20050,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20050,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20050,19,-1,5,-1,-1,-1,35,-1,-1,-1,50,-1
20050,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20050,31,1,-1,-1,-1,-1,3,-1,-1,-1,4,-1
20051,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20051,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20051,12,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20051,14,-1,10,-1,-1,-1,20,-1,-1,-1,25,-1
20051,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20051,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20051,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20052,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20052,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20052,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20052,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20052,15,1,-1,-1,-1,-1,5,-1,-1,-1,10,-1
20052,16,1,-1,-1,-1,-1,15,-1,-1,-1,20,-1
20052,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20053,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20053,2,-1,-1,10,-1,20,20,-1,-1,30,-1,-1
20053,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20053,10,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20053,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20053,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20053,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20053,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20053,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20054,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20054,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20054,10,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20054,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20054,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20054,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20055,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20055,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20055,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20055,9,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20055,11,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20055,14,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20055,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20055,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20055,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20056,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20056,2,-1,-1,-1,-1,-1,-1,10,-1,20,-1,-1
20056,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20056,14,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20056,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20056,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20056,17,-1,-1,1,-1,1,1,-1,-1,2,-1,-1
20056,18,-1,-1,5,-1,20,20,-1,-1,30,-1,-1
20056,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20057,1,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20057,2,-1,10,-1,-1,-1,30,-1,-1,-1,40,-1
20057,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20057,8,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20057,12,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20057,14,10,-1,-1,-1,-1,20,-1,-1,-1,25,-1
20057,17,1,-1,-1,-1,-1,2,-1,-1,-1,3,-1
20057,18,5,-1,-1,-1,-1,40,-1,-1,-1,50,-1
20057,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20058,1,10,-1,-1,-1,15,15,-1,-1,20,-1,-1
20058,8,-1,-1,1,-1,5,5,-1,-1,5,-1,-1
20058,10,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20058,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20058,15,-1,-1,-1,-1,-1,-1,1,-1,5,-1,-1
20058,16,-1,-1,-1,-1,-1,-1,5,-1,10,-1,-1
20058,17,1,-1,-1,-1,-1,2,-1,-1,-1,2,-1
20058,18,5,-1,-1,-1,-1,30,-1,-1,-1,40,-1
20058,19,5,-1,-1,-1,-1,50,-1,-1,-1,65,-1
20058,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
20059,1,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,9,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,11,10,-1,-1,-1,-1,25,-1,-1,-1,30,-1
20059,14,-1,-1,10,-1,15,15,-1,-1,20,-1,-1
20059,15,-1,-1,1,-1,1,1,-1,-1,5,-1,-1
20059,16,-1,-1,1,-1,5,5,-1,-1,10,-1,-1
20059,17,-1,-1,-1,-1,-1,-1,1,-1,2,-1,-1
20059,18,-1,-1,-1,-1,-1,-1,20,-1,30,-1,-1
20059,19,-1,-1,5,-1,20,20,-1,-1,35,-1,-1
20059,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
30001,1,10,-1,-1,-1,-1,15,15,-1,-1,20,-1
30001,2,10,-1,-1,-1,-1,-1,40,-1,-1,-1,60
30001,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
30001,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10
30001,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30001,17,-1,-1,1,-1,-1,2,2,-1,-1,2,-1
30001,18,-1,-1,5,-1,-1,30,30,-1,-1,40,-1
30001,19,-1,-1,-1,5,-1,20,20,-1,-1,35,-1
30002,1,10,-1,-1,-1,-1,-1,25,-1,-1,-1,35
30002,2,-1,-1,10,-1,-1,30,30,-1,-1,40,-1
30002,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30
30002,14,-1,-1,10,-1,-1,20,20,-1,-1,25,-1
30002,15,-1,-1,1,-1,-1,5,5,-1,-1,5,-1
