id,skill_id1,skill_level1,skill_id2,skill_level2,skill_id3,skill_level3,skill_id4,skill_level4,skill_id5,skill_level5,skill_id6,skill_level6,skill_id7,skill_level7,skill_id8,skill_level8,skill_id9,skill_level9,skill_id10,skill_level10
1200203,200351,1,201441,1,201221,1,201232,1,200371,1,201392,1,202121,1,210021,1,0,0,0,0
1200204,200371,1,210031,1,200382,1,200582,1,200722,1,201362,1,0,0,0,0,0,0,0,0
1200205,200371,1,210031,1,200382,1,200582,1,201362,1,201902,1,0,0,0,0,0,0,0,0
1200301,200351,1,201441,1,201222,1,201232,1,200371,1,210021,1,0,0,0,0,0,0,0,0
1200302,200371,1,210021,1,200722,1,201362,1,200582,1,200382,1,0,0,0,0,0,0,0,0
1200303,200381,1,201361,1,200581,1,200721,1,200371,1,200732,1,201902,1,210031,1,0,0,0,0
1200304,200371,1,210021,1,200352,1,201222,1,201232,1,201442,1,0,0,0,0,0,0,0,0
1200305,200371,1,210021,1,200352,1,201222,1,201442,1,202122,1,0,0,0,0,0,0,0,0
1200401,200351,1,202122,1,200502,1,201542,1,200492,1,201432,1,210261,1,0,0,0,0,0,0
1200501,200571,1,201362,1,201332,1,201532,1,200452,1,200332,1,210271,1,0,0,0,0,0,0
1200601,200381,1,202382,1,202022,1,201552,1,201462,1,201472,1,210281,1,0,0,0,0,0,0
8610001,200601,1,200341,1,200172,1,200382,1,200841,1,201432,1,0,0,0,0,0,0,0,0
8611001,200701,1,200082,1,200642,1,200452,1,200362,1,0,0,0,0,0,0,0,0,0,0
8612001,200581,1,201532,1,201032,1,200492,1,201051,1,200432,1,0,0,0,0,0,0,0,0
10010103,100011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010104,100011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010105,100011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020103,100021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020104,100021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020105,100021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030103,100031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030104,100031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030105,100031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040103,100041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040104,100041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040105,100041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050103,100051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050104,100051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050105,100051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060103,100061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060104,100061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10060105,100061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070102,10071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070103,100071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070104,100071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10070105,100071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080102,10081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080103,100081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080104,100081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10080105,100081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090102,10091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090103,100091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090104,100091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090105,100091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100103,100101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100104,100101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100105,100101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110102,10111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110103,100111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110104,100111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10110105,100111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120103,100121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120104,100121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120105,100121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130103,100131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130104,100131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130105,100131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140102,10141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140103,100141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140104,100141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10140105,100141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150103,100151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150104,100151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150105,100151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160103,100161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160104,100161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10160105,100161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170103,100171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170104,100171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10170105,100171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180102,10181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180103,100181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180104,100181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180105,100181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190103,100191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190104,100191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190105,100191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200103,100201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200104,100201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200105,100201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210103,100211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210104,100211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10210105,100211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220103,100221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220104,100221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220105,100221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230103,100231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230104,100231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230105,100231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240102,10241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240103,100241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240104,100241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240105,100241,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250103,100251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250104,100251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250105,100251,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260103,100261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260104,100261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260105,100261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270101,10271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270102,10271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270103,100271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270104,100271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270105,100271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280103,100281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280104,100281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280105,100281,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290103,100291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290104,100291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10290105,100291,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300103,100301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300104,100301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300105,100301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10310103,100311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10310104,100311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10310105,100311,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320101,10321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320102,10321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320103,100321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320104,100321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320105,100321,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330103,100331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330104,100331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330105,100331,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340103,100341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340104,100341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340105,100341,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350101,10351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350102,10351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350103,100351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350104,100351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10350105,100351,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360103,100361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360104,100361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360105,100361,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10370103,100371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10370104,100371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10370105,100371,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10380103,100381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10380104,100381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10380105,100381,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390103,100391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390104,100391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390105,100391,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400103,100401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400104,100401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400105,100401,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410101,10411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410102,10411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410103,100411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410104,100411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410105,100411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10420103,100421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10420104,100421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10420105,100421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430103,100431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430104,100431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430105,100431,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10440103,100441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10440104,100441,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10440105,100441,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450102,10451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450103,100451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450104,100451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450105,100451,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460103,100461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460104,100461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460105,100461,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470103,100471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470104,100471,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470105,100471,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10480103,100481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10480104,100481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10480105,100481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490103,100491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490104,100491,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490105,100491,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500103,100501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500104,100501,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500105,100501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510103,100511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510104,100511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510105,100511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520101,10521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520102,10521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520103,100521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520104,100521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520105,100521,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530103,100531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530104,100531,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530105,100531,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560101,10561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560102,10561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560103,100561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560104,100561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560105,100561,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570103,100571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570104,100571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570105,100571,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580103,100581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580104,100581,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580105,100581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10590103,100591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10590104,100591,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10590105,100591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600101,10601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600102,10601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600103,100601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600104,100601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600105,100601,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610101,10611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610102,10611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610103,100611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610104,100611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610105,100611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620102,10621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620103,100621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620104,100621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620105,100621,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640103,100641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640104,100641,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640105,100641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650103,100651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650104,100651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650105,100651,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660101,10661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660102,10661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660103,100661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660104,100661,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660105,100661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670103,100671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670104,100671,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670105,100671,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680103,100681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680104,100681,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680105,100681,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10690103,100691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10690104,100691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10690105,100691,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710103,100711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710104,100711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710105,100711,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720103,100721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720104,100721,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720105,100721,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740103,100741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740104,100741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10740105,100741,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10780103,100781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10780104,100781,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10780105,100781,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870103,100871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870104,100871,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870105,100871,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980103,100981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980104,100981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10980105,100981,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990103,100991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990104,100991,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10990105,100991,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000103,101001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000104,101001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000105,101001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010103,110011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010104,110011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11010105,110011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11030103,110031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11030104,110031,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11030105,110031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11040103,110041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11040104,110041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11040105,110041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11050103,110051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11050104,110051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11050105,110051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060103,110061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060104,110061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11060105,110061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070103,110071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070104,110071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070105,110071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11080103,110081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11080104,110081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11080105,110081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090103,110091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090104,110091,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090105,110091,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100103,110101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100104,110101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100105,110101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11110103,110111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11110104,110111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11110105,110111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130103,110131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130104,110131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130105,110131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140103,110141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140104,110141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140105,110141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150103,110151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150104,110151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11150105,110151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160103,110161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160104,110161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11160105,110161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11170103,110171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
