id,mission_type,condition_type,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_num,step_group_id,step_order,disp_order,item_category,item_id,item_num,event_id,date_check_flg,transition_type,start_date,end_date
606003,6,600013,1021,0,0,0,50000000,297,2,297,55,106003,1,0,1,10001,2021/12/22 12:00:00,2050/01/01 4:59:59
606004,6,600013,1021,0,0,0,100000000,297,3,297,55,106004,1,0,1,10001,2021/12/22 12:00:00,2050/01/01 4:59:59
606005,6,100056,1021,0,0,0,1,3046,1,297,55,106005,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606101,6,500001,41069004,0,0,0,1,298,1,298,55,106101,1,0,1,50003,2022/01/20 12:00:00,2050/01/01 4:59:59
606102,6,600013,1069,0,0,0,10000000,299,1,299,55,106102,1,0,1,10001,2022/01/20 12:00:00,2050/01/01 4:59:59
606103,6,600013,1069,0,0,0,50000000,299,2,299,55,106103,1,0,1,10001,2022/01/20 12:00:00,2050/01/01 4:59:59
606104,6,600013,1069,0,0,0,100000000,299,3,299,55,106104,1,0,1,10001,2022/01/20 12:00:00,2050/01/01 4:59:59
606105,6,100056,1069,0,0,0,1,3047,1,299,55,106105,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606201,6,500001,41071004,0,0,0,1,300,1,300,55,106201,1,0,1,50003,2022/02/08 12:00:00,2050/01/01 4:59:59
606202,6,600013,1071,0,0,0,10000000,301,1,301,55,106202,1,0,1,10001,2022/02/08 12:00:00,2050/01/01 4:59:59
606203,6,600013,1071,0,0,0,50000000,301,2,301,55,106203,1,0,1,10001,2022/02/08 12:00:00,2050/01/01 4:59:59
606204,6,600013,1071,0,0,0,100000000,301,3,301,55,106204,1,0,1,10001,2022/02/08 12:00:00,2050/01/01 4:59:59
606205,6,100056,1071,0,0,0,1,3048,1,301,55,106205,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606301,6,500001,41033004,0,0,0,1,302,1,302,55,106301,1,0,1,50003,2022/02/16 12:00:00,2050/01/01 4:59:59
606302,6,600013,1033,0,0,0,10000000,303,1,303,55,106302,1,0,1,10001,2022/02/16 12:00:00,2050/01/01 4:59:59
606303,6,600013,1033,0,0,0,50000000,303,2,303,55,106303,1,0,1,10001,2022/02/16 12:00:00,2050/01/01 4:59:59
606304,6,600013,1033,0,0,0,100000000,303,3,303,55,106304,1,0,1,10001,2022/02/16 12:00:00,2050/01/01 4:59:59
606305,6,100056,1033,0,0,0,1,3049,1,304,55,106305,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606401,6,500001,41068004,0,0,0,1,304,1,305,55,106401,1,0,1,50003,2022/02/24 12:00:00,2050/01/01 4:59:59
606402,6,600013,1068,0,0,0,10000000,305,1,306,55,106402,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606403,6,600013,1068,0,0,0,50000000,305,2,306,55,106403,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606404,6,600013,1068,0,0,0,100000000,305,3,306,55,106404,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606405,6,100056,1068,0,0,0,1,3050,1,307,55,106405,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606501,6,500001,41062004,0,0,0,1,306,1,308,55,106501,1,0,1,50003,2022/02/24 12:00:00,2050/01/01 4:59:59
606502,6,600013,1062,0,0,0,10000000,307,1,309,55,106502,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606503,6,600013,1062,0,0,0,50000000,307,2,309,55,106503,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606504,6,600013,1062,0,0,0,100000000,307,3,309,55,106504,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606505,6,100056,1062,0,0,0,1,3051,1,310,55,106505,1,0,1,10001,2022/02/24 12:00:00,2050/01/01 4:59:59
606601,6,500001,41067004,0,0,0,1,308,1,311,55,106601,1,0,1,50003,2022/03/07 12:00:00,2050/01/01 4:59:59
606602,6,600013,1067,0,0,0,10000000,309,1,312,55,106602,1,0,1,10001,2022/03/07 12:00:00,2050/01/01 4:59:59
606603,6,600013,1067,0,0,0,50000000,309,2,312,55,106603,1,0,1,10001,2022/03/07 12:00:00,2050/01/01 4:59:59
606604,6,600013,1067,0,0,0,100000000,309,3,312,55,106604,1,0,1,10001,2022/03/07 12:00:00,2050/01/01 4:59:59
606605,6,100056,1067,0,0,0,1,3052,1,313,55,106605,1,0,1,10001,2022/03/07 12:00:00,2050/01/01 4:59:59
606701,6,500001,41074004,0,0,0,1,310,1,314,55,106701,1,0,1,50003,2022/03/18 12:00:00,2050/01/01 4:59:59
606702,6,600013,1074,0,0,0,10000000,311,1,315,55,106702,1,0,1,10001,2022/03/18 12:00:00,2050/01/01 4:59:59
606703,6,600013,1074,0,0,0,50000000,311,2,315,55,106703,1,0,1,10001,2022/03/18 12:00:00,2050/01/01 4:59:59
606704,6,600013,1074,0,0,0,100000000,311,3,315,55,106704,1,0,1,10001,2022/03/18 12:00:00,2050/01/01 4:59:59
606705,6,100056,1074,0,0,0,1,3053,1,316,55,106705,1,0,1,10001,2022/03/18 12:00:00,2050/01/01 4:59:59
606801,6,500001,41051004,0,0,0,1,312,1,317,55,106801,1,0,1,50003,2022/04/11 12:00:00,2050/01/01 4:59:59
606802,6,600013,1051,0,0,0,10000000,313,1,318,55,106802,1,0,1,10001,2022/04/11 12:00:00,2050/01/01 4:59:59
606803,6,600013,1051,0,0,0,50000000,313,2,318,55,106803,1,0,1,10001,2022/04/11 12:00:00,2050/01/01 4:59:59
606804,6,600013,1051,0,0,0,100000000,313,3,318,55,106804,1,0,1,10001,2022/04/11 12:00:00,2050/01/01 4:59:59
606805,6,100056,1051,0,0,0,1,3054,1,319,55,106805,1,0,1,10001,2022/04/11 12:00:00,2050/01/01 4:59:59
606901,6,500001,41072004,0,0,0,1,314,1,320,55,106901,1,0,1,50003,2022/04/19 12:00:00,2050/01/01 4:59:59
606902,6,600013,1072,0,0,0,10000000,315,1,321,55,106902,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606903,6,600013,1072,0,0,0,50000000,315,2,321,55,106903,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606904,6,600013,1072,0,0,0,100000000,315,3,321,55,106904,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
606905,6,100056,1072,0,0,0,1,3055,1,322,55,106905,1,0,1,10001,2022/04/19 12:00:00,2050/01/01 4:59:59
607001,6,500001,41031004,0,0,0,1,316,1,323,55,107001,1,0,1,50003,2022/05/10 12:00:00,2050/01/01 4:59:59
607002,6,600013,1031,0,0,0,10000000,317,1,324,55,107002,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607003,6,600013,1031,0,0,0,50000000,317,2,324,55,107003,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607004,6,600013,1031,0,0,0,100000000,317,3,324,55,107004,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607005,6,100056,1031,0,0,0,1,3056,1,325,55,107005,1,0,1,10001,2022/05/10 12:00:00,2050/01/01 4:59:59
607101,6,500001,41064004,0,0,0,1,318,1,326,55,107101,1,0,1,50003,2022/05/20 12:00:00,2050/01/01 4:59:59
607102,6,600013,1064,0,0,0,10000000,319,1,327,55,107102,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607103,6,600013,1064,0,0,0,50000000,319,2,327,55,107103,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607104,6,600013,1064,0,0,0,100000000,319,3,327,55,107104,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607105,6,100056,1064,0,0,0,1,3057,1,328,55,107105,1,0,1,10001,2022/05/20 12:00:00,2050/01/01 4:59:59
607201,6,500001,41034004,0,0,0,1,320,1,329,55,107201,1,0,1,50003,2022/06/10 12:00:00,2050/01/01 4:59:59
607202,6,600013,1034,0,0,0,10000000,321,1,330,55,107202,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607203,6,600013,1034,0,0,0,50000000,321,2,330,55,107203,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607204,6,600013,1034,0,0,0,100000000,321,3,330,55,107204,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607205,6,100056,1034,0,0,0,1,3058,1,331,55,107205,1,0,1,10001,2022/06/10 12:00:00,2050/01/01 4:59:59
607301,6,500001,41044004,0,0,0,1,322,1,332,55,107301,1,0,1,50003,2022/06/20 12:00:00,2050/01/01 4:59:59
607302,6,600013,1044,0,0,0,10000000,323,1,333,55,107302,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607303,6,600013,1044,0,0,0,50000000,323,2,333,55,107303,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607304,6,600013,1044,0,0,0,100000000,323,3,333,55,107304,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607305,6,100056,1044,0,0,0,1,3059,1,334,55,107305,1,0,1,10001,2022/06/20 12:00:00,2050/01/01 4:59:59
607401,6,500001,41036004,0,0,0,1,324,1,335,55,107401,1,0,1,50003,2022/07/11 12:00:00,2050/01/01 4:59:59
607402,6,600013,1036,0,0,0,10000000,325,1,336,55,107402,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607403,6,600013,1036,0,0,0,50000000,325,2,336,55,107403,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607404,6,600013,1036,0,0,0,100000000,325,3,336,55,107404,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607405,6,100056,1036,0,0,0,1,3060,1,337,55,107405,1,0,1,10001,2022/07/11 12:00:00,2050/01/01 4:59:59
607501,6,500001,41053004,0,0,0,1,326,1,338,55,107501,1,0,1,50003,2022/08/10 12:00:00,2050/01/01 4:59:59
607502,6,600013,1053,0,0,0,10000000,327,1,339,55,107502,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607503,6,600013,1053,0,0,0,50000000,327,2,339,55,107503,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607504,6,600013,1053,0,0,0,100000000,327,3,339,55,107504,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607505,6,100056,1053,0,0,0,1,3061,1,340,55,107505,1,0,1,10001,2022/08/10 12:00:00,2050/01/01 4:59:59
607601,6,500001,41098004,0,0,0,1,328,1,341,55,107601,1,0,1,50003,2022/08/19 12:00:00,2050/01/01 4:59:59
607602,6,600013,1098,0,0,0,10000000,329,1,342,55,107602,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607603,6,600013,1098,0,0,0,50000000,329,2,342,55,107603,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607604,6,600013,1098,0,0,0,100000000,329,3,342,55,107604,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607605,6,100056,1098,0,0,0,1,3062,1,343,55,107605,1,0,1,10001,2022/08/19 12:00:00,2050/01/01 4:59:59
607701,6,500001,41029004,0,0,0,1,330,1,344,55,107701,1,0,1,50003,2022/09/12 12:00:00,2050/01/01 4:59:59
607702,6,600013,1029,0,0,0,10000000,331,1,345,55,107702,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607703,6,600013,1029,0,0,0,50000000,331,2,345,55,107703,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607704,6,600013,1029,0,0,0,100000000,331,3,345,55,107704,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607705,6,100056,1029,0,0,0,1,3063,1,346,55,107705,1,0,1,10001,2022/09/12 12:00:00,2050/01/01 4:59:59
607801,6,500001,41042004,0,0,0,1,332,1,347,55,107801,1,0,1,50003,2022/09/20 12:00:00,2050/01/01 4:59:59
607802,6,600013,1042,0,0,0,10000000,333,1,348,55,107802,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607803,6,600013,1042,0,0,0,50000000,333,2,348,55,107803,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607804,6,600013,1042,0,0,0,100000000,333,3,348,55,107804,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607805,6,100056,1042,0,0,0,1,3064,1,349,55,107805,1,0,1,10001,2022/09/20 12:00:00,2050/01/01 4:59:59
607901,6,500001,41087004,0,0,0,1,334,1,350,55,107901,1,0,1,50003,2022/10/11 12:00:00,2050/01/01 4:59:59
607902,6,600013,1087,0,0,0,10000000,335,1,351,55,107902,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607903,6,600013,1087,0,0,0,50000000,335,2,351,55,107903,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607904,6,600013,1087,0,0,0,100000000,335,3,351,55,107904,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
607905,6,100056,1087,0,0,0,1,3065,1,352,55,107905,1,0,1,10001,2022/10/11 12:00:00,2050/01/01 4:59:59
608001,6,500001,41078004,0,0,0,1,336,1,353,55,108001,1,0,1,50003,2022/10/19 12:00:00,2050/01/01 4:59:59
608002,6,600013,1078,0,0,0,10000000,337,1,354,55,108002,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608003,6,600013,1078,0,0,0,50000000,337,2,354,55,108003,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608004,6,600013,1078,0,0,0,100000000,337,3,354,55,108004,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608005,6,100056,1078,0,0,0,1,3066,1,355,55,108005,1,0,1,10001,2022/10/19 12:00:00,2050/01/01 4:59:59
608101,6,500001,41049004,0,0,0,1,338,1,356,55,108101,1,0,1,50003,2022/11/09 12:00:00,2050/01/01 4:59:59
608102,6,600013,1049,0,0,0,10000000,339,1,357,55,108102,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608103,6,600013,1049,0,0,0,50000000,339,2,357,55,108103,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608104,6,600013,1049,0,0,0,100000000,339,3,357,55,108104,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608105,6,100056,1049,0,0,0,1,3067,1,358,55,108105,1,0,1,10001,2022/11/09 12:00:00,2050/01/01 4:59:59
608201,6,500001,41100004,0,0,0,1,340,1,359,55,108201,1,0,1,50003,2022/11/17 12:00:00,2050/01/01 4:59:59
608202,6,600013,1100,0,0,0,10000000,341,1,360,55,108202,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608203,6,600013,1100,0,0,0,50000000,341,2,360,55,108203,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608204,6,600013,1100,0,0,0,100000000,341,3,360,55,108204,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608205,6,100056,1100,0,0,0,1,3068,1,361,55,108205,1,0,1,10001,2022/11/17 12:00:00,2050/01/01 4:59:59
608301,6,500001,41047004,0,0,0,1,342,1,362,55,108301,1,0,1,50003,2022/12/12 12:00:00,2050/01/01 4:59:59
608302,6,600013,1047,0,0,0,10000000,343,1,363,55,108302,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608303,6,600013,1047,0,0,0,50000000,343,2,363,55,108303,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608304,6,600013,1047,0,0,0,100000000,343,3,363,55,108304,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608305,6,100056,1047,0,0,0,1,3069,1,364,55,108305,1,0,1,10001,2022/12/12 12:00:00,2050/01/01 4:59:59
608401,6,500001,41099004,0,0,0,1,344,1,365,55,108401,1,0,1,50003,2023/01/10 12:00:00,2050/01/01 4:59:59
608402,6,600013,1099,0,0,0,10000000,345,1,366,55,108402,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608403,6,600013,1099,0,0,0,50000000,345,2,366,55,108403,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608404,6,600013,1099,0,0,0,100000000,345,3,366,55,108404,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608405,6,100056,1099,0,0,0,1,3070,1,367,55,108405,1,0,1,10001,2023/01/10 12:00:00,2050/01/01 4:59:59
608501,6,500001,41065004,0,0,0,1,346,1,368,55,108501,1,0,1,50003,2023/01/20 12:00:00,2050/01/01 4:59:59
608502,6,600013,1065,0,0,0,10000000,347,1,369,55,108502,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608503,6,600013,1065,0,0,0,50000000,347,2,369,55,108503,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608504,6,600013,1065,0,0,0,100000000,347,3,369,55,108504,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608505,6,100056,1065,0,0,0,1,3071,1,370,55,108505,1,0,1,10001,2023/01/20 12:00:00,2050/01/01 4:59:59
608601,6,500001,41043004,0,0,0,1,348,1,371,55,108601,1,0,1,50003,2023/02/13 12:00:00,2050/01/01 4:59:59
608602,6,600013,1043,0,0,0,10000000,349,1,372,55,108602,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608603,6,600013,1043,0,0,0,50000000,349,2,372,55,108603,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608604,6,600013,1043,0,0,0,100000000,349,3,372,55,108604,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608605,6,100056,1043,0,0,0,1,3072,1,373,55,108605,1,0,1,10001,2023/02/13 12:00:00,2050/01/01 4:59:59
608701,6,500001,41057004,0,0,0,1,350,1,374,55,108701,1,0,1,50003,2023/02/24 12:00:00,2050/01/01 4:59:59
608702,6,600013,1057,0,0,0,10000000,351,1,375,55,108702,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608703,6,600013,1057,0,0,0,50000000,351,2,375,55,108703,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608704,6,600013,1057,0,0,0,100000000,351,3,375,55,108704,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608705,6,100056,1057,0,0,0,1,3073,1,376,55,108705,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608801,6,500001,41066004,0,0,0,1,352,1,377,55,108801,1,0,1,50003,2023/02/24 12:00:00,2050/01/01 4:59:59
608802,6,600013,1066,0,0,0,10000000,353,1,378,55,108802,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608803,6,600013,1066,0,0,0,50000000,353,2,378,55,108803,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608804,6,600013,1066,0,0,0,100000000,353,3,378,55,108804,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
608805,6,100056,1066,0,0,0,1,3074,1,379,55,108805,1,0,1,10001,2023/02/24 12:00:00,2050/01/01 4:59:59
900002,3,600019,900001,0,0,0,1,830,1,830,90,43,100,0,1,9999,2021/02/24 5:00:00,2050/01/01 4:59:59
900003,3,600019,900024,0,0,0,1,831,1,831,90,43,100,0,1,9999,2022/11/17 12:00:00,2050/01/01 4:59:59
1000001,4,100028,1009,5000,0,0,1,5001,1,202,91,59,30000,4,1,10001,2021/02/24 5:00:00,2050/12/31 4:59:59
1000002,4,100025,100401,3,0,0,1,5002,1,203,11,4,10,4,1,10001,2021/02/24 5:00:00,2050/12/31 4:59:59
1000003,4,100025,101401,3,0,0,1,5003,1,204,20,32,2,4,1,10001,2021/02/24 5:00:00,2050/12/31 4:59:59
1000004,4,300004,0,0,0,0,1,5004,1,205,30,110,15000,4,1,30001,2021/02/24 5:00:00,2050/12/31 4:59:59
1000005,4,900003,1000001,1000002,1000003,1000004,4,5005,1,206,102,100301,5,4,1,0,2021/02/24 5:00:00,2050/12/31 4:59:59
1000006,4,100028,1008,5000,0,0,1,5006,1,207,91,59,30000,4,1,10001,2021/02/25 5:00:00,2050/12/31 4:59:59
1000007,4,100025,101001,3,0,0,1,5007,1,208,11,7,10,4,1,10001,2021/02/25 5:00:00,2050/12/31 4:59:59
1000008,4,100025,100801,3,0,0,1,5008,1,209,34,95,5,4,1,10001,2021/02/25 5:00:00,2050/12/31 4:59:59
1000009,4,300001,0,0,0,0,10,5009,1,210,30,110,15000,4,1,30003,2021/02/25 5:00:00,2050/12/31 4:59:59
1000010,4,900003,1000006,1000007,1000008,1000009,4,5010,1,211,102,100301,5,4,1,0,2021/02/25 5:00:00,2050/12/31 4:59:59
1000011,4,100028,1007,5000,0,0,1,5011,1,212,91,59,30000,4,1,10001,2021/02/26 5:00:00,2050/12/31 4:59:59
1000012,4,100025,100501,3,0,0,1,5012,1,213,20,32,2,4,1,10001,2021/02/26 5:00:00,2050/12/31 4:59:59
1000013,4,100025,100601,3,0,0,1,5013,1,214,11,10,10,4,1,10001,2021/02/26 5:00:00,2050/12/31 4:59:59
1000014,4,100015,0,0,0,0,10,5014,1,215,30,110,15000,4,1,10001,2021/02/26 5:00:00,2050/12/31 4:59:59
1000015,4,900003,1000011,1000012,1000013,1000014,4,5015,1,216,102,100301,5,4,1,0,2021/02/26 5:00:00,2050/12/31 4:59:59
1000016,4,100028,1052,5000,0,0,1,5016,1,217,91,59,30000,4,1,10001,2021/02/27 5:00:00,2050/12/31 4:59:59
1000017,4,100025,300801,3,0,0,1,5017,1,218,11,13,10,4,1,10001,2021/02/27 5:00:00,2050/12/31 4:59:59
1000018,4,100025,100101,3,0,0,1,5018,1,219,34,95,5,4,1,10001,2021/02/27 5:00:00,2050/12/31 4:59:59
1000019,4,100016,0,0,0,0,5,5019,1,220,30,110,15000,4,1,10001,2021/02/27 5:00:00,2050/12/31 4:59:59
1000020,4,900003,1000016,1000017,1000018,1000019,4,5020,1,221,102,100301,5,4,1,0,2021/02/27 5:00:00,2050/12/31 4:59:59
1000021,4,100028,1041,5000,0,0,1,5021,1,222,91,59,30000,4,1,10001,2021/02/28 5:00:00,2050/12/31 4:59:59
1000022,4,100025,101301,3,0,0,1,5022,1,223,11,1,10,4,1,10001,2021/02/28 5:00:00,2050/12/31 4:59:59
1000023,4,100025,100201,3,0,0,1,5023,1,224,20,32,2,4,1,10001,2021/02/28 5:00:00,2050/12/31 4:59:59
1000024,4,100004,9,0,0,0,1,5024,1,225,30,110,15000,4,1,10001,2021/02/28 5:00:00,2050/12/31 4:59:59
1000025,4,900003,1000021,1000022,1000023,1000024,4,5025,1,226,102,100301,5,4,1,0,2021/02/28 5:00:00,2050/12/31 4:59:59
1000026,4,100028,0,20000,0,0,1,5026,1,227,91,59,30000,4,1,10001,2021/03/01 5:00:00,2050/12/31 4:59:59
1000027,4,100023,3,0,0,0,1,5027,1,228,90,43,100,4,1,10001,2021/03/01 5:00:00,2050/12/31 4:59:59
1000028,4,100008,10006,0,0,0,10,5028,1,229,30,110,15000,4,1,10001,2021/03/01 5:00:00,2050/12/31 4:59:59
1000029,4,100026,10001,18,0,0,1,5029,1,230,34,95,5,4,1,10001,2021/03/01 5:00:00,2050/12/31 4:59:59
1000030,4,900003,1000026,1000027,1000028,1000029,4,5030,1,231,102,100301,5,4,1,0,2021/03/01 5:00:00,2050/12/31 4:59:59
1000031,4,100028,0,50000,0,0,1,5031,1,232,91,59,30000,4,1,10001,2021/03/02 5:00:00,2050/12/31 4:59:59
1000032,4,100009,0,0,0,0,1,5032,1,233,40,136,1,4,1,10001,2021/03/02 5:00:00,2050/12/31 4:59:59
1000033,4,100008,10005,0,0,0,10,5033,1,234,30,110,15000,4,1,10001,2021/03/02 5:00:00,2050/12/31 4:59:59
1000034,4,100026,10003,18,0,0,1,5034,1,235,93,44,1,4,1,10001,2021/03/02 5:00:00,2050/12/31 4:59:59
1000035,4,900003,1000031,1000032,1000033,1000034,4,5035,1,236,102,100301,5,4,1,0,2021/03/02 5:00:00,2050/12/31 4:59:59
1000036,4,900001,4,0,0,0,35,5000,1,201,40,113,1,4,1,0,2021/02/24 5:00:00,2050/12/31 4:59:59
1000037,4,300006,2,0,0,0,1,5037,1,102,91,59,30000,5,1,20001,2021/03/11 12:00:00,2050/12/31 4:59:59
1000038,4,200013,1,0,0,0,15,5038,1,103,30,110,15000,5,1,20001,2021/03/11 12:00:00,2050/12/31 4:59:59
1000039,4,200005,0,0,0,0,5,5039,1,104,20,32,2,5,1,20001,2021/03/11 12:00:00,2050/12/31 4:59:59
1000040,4,200008,0,0,0,0,3,5040,1,105,21,34,2,5,1,20003,2021/03/11 12:00:00,2050/12/31 4:59:59
1000041,4,900003,1000037,1000038,1000039,1000040,4,5041,1,106,102,101301,5,5,1,0,2021/03/11 12:00:00,2050/12/31 4:59:59
1000042,4,200014,0,0,0,0,200000,5042,1,107,91,59,30000,5,1,20001,2021/03/12 5:00:00,2050/12/31 4:59:59
1000043,4,200006,0,0,0,0,1,5043,1,108,30,110,15000,5,1,20001,2021/03/12 5:00:00,2050/12/31 4:59:59
1000044,4,200017,1,0,0,0,3,5044,1,109,150,116,5,5,1,20001,2021/03/12 5:00:00,2050/12/31 4:59:59
1000045,4,200018,7,0,0,0,1,5045,1,110,21,34,2,5,1,20003,2021/03/12 5:00:00,2050/12/31 4:59:59
1000046,4,900003,1000042,1000043,1000044,1000045,4,5046,1,111,102,101301,5,5,1,0,2021/03/12 5:00:00,2050/12/31 4:59:59
1000047,4,200013,2,0,0,0,1000,5047,1,112,91,59,30000,5,1,20001,2021/03/13 5:00:00,2050/12/31 4:59:59
1000048,4,200003,0,0,0,0,3,5048,1,113,30,110,15000,5,1,20003,2021/03/13 5:00:00,2050/12/31 4:59:59
1000049,4,200017,2,0,0,0,3,5049,1,114,150,117,5,5,1,20001,2021/03/13 5:00:00,2050/12/31 4:59:59
1000050,4,200018,1,0,0,0,1,5050,1,115,21,34,2,5,1,20003,2021/03/13 5:00:00,2050/12/31 4:59:59
1000051,4,900003,1000047,1000048,1000049,1000050,4,5051,1,116,102,101301,5,5,1,0,2021/03/13 5:00:00,2050/12/31 4:59:59
1000052,4,300006,4,0,0,0,1,5052,1,117,91,59,30000,5,1,20001,2021/03/14 5:00:00,2050/12/31 4:59:59
1000053,4,200006,0,0,0,0,3,5053,1,118,30,110,15000,5,1,20001,2021/03/14 5:00:00,2050/12/31 4:59:59
1000054,4,200017,3,0,0,0,3,5054,1,119,150,118,5,5,1,20001,2021/03/14 5:00:00,2050/12/31 4:59:59
1000055,4,200018,3,0,0,0,1,5055,1,120,21,34,2,5,1,20003,2021/03/14 5:00:00,2050/12/31 4:59:59
1000056,4,900003,1000052,1000053,1000054,1000055,4,5056,1,121,102,101301,5,5,1,0,2021/03/14 5:00:00,2050/12/31 4:59:59
1000057,4,200014,0,0,0,0,500000,5057,1,122,91,59,30000,5,1,20001,2021/03/15 5:00:00,2050/12/31 4:59:59
1000058,4,200003,0,0,0,0,3,5058,1,123,30,110,15000,5,1,20003,2021/03/15 5:00:00,2050/12/31 4:59:59
1000059,4,200017,4,0,0,0,3,5059,1,124,150,119,5,5,1,20001,2021/03/15 5:00:00,2050/12/31 4:59:59
1000060,4,200018,5,0,0,0,1,5060,1,125,21,34,2,5,1,20003,2021/03/15 5:00:00,2050/12/31 4:59:59
1000061,4,900003,1000057,1000058,1000059,1000060,4,5061,1,126,102,101301,5,5,1,0,2021/03/15 5:00:00,2050/12/31 4:59:59
1000062,4,200013,2,0,0,0,2000,5062,1,127,91,59,30000,5,1,20001,2021/03/16 5:00:00,2050/12/31 4:59:59
1000063,4,200013,1,0,0,0,30,5063,1,128,30,110,15000,5,1,20001,2021/03/16 5:00:00,2050/12/31 4:59:59
