id,group_id,message,voice,per,comment_group,reuse,omit_tag
2305,131207,皐月賞ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1701301|%h_pop3|1004103|1004102,100,0,0,0
2307,131208,注目の皐月賞ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1701301|%h_player|%p_waku_ban,100,0,0,0
2308,131210,現在、1番人気はここまで無敗皐月賞ウマ娘\n%h_pop1,1002701|1700101|1701301|%h_pop1,100,0,0,0
2309,131210,このレース、最も人気を集めているのは\nここまで無敗皐月賞ウマ娘\n%h_pop1、1番人気です,1002801|1700101|1701301|%h_pop1|1002802,100,0,0,0
2310,131210,さあ、1番人気の紹介です\nここまで無敗皐月賞ウマ娘\n%h_pop1,1002901|1700101|1701301|%h_pop1,100,0,0,0
2311,131210,1番人気はもちろんこの娘\nここまで無敗皐月賞ウマ娘\n%h_pop1,1003001|1700101|1701301|%h_pop1,100,0,0,0
2312,131212,続く2番人気はここまで無敗皐月賞ウマ娘\n%h_pop2,1003101|1700101|1701301|%h_pop2,100,0,0,0
2313,131212,2番人気を紹介しましょう\nここまで無敗皐月賞ウマ娘\n%h_pop2,1003201|1700101|1701301|%h_pop2,100,0,0,0
2314,131212,実力は負けていません\n2番人気、ここまで無敗皐月賞ウマ娘\n%h_pop2,1003301|1700101|1701301|%h_pop2,100,0,0,0
2315,131212,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗皐月賞ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701301|%h_pop2,100,0,0,0
2316,131213,2番人気を紹介しましょう\nここまで無敗皐月賞ウマ娘\n%h_pop2,1003201|1700101|1701301|%h_pop2,100,0,0,0
2317,131213,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗皐月賞ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701301|%h_pop2,100,0,0,0
2318,131214,3番人気にはここまで無敗皐月賞ウマ娘\n%h_pop3,%w_0.3|1003501|1700101|1701301|%h_pop3,100,0,0,0
2319,131214,3番人気はこの娘です、\nここまで無敗皐月賞ウマ娘\n%h_pop3,%w_0.3|1003601|1700101|1701301|%h_pop3,100,0,0,0
2320,131214,虎視眈々と上位を狙っています\n3番人気はここまで無敗皐月賞ウマ娘\n%h_pop3,%w_0.3|1003701|1700101|1701301|%h_pop3,100,0,0,0
2321,131214,人気と実力を兼ね備えた\nここまで無敗皐月賞ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700101|1701301|%h_pop3|1003802,100,0,0,0
2322,131215,さあ、今日の主役はこのウマ娘をおいて他にいない\nここまで無敗皐月賞ウマ娘\n%h_pop1、1番人気です,1003901|1700101|1701301|%h_pop1|1002802,100,0,0,0
2323,131215,威風堂々とスタートを待つのはこのウマ娘\nここまで無敗皐月賞ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700101|1701301|%h_pop1|%w_0.02|1002802,100,0,0,0
2324,131215,スタンドに押しかけた\nファンの期待を一身に背負って\nここまで無敗皐月賞ウマ娘\n%h_pop1、1番人気です,1003905|1700101|1701301|%h_pop1|1002802,100,0,0,0
2331,131216,対抗するのはここまで無敗皐月賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700101|1701301|%h_pop2|1004002,100,0,0,0
2332,131216,2番人気はここまで無敗皐月賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700101|1701301|%h_pop2|1004004,100,0,0,0
2333,131216,さあ、2番人気はこの娘\nここまで無敗皐月賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700101|1701301|%h_pop2|1004006,100,0,0,0
2334,131216,対抗するのはここまで無敗皐月賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700101|1701301|%h_pop2|1004004,100,0,0,0
2335,131216,2番人気はここまで無敗皐月賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700101|1701301|%h_pop2|1004006,100,0,0,0
2336,131216,さあ、2番人気はこの娘\nここまで無敗皐月賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700101|1701301|%h_pop2|1004002,100,0,0,0
2337,131216,対抗するのはここまで無敗皐月賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700101|1701301|%h_pop2|1004006,100,0,0,0
2338,131216,2番人気はここまで無敗皐月賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700101|1701301|%h_pop2|1004002,100,0,0,0
2339,131216,さあ、2番人気はこの娘\nここまで無敗皐月賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700101|1701301|%h_pop2|1004004,100,0,0,0
2340,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700101|1701301|%h_pop3|1004101|1004102,100,0,0,0
2341,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700101|1701301|%h_pop3|1004103|1004104,100,0,0,0
2343,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700101|1701301|%h_pop3|1004101|1004104,100,0,0,0
2344,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700101|1701301|%h_pop3|1004103|1004106,100,0,0,0
2346,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700101|1701301|%h_pop3|1004101|1004106,100,0,0,0
2347,131217,ここまで無敗皐月賞ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700101|1701301|%h_pop3|1004103|1004102,100,0,0,0
2349,131218,注目のここまで無敗皐月賞ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700101|1701301|%h_player|%p_waku_ban,100,0,0,0
2350,131300,現在、1番人気は菊花賞ウマ娘\n%h_pop1,1002701|1701401|%h_pop1,100,0,0,0
2351,131300,このレース、最も人気を集めているのは\n菊花賞ウマ娘\n%h_pop1、1番人気です,1002801|1701401|%h_pop1|1002802,100,0,0,0
2352,131300,さあ、1番人気の紹介です\n菊花賞ウマ娘\n%h_pop1,1002901|1701401|%h_pop1,100,0,0,0
2353,131300,1番人気はもちろんこの娘\n菊花賞ウマ娘\n%h_pop1,1003001|1701401|%h_pop1,100,0,0,0
2354,131302,続く2番人気は菊花賞ウマ娘\n%h_pop2,1003101|1701401|%h_pop2,100,0,0,0
2355,131302,2番人気を紹介しましょう\n菊花賞ウマ娘\n%h_pop2,1003201|1701401|%h_pop2,100,0,0,0
2356,131302,実力は負けていません\n2番人気、菊花賞ウマ娘\n%h_pop2,1003301|1701401|%h_pop2,100,0,0,0
2357,131302,この評価は少し不満か？\n2番人気はこの娘、菊花賞ウマ娘\n%h_pop2,%w_0.1|1003401|1701401|%h_pop2,100,0,0,0
2358,131303,2番人気を紹介しましょう\n菊花賞ウマ娘\n%h_pop2,1003201|1701401|%h_pop2,100,0,0,0
2359,131303,この評価は少し不満か？\n2番人気はこの娘、菊花賞ウマ娘\n%h_pop2,%w_0.1|1003401|1701401|%h_pop2,100,0,0,0
2360,131304,3番人気には菊花賞ウマ娘\n%h_pop3,%w_0.3|1003501|1701401|%h_pop3,100,0,0,0
2361,131304,3番人気はこの娘です、\n菊花賞ウマ娘\n%h_pop3,%w_0.3|1003601|1701401|%h_pop3,100,0,0,0
2362,131304,虎視眈々と上位を狙っています\n3番人気は菊花賞ウマ娘\n%h_pop3,%w_0.3|1003701|1701401|%h_pop3,100,0,0,0
2363,131304,人気と実力を兼ね備えた\n菊花賞ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1701401|%h_pop3|1003802,100,0,0,0
2364,131305,さあ、今日の主役はこのウマ娘をおいて他にいない\n菊花賞ウマ娘\n%h_pop1、1番人気です,1003901|1701401|%h_pop1|%w_0.01|1002802,100,0,0,0
2365,131305,威風堂々とスタートを待つのはこのウマ娘\n菊花賞ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1701401|%h_pop1|1002802,100,0,0,0
2366,131305,スタンドに押しかけた\nファンの期待を一身に背負って\n菊花賞ウマ娘\n%h_pop1、1番人気です,1003905|1701401|%h_pop1|1002802,100,0,0,0
2373,131306,対抗するのは菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1701401|%h_pop2|1004002,100,0,0,0
2374,131306,2番人気は菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1701401|%h_pop2|1004004,100,0,0,0
2375,131306,さあ、2番人気はこの娘\n菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1701401|%h_pop2|1004006,100,0,0,0
2376,131306,対抗するのは菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1701401|%h_pop2|1004004,100,0,0,0
2377,131306,2番人気は菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1701401|%h_pop2|1004006,100,0,0,0
2378,131306,さあ、2番人気はこの娘\n菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1701401|%h_pop2|1004002,100,0,0,0
2379,131306,対抗するのは菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1701401|%h_pop2|1004006,100,0,0,0
2380,131306,2番人気は菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1701401|%h_pop2|1004002,100,0,0,0
2381,131306,さあ、2番人気はこの娘\n菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1701401|%h_pop2|1004004,100,0,0,0
2382,131307,菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1701401|%h_pop3|1004101|1004102,100,0,0,0
2383,131307,菊花賞ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1701401|%h_pop3|1004103|1004104,100,0,0,0
2385,131307,菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1701401|%h_pop3|1004101|1004104,100,0,0,0
2386,131307,菊花賞ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1701401|%h_pop3|1004103|1004106,100,0,0,0
2388,131307,菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1701401|%h_pop3|1004101|1004106,100,0,0,0
2389,131307,菊花賞ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1701401|%h_pop3|1004103|1004102,100,0,0,0
2391,131308,注目の菊花賞ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1701401|%h_player|%p_waku_ban,100,0,0,0
2392,131310,現在、1番人気はここまで無敗菊花賞ウマ娘\n%h_pop1,1002701|1700101|1701401|%h_pop1,100,0,0,0
2393,131310,このレース、最も人気を集めているのは\nここまで無敗菊花賞ウマ娘\n%h_pop1、1番人気です,1002801|1700101|1701401|%h_pop1|1002802,100,0,0,0
2394,131310,さあ、1番人気の紹介です\nここまで無敗菊花賞ウマ娘\n%h_pop1,1002901|1700101|1701401|%h_pop1,100,0,0,0
2395,131310,1番人気はもちろんこの娘\nここまで無敗菊花賞ウマ娘\n%h_pop1,1003001|1700101|1701401|%h_pop1,100,0,0,0
2396,131312,続く2番人気はここまで無敗菊花賞ウマ娘\n%h_pop2,1003101|1700101|1701401|%h_pop2,100,0,0,0
2397,131312,2番人気を紹介しましょう\nここまで無敗菊花賞ウマ娘\n%h_pop2,1003201|1700101|1701401|%h_pop2,100,0,0,0
2398,131312,実力は負けていません\n2番人気、ここまで無敗菊花賞ウマ娘\n%h_pop2,1003301|1700101|1701401|%h_pop2,100,0,0,0
2399,131312,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗菊花賞ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701401|%h_pop2,100,0,0,0
2400,131313,2番人気を紹介しましょう\nここまで無敗菊花賞ウマ娘\n%h_pop2,1003201|1700101|1701401|%h_pop2,100,0,0,0
2401,131313,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗菊花賞ウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701401|%h_pop2,100,0,0,0
2402,131314,3番人気にはここまで無敗菊花賞ウマ娘\n%h_pop3,%w_0.3|1003501|1700101|1701401|%h_pop3,100,0,0,0
2403,131314,3番人気はこの娘です、\nここまで無敗菊花賞ウマ娘\n%h_pop3,%w_0.3|1003601|1700101|1701401|%h_pop3,100,0,0,0
2404,131314,虎視眈々と上位を狙っています\n3番人気はここまで無敗菊花賞ウマ娘\n%h_pop3,%w_0.3|1003701|1700101|1701401|%h_pop3,100,0,0,0
2405,131314,人気と実力を兼ね備えた\nここまで無敗菊花賞ウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700101|1701401|%h_pop3|1003802,100,0,0,0
2406,131315,さあ、今日の主役はこのウマ娘をおいて他にいない\nここまで無敗菊花賞ウマ娘\n%h_pop1、1番人気です,1003901|1700101|1701401|%h_pop1|1002802,100,0,0,0
2407,131315,威風堂々とスタートを待つのはこのウマ娘\nここまで無敗菊花賞ウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700101|1701401|%h_pop1|1002802,100,0,0,0
2408,131315,スタンドに押しかけた\nファンの期待を一身に背負って\nここまで無敗菊花賞ウマ娘\n%h_pop1、1番人気です,1003905|1700101|1701401|%h_pop1|1002802,100,0,0,0
2415,131316,対抗するのはここまで無敗菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700101|1701401|%h_pop2|1004002,100,0,0,0
2416,131316,2番人気はここまで無敗菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700101|1701401|%h_pop2|1004004,100,0,0,0
2417,131316,さあ、2番人気はこの娘\nここまで無敗菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700101|1701401|%h_pop2|1004006,100,0,0,0
2418,131316,対抗するのはここまで無敗菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700101|1701401|%h_pop2|1004004,100,0,0,0
2419,131316,2番人気はここまで無敗菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700101|1701401|%h_pop2|1004006,100,0,0,0
2420,131316,さあ、2番人気はこの娘\nここまで無敗菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700101|1701401|%h_pop2|1004002,100,0,0,0
2421,131316,対抗するのはここまで無敗菊花賞ウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700101|1701401|%h_pop2|1004006,100,0,0,0
2422,131316,2番人気はここまで無敗菊花賞ウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700101|1701401|%h_pop2|1004002,100,0,0,0
2423,131316,さあ、2番人気はこの娘\nここまで無敗菊花賞ウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700101|1701401|%h_pop2|1004004,100,0,0,0
2424,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700101|1701401|%h_pop3|1004101|1004102,100,0,0,0
2425,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700101|1701401|%h_pop3|1004103|1004104,100,0,0,0
2427,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700101|1701401|%h_pop3|1004101|1004104,100,0,0,0
2428,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700101|1701401|%h_pop3|1004103|1004106,100,0,0,0
2430,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700101|1701401|%h_pop3|1004101|1004106,100,0,0,0
2431,131317,ここまで無敗菊花賞ウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700101|1701401|%h_pop3|1004103|1004102,100,0,0,0
2433,131318,注目のここまで無敗菊花賞ウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700101|1701401|%h_player|%p_waku_ban,100,0,0,0
2434,131400,現在、1番人気はオークスウマ娘\n%h_pop1,1002701|1701501|%h_pop1,100,0,0,0
2435,131400,このレース、最も人気を集めているのは\nオークスウマ娘\n%h_pop1、1番人気です,1002801|1701501|%h_pop1|1002802,100,0,0,0
2436,131400,さあ、1番人気の紹介です\nオークスウマ娘\n%h_pop1,1002901|1701501|%h_pop1,100,0,0,0
2437,131400,1番人気はもちろんこの娘\nオークスウマ娘\n%h_pop1,1003001|1701501|%h_pop1,100,0,0,0
2438,131402,続く2番人気はオークスウマ娘\n%h_pop2,1003101|1701501|%h_pop2,100,0,0,0
2439,131402,2番人気を紹介しましょう\nオークスウマ娘\n%h_pop2,1003201|1701501|%h_pop2,100,0,0,0
2440,131402,実力は負けていません\n2番人気、オークスウマ娘\n%h_pop2,1003301|1701501|%h_pop2,100,0,0,0
2441,131402,この評価は少し不満か？\n2番人気はこの娘、オークスウマ娘\n%h_pop2,%w_0.1|1003401|1701501|%h_pop2,100,0,0,0
2442,131403,2番人気を紹介しましょう\nオークスウマ娘\n%h_pop2,1003201|1701501|%h_pop2,100,0,0,0
2443,131403,この評価は少し不満か？\n2番人気はこの娘、オークスウマ娘\n%h_pop2,%w_0.1|1003401|1701501|%h_pop2,100,0,0,0
2444,131404,3番人気にはオークスウマ娘\n%h_pop3,%w_0.3|1003501|1701501|%h_pop3,100,0,0,0
2445,131404,3番人気はこの娘です、\nオークスウマ娘\n%h_pop3,%w_0.3|1003601|1701501|%h_pop3,100,0,0,0
2446,131404,虎視眈々と上位を狙っています\n3番人気はオークスウマ娘\n%h_pop3,%w_0.3|1003701|1701501|%h_pop3,100,0,0,0
2447,131404,人気と実力を兼ね備えた\nオークスウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1701501|%h_pop3|1003802,100,0,0,0
2448,131405,さあ、今日の主役はこのウマ娘をおいて他にいない\nオークスウマ娘\n%h_pop1、1番人気です,1003901|1701501|%h_pop1|1002802,100,0,0,0
2449,131405,威風堂々とスタートを待つのはこのウマ娘\nオークスウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1701501|%h_pop1|1002802,100,0,0,0
2450,131405,スタンドに押しかけた\nファンの期待を一身に背負って\nオークスウマ娘\n%h_pop1、1番人気です,1003905|1701501|%h_pop1|1002802,100,0,0,0
2457,131406,対抗するのはオークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1701501|%h_pop2|1004002,100,0,0,0
2458,131406,2番人気はオークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1701501|%h_pop2|1004004,100,0,0,0
2459,131406,さあ、2番人気はこの娘\nオークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1701501|%h_pop2|1004006,100,0,0,0
2460,131406,対抗するのはオークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1701501|%h_pop2|1004004,100,0,0,0
2461,131406,2番人気はオークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1701501|%h_pop2|1004006,100,0,0,0
2462,131406,さあ、2番人気はこの娘\nオークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1701501|%h_pop2|1004002,100,0,0,0
2463,131406,対抗するのはオークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1701501|%h_pop2|1004006,100,0,0,0
2464,131406,2番人気はオークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1701501|%h_pop2|1004002,100,0,0,0
2465,131406,さあ、2番人気はこの娘\nオークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1701501|%h_pop2|1004004,100,0,0,0
2466,131407,オークスウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1701501|%h_pop3|1004101|1004102,100,0,0,0
2467,131407,オークスウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1701501|%h_pop3|1004103|1004104,100,0,0,0
2469,131407,オークスウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1701501|%h_pop3|1004101|1004104,100,0,0,0
2470,131407,オークスウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1701501|%h_pop3|1004103|1004106,100,0,0,0
2472,131407,オークスウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1701501|%h_pop3|1004101|1004106,100,0,0,0
2473,131407,オークスウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1701501|%h_pop3|1004103|1004102,100,0,0,0
2475,131408,注目のオークスウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1701501|%h_player|%p_waku_ban,100,0,0,0
2476,131410,現在、1番人気はここまで無敗オークスウマ娘\n%h_pop1,1002701|1700101|1701501|%h_pop1,100,0,0,0
2477,131410,このレース、最も人気を集めているのは\nここまで無敗オークスウマ娘\n%h_pop1、1番人気です,1002801|1700101|1701501|%h_pop1|1002802,100,0,0,0
2478,131410,さあ、1番人気の紹介です\nここまで無敗オークスウマ娘\n%h_pop1,1002901|1700101|1701501|%h_pop1,100,0,0,0
2479,131410,1番人気はもちろんこの娘\nここまで無敗オークスウマ娘\n%h_pop1,1003001|1700101|1701501|%h_pop1,100,0,0,0
2480,131412,続く2番人気はここまで無敗オークスウマ娘\n%h_pop2,1003101|1700101|1701501|%h_pop2,100,0,0,0
2481,131412,2番人気を紹介しましょう\nここまで無敗オークスウマ娘\n%h_pop2,1003201|1700101|1701501|%h_pop2,100,0,0,0
2482,131412,実力は負けていません\n2番人気、ここまで無敗オークスウマ娘\n%h_pop2,1003301|1700101|1701501|%h_pop2,100,0,0,0
2483,131412,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗オークスウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701501|%h_pop2,100,0,0,0
2484,131413,2番人気を紹介しましょう\nここまで無敗オークスウマ娘\n%h_pop2,1003201|1700101|1701501|%h_pop2,100,0,0,0
2485,131413,この評価は少し不満か？\n2番人気はこの娘、ここまで無敗オークスウマ娘\n%h_pop2,%w_0.1|1003401|1700101|1701501|%h_pop2,100,0,0,0
2486,131414,3番人気にはここまで無敗オークスウマ娘\n%h_pop3,%w_0.3|1003501|1700101|1701501|%h_pop3,100,0,0,0
2487,131414,3番人気はこの娘です、\nここまで無敗オークスウマ娘\n%h_pop3,%w_0.3|1003601|1700101|1701501|%h_pop3,100,0,0,0
2488,131414,虎視眈々と上位を狙っています\n3番人気はここまで無敗オークスウマ娘\n%h_pop3,%w_0.3|1003701|1700101|1701501|%h_pop3,100,0,0,0
2489,131414,人気と実力を兼ね備えた\nここまで無敗オークスウマ娘\n%h_pop3\n今日は3番人気です,%w_0.3|1003801|1700101|1701501|%h_pop3|1003802,100,0,0,0
2490,131415,さあ、今日の主役はこのウマ娘をおいて他にいない\nここまで無敗オークスウマ娘\n%h_pop1、1番人気です,1003901|1700101|1701501|%h_pop1|1002802,100,0,0,0
2491,131415,威風堂々とスタートを待つのはこのウマ娘\nここまで無敗オークスウマ娘\n%h_pop1、1番人気です,%w_0.1|1003903|1700101|1701501|%h_pop1|1002802,100,0,0,0
2492,131415,スタンドに押しかけた\nファンの期待を一身に背負って\nここまで無敗オークスウマ娘\n%h_pop1、1番人気です,1003905|1700101|1701501|%h_pop1|1002802,100,0,0,0
2499,131416,対抗するのはここまで無敗オークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004001|1700101|1701501|%h_pop2|1004002,100,0,0,0
2500,131416,2番人気はここまで無敗オークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004003|1700101|1701501|%h_pop2|1004004,100,0,0,0
2501,131416,さあ、2番人気はこの娘\nここまで無敗オークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004005|1700101|1701501|%h_pop2|1004006,100,0,0,0
2502,131416,対抗するのはここまで無敗オークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004001|1700101|1701501|%h_pop2|1004004,100,0,0,0
2503,131416,2番人気はここまで無敗オークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004003|1700101|1701501|%h_pop2|1004006,100,0,0,0
2504,131416,さあ、2番人気はこの娘\nここまで無敗オークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004005|1700101|1701501|%h_pop2|1004002,100,0,0,0
2505,131416,対抗するのはここまで無敗オークスウマ娘\n%h_pop2\n十分に勝利を狙えますよ,1004001|1700101|1701501|%h_pop2|1004006,100,0,0,0
2506,131416,2番人気はここまで無敗オークスウマ娘\n%h_pop2\n真っ向勝負に注目だ,1004003|1700101|1701501|%h_pop2|1004002,100,0,0,0
2507,131416,さあ、2番人気はこの娘\nここまで無敗オークスウマ娘\n%h_pop2\n実力は1番人気にも引けを取りません,1004005|1700101|1701501|%h_pop2|1004004,100,0,0,0
2508,131417,ここまで無敗オークスウマ娘\n%h_pop3\n現在、3番人気\n注目株のウマ娘だ！,%w_0.3|1700101|1701501|%h_pop3|1004101|1004102,100,0,0,0
2509,131417,ここまで無敗オークスウマ娘\n%h_pop3\n3番人気です\n下剋上は起りうるのか！？,%w_0.3|1700101|1701501|%h_pop3|1004103|1004104,100,0,0,0
2511,131417,ここまで無敗オークスウマ娘\n%h_pop3\n現在、3番人気\n下剋上は起りうるのか！？,%w_0.3|1700101|1701501|%h_pop3|1004101|1004104,100,0,0,0
2512,131417,ここまで無敗オークスウマ娘\n%h_pop3\n3番人気です\n実力は間違いなく上位です！,%w_0.3|1700101|1701501|%h_pop3|1004103|1004106,100,0,0,0
2514,131417,ここまで無敗オークスウマ娘\n%h_pop3\n現在、3番人気\n実力は間違いなく上位です！,%w_0.3|1700101|1701501|%h_pop3|1004101|1004106,100,0,0,0
2515,131417,ここまで無敗オークスウマ娘\n%h_pop3\n3番人気です\n注目株のウマ娘だ！,%w_0.3|1700101|1701501|%h_pop3|1004103|1004102,100,0,0,0
2517,131418,注目のここまで無敗オークスウマ娘\n%h_player\n%p_waku_banでの出走,1088201|1700101|1701501|%h_player|%p_waku_ban,100,0,0,0
2518,131500,現在、1番人気は桜花賞ウマ娘\n%h_pop1,1002701|1701601|%h_pop1,100,0,0,0
2519,131500,このレース、最も人気を集めているのは\n桜花賞ウマ娘\n%h_pop1、1番人気です,1002801|1701601|%h_pop1|1002802,100,0,0,0
2520,131500,さあ、1番人気の紹介です\n桜花賞ウマ娘\n%h_pop1,1002901|1701601|%h_pop1,100,0,0,0
2521,131500,1番人気はもちろんこの娘\n桜花賞ウマ娘\n%h_pop1,1003001|1701601|%h_pop1,100,0,0,0
2522,131502,続く2番人気は桜花賞ウマ娘\n%h_pop2,1003101|1701601|%h_pop2,100,0,0,0
2523,131502,2番人気を紹介しましょう\n桜花賞ウマ娘\n%h_pop2,1003201|1701601|%h_pop2,100,0,0,0
2524,131502,実力は負けていません\n2番人気、桜花賞ウマ娘\n%h_pop2,1003301|1701601|%h_pop2,100,0,0,0
2525,131502,この評価は少し不満か？\n2番人気はこの娘、桜花賞ウマ娘\n%h_pop2,%w_0.1|1003401|1701601|%w_0.02|%h_pop2,100,0,0,0
2526,131503,2番人気を紹介しましょう\n桜花賞ウマ娘\n%h_pop2,1003201|1701601|%h_pop2,100,0,0,0
