id,body_motion,body_motion_type,body_motion_play_type,face_type,cheek,eye_default,ear_motion,tail_motion,tail_motion_type
1032809,neckup02,3,2,DoyaA,0,0,EarC,,0
1032810,pain06,3,2,KomariC,0,0,EarC,,0
1032811,think09,3,2,OdorokiA,0,0,EarC,,0
1032812,think08,3,2,KomariA,0,0,EarC,,0
1032813,udekumi02,3,2,DereA,0,0,EarC,,0
1032814,think01,3,2,WaraiA,0,0,EarC,,0
1032815,sleep05,3,1,KomariC,0,0,EarC,,0
1032816,think09,3,2,KomariA,0,0,EarC,,0
1032817,think09,3,2,FutuA,0,1,EarC,,0
1033000,tekumi06,3,2,WaraiA,0,0,EarC,,0
1033001,gatts03,3,2,DoyaA,0,1,EarC,,0
1033002,soppo10,3,2,IkariA,0,0,EarC,,0
1033003,koshiate01,3,2,IkariC,0,0,EarC,,0
1033004,think02,3,2,KanasiA,0,1,EarC,,0
1033005,muneate01,3,2,IkariA,0,1,EarC,,0
1033006,koshiate03,3,2,WaraiA,0,0,EarC,,0
1033007,kuchiate04,3,2,WaraiC,0,1,EarC,,0
1033008,soppo12,3,2,KanasiA,0,1,EarC,,0
1033009,think06,3,2,KomariA,0,1,EarC,,0
1033010,think05,3,2,KusyoAL,0,1,EarC,,0
1033011,muneate05,3,2,KusyoAL,0,0,EarC,,0
1033012,tekumi04,3,2,KomariA,0,1,EarC,,0
1033013,tekumi06,3,2,KusyoAL,0,0,EarC,,0
1033014,guard03,3,2,KomariA,0,0,EarC,,0
1033015,surprise05,3,2,OdorokiA,0,0,EarC,,0
1033016,udekumi02,3,2,FutuA,0,0,EarC,,0
1033017,tekumi01,3,2,KanasiA,0,0,EarC,,0
1033018,bow05,3,2,FutuA,0,1,EarC,,0
1033019,udekumi02,3,2,IkariA,0,1,EarC,,0
1033020,muneate05,3,2,IkariA,0,0,EarC,,0
1033021,hope03,3,2,WaraiA,0,0,EarC,,0
1033800,koshiate01,3,2,FutuA,0,0,EarC,,0
1033801,koshiate03,3,2,FutuA,0,0,EarC,,0
1033802,soppo10,3,2,KomariA,0,1,EarC,,0
1033803,koshiate03,3,2,FutuA,0,0,EarC,,0
1033804,soppo12,3,2,KomariA,0,1,EarC,,0
1033805,tekumi01,3,2,FutuA,0,1,EarC,,0
1033806,koshiate03,3,2,IkariA,0,0,EarC,,0
1033807,muneate05,3,2,FutuA,0,0,EarC,,0
1033808,tekumi06,3,2,FutuA,0,0,EarC,,0
1033809,koshiate01,3,2,FutuA,0,1,EarC,,0
1033810,think02,3,2,IkariA,0,1,EarC,,0
1033811,koshiate01,3,2,IkariA,0,0,EarC,,0
1033812,muneate01,3,2,WaraiA,0,1,EarC,,0
1033813,sad02,3,2,IkariA,0,1,EarC,,0
1033814,udekumi02,3,2,KomariA,0,0,EarC,,0
1033815,think06,3,2,FutuA,0,1,EarC,,0
1033816,pain05_mirror,3,2,KanasiA,0,1,EarC,,0
1033817,tekumi06,3,2,WaraiA,0,1,EarC,,0
1033818,think13,3,2,KomariA,0,1,EarC,,0
1033819,near10,3,2,KomariA,0,1,EarC,,0
1033820,mot01,2,2,FutuA,0,1,EarC,,0
1033821,soppo10,3,2,FutuA,0,1,EarC,,0
1033822,soppo10,3,2,IkariA,0,1,EarC,,0
1033823,tekumi06,3,2,FutuA,0,1,EarC,,0
1033824,tekumi06,3,2,IkariA,0,0,EarC,,0
1033825,think06,3,2,WaraiA,0,1,EarC,,0
1033826,udekumi02,3,2,KomariA,0,0,EarC,,0
1033827,mot01,2,2,IkariA,0,1,EarC,,0
1033828,muneate05_mirror,3,2,IkariA,0,0,EarC,,0
1033829,pdk01,2,2,OutGameWaraiB,0,1,EarC,,0
1034000,fight02,3,2,WaraiA,0,0,EarC,,0
1034001,oh08,3,2,DoyaA,0,0,EarC,,0
1034002,udekumi01,3,2,IkariA,0,0,EarC,,0
1034003,gatts06,3,2,IkariC,0,0,EarC,,0
1034004,think07,3,2,KomariA,0,1,EarC,,0
1034005,shock06,3,2,IkariA,0,1,EarC,,0
1034006,koshiate10,3,2,DoyaA,0,0,EarC,,0
1034007,koshiate04,3,2,WaraiC,0,0,EarC,,0
1034008,udekumi06,3,2,KanasiA,0,1,EarC,,0
1034009,shock07,3,2,KomariC,0,1,EarC,,0
1034010,shy05,3,2,KusyoAL,0,1,EarC,,0
1034011,pose11,3,2,KusyoCL,0,0,EarC,,0
1034012,shy02,3,2,KusyoAL,0,1,EarC,,0
1034013,surprise10,3,2,KomariC,0,0,EarC,,0
1034014,surprise06,3,2,OdorokiA,0,0,EarC,,0
1034015,surprise05,3,2,OdorokiC,0,0,EarC,,0
1034016,near06,3,2,DoyaA,0,0,EarC,,0
1034017,angry03,3,2,IkariC,0,0,EarC,,0
1034018,udekumi05,3,2,WaraiA,0,0,EarC,,0
1034019,shock04,3,2,JitomeA,0,1,EarC,,0
1034020,handsup01,3,2,WaraiA,0,0,EarC,,0
1034021,muneate08,3,2,DoyaA,0,0,EarC,,0
1034022,hope02,3,2,KomariC,0,0,EarC,,0
1034023,idea01,3,2,WaraiC,0,0,EarC,,0
1034024,good01,3,2,WaraiC,0,0,EarC,,0
1034025,gatts04,3,2,DoyaA,0,0,EarC,,0
1034026,angry03,3,2,IkariA,0,0,EarC,,0
1034027,stop01,3,2,IkariA,0,0,EarC,,0
1034028,shock02,3,2,KomariA,0,1,EarC,,0
1034029,shock07,3,2,KanasiA,0,1,EarC,,0
1034030,ikaku01,3,2,WaraiC,0,0,EarC,,0
1034031,koshiate10,3,2,WaraiA,0,0,EarC,,0
1034032,udekumi05,3,2,FutuA,0,0,EarC,,0
1034033,think09,3,2,KomariA,0,1,EarC,,0
1034034,soppo11,3,2,KomariA,0,1,EarC,,0
1034035,shy06,3,2,KusyoAL,0,1,EarC,,0
1034036,ng03,3,2,KusyoAL,0,0,EarC,,0
1034037,surprise06,3,2,OdorokiC,0,0,EarC,,0
1034038,surprise05,3,2,OdorokiC,0,0,EarC,,0
1034039,think07,3,2,JitomeA,0,1,EarC,,0
1034040,tired02,3,2,IkariA,0,1,EarC,,0
1034800,pose11,3,2,WaraiA,0,0,EarC,,0
1034801,gatts06,3,2,DoyaA,0,0,EarC,,0
1034802,udekumi05,3,2,DoyaA,0,0,EarC,,0
1034803,cry08,3,2,KusyoAL,0,1,EarC,,0
1034804,think09,3,2,FutuA,0,1,EarC,,0
1034805,koshiate04,3,2,WaraiA,0,0,EarC,,0
1034806,stretch09,3,2,WaraiA,0,1,EarC,,0
1034807,shock04,3,2,KomariA,0,1,EarC,,0
1034808,sneeze01,3,1,KomariA,0,1,EarC,,0
1034809,pose11,3,2,KusyoAL,0,0,EarC,,0
1034810,see01,3,2,FutuA,0,1,EarC,,0
1034811,pain05,3,2,KanasiA,0,1,EarC,,0
1034812,good01,3,2,DoyaA,0,0,EarC,,0
1034813,soppo02,3,2,IkariA,0,0,EarC,,0
1034814,koshiate04,3,2,KusyoAL,0,0,EarC,,0
1034815,joy06,3,2,DoyaA,0,0,EarC,,0
1034816,surprise13_mirror,3,2,KusyoCL,0,0,EarC,,0
1034817,shock05,3,2,KomariA,0,0,EarC,,0
1034818,near05,3,2,KomariA,0,0,EarC,,0
1034819,koshiate04,3,2,DoyaA,0,0,EarC,,0
1034820,oh08,3,2,WaraiC,0,0,EarC,,0
1034821,udekumi05,3,2,WaraiC,0,0,EarC,,0
1034822,shock05,3,2,KomariC,0,0,EarC,,0
1034823,koshiate10,3,2,DoyaA,0,0,EarC,,0
1034824,shock05_mirror,3,2,KomariC,0,0,EarC,,0
1034825,think09,3,2,CloseA,0,1,EarC,,0
1034826,think09,3,2,FutuC,0,1,EarC,,0
1034827,muneate01,3,2,DoyaA,0,1,EarC,,0
1035000,joy06,3,2,DoyaA,0,0,EarC,,0
1035001,fight03,3,2,WaraiC,0,0,EarC,,0
1035002,fight04,3,2,IkariA,0,0,EarC,,0
1035003,angry02,3,2,IkariC,0,0,EarC,,0
1035004,muneate03,3,2,KanasiA,0,0,EarC,,0
1035005,shock02,3,2,KanasiC,0,1,EarC,,0
1035006,laugh06,3,2,WaraiC,0,0,EarC,,0
1035007,fight06,3,2,DoyaA,0,0,EarC,,0
1035008,think09,3,2,KomariA,0,1,EarC,,0
1035009,shock07,3,2,KomariC,0,1,EarC,,0
1035010,pose11,3,2,KusyoAL,0,0,EarC,,0
1035011,guard04,3,2,KusyoCL,0,0,EarC,,0
1035012,shy06,3,2,WaraiC,0,1,EarC,,0
1035013,shy02,3,2,KusyoAL,0,1,EarC,,0
1035014,surprise06,3,2,OdorokiC,0,0,EarC,,0
1035015,shock01,3,2,KomariC,0,1,EarC,,0
1035016,cry04,3,2,KanasiC,0,1,EarC,,0
1035017,joy05,3,2,WaraiC,0,1,EarC,,0
1035018,fight01,3,2,DoyaA,0,0,EarC,,0
1035019,akire05,3,2,KusyoAL,0,1,EarC,,0
1035020,byebye07,3,2,WaraiA,0,0,EarC,,0
1035021,fight07,3,2,WaraiC,0,0,EarC,,0
1035022,bow02,3,2,WaraiC,0,1,EarC,,0
1035023,hope03,3,2,WaraiC,0,1,EarC,,0
1035024,oh10,3,2,DoyaA,0,1,EarC,,0
1035025,joy06,3,2,DoyaA,0,0,EarC,,0
1035026,angry02,3,2,IkariC,0,0,EarC,,0
1035027,surprise10,3,2,IkariA,0,0,EarC,,0
1035028,shock02,3,2,KanasiA,0,1,EarC,,0
1035029,muneate03,3,2,KanasiC,0,0,EarC,,0
1035030,ikaku04,3,2,WaraiA,0,0,EarC,,0
1035031,fight06,3,2,DoyaA,0,0,EarC,,0
1035032,fight01,3,2,FutuA,0,0,EarC,,0
1035033,think09,3,2,KomariA,0,1,EarC,,0
1035034,shock07,3,2,KomariC,0,1,EarC,,0
1035035,shy02,3,2,WaraiC,0,1,EarC,,0
1035036,shy06,3,2,WaraiC,0,1,EarC,,0
1035037,surprise06,3,2,OdorokiC,0,0,EarC,,0
1035038,shock01,3,2,OdorokiC,0,1,EarC,,0
1035039,akire04,3,2,KomariA,0,1,EarC,,0
1035040,shock05,3,2,KusyoCL,0,1,EarC,,0
1035041,cry04,3,2,KanasiC,0,1,EarC,,0
1035800,fight06,3,2,WaraiA,0,0,EarC,,0
1035801,fight01,3,2,WaraiA,0,0,EarC,,0
1035802,fight06,3,2,KomariC,0,0,EarC,,0
1035803,fight01,3,2,WaraiC,0,0,EarC,,0
1035804,shy02,3,2,KusyoAL,1,1,EarC,,0
1035805,guard04,3,2,KomariC,1,1,EarC,,0
1035806,sleep04,3,1,KomariC,0,1,EarC,,0
1035807,pose11,3,2,DereA,0,1,EarC,,0
1035808,joy05,3,2,OdorokiC,0,1,EarC,,0
1035809,angry02_mirror,3,2,KomariC,0,1,EarC,,0
1035810,fight06,3,2,WaraiC,0,0,EarC,,0
1035811,surprise06,3,2,KanasiA,0,0,EarC,,0
1035812,shock02,3,2,KanasiC,0,0,EarC,,0
1035813,think09,3,2,KomariA,0,0,EarC,,0
1035814,shock07,3,2,KomariC,0,0,EarC,,0
1035815,shy06_mirror,3,2,WaraiC,0,0,EarC,,0
1035816,shock01,3,2,KomariC,0,0,EarC,,0
1035817,cry04,3,2,KanasiC,0,0,EarC,,0
1035818,joy05,3,2,WaraiC,0,0,EarC,,0
1035819,sleep04,3,1,KomariC,0,0,EarC,,0
1035820,pose11,3,2,DereA,0,0,EarC,,0
1035821,joy05,3,2,OdorokiC,0,0,EarC,,0
1035822,angry02_mirror,3,2,KomariC,0,0,EarC,,0
1035823,yell03,3,2,WaraiC,0,0,EarC,,0
1035824,shock02,3,2,KomariA,0,1,EarC,,0
1035825,hot01,3,2,KomariC,0,0,EarC,,0
1035826,idea03,3,2,WaraiA,0,0,EarC,,0
1035827,think09,3,2,WaraiA,0,1,EarC,,0
1035828,pose11,3,2,WaraiA,0,0,EarC,,0
1035829,muneate03,3,2,WaraiA,0,0,EarC,,0
1035830,oh12,3,2,IkariC,0,1,EarC,,0
1035831,cry07,3,2,KanasiC,0,1,EarC,,0
1035832,sneeze01,3,1,KanasiC,0,1,EarC,,0
1035833,kuchiate05,3,2,IkariA,0,1,EarC,,0
1035834,joy06,3,2,WaraiA,0,0,EarC,,0
1035835,good01,3,2,WaraiC,0,0,EarC,,0
1035836,peace01,3,2,WaraiC,0,0,EarC,,0
1035837,fight07,3,2,WaraiA,0,0,EarC,,0
1035838,shake01,3,2,KanasiC,0,0,EarC,,0
1036000,koshiate09,3,2,WaraiA,0,1,EarC,,0
1036001,gatts03,3,2,DoyaA,0,0,EarC,,0
1036002,neckup03,3,2,IkariA,0,0,EarC,,0
1036003,ikaku03,3,2,IkariC,0,1,EarC,,0
1036004,tired02,3,2,KanasiA,0,1,EarC,,0
1036005,soppo11,3,2,KomariA,0,1,EarC,,0
1036006,udekumi01,3,2,DoyaA,0,0,EarC,,0
1036007,koshiate06,3,2,WaraiC,0,0,EarC,,0
1036008,think06,3,2,IkariA,0,0,EarC,,0
1036009,think10,3,2,IkariA,0,1,EarC,,0
1036010,udekumi02,3,2,KomariA,0,0,EarC,,0
1036011,pose11,3,2,WaraiA,0,0,EarC,,0
1036012,soppo02,3,2,KomariA,0,1,EarC,,0
1036013,akire03,3,2,IkariA,0,0,EarC,,0
1036014,koshiate03,3,2,OdorokiA,0,0,EarC,,0
1036015,surprise05,3,2,OdorokiA,0,0,EarC,,0
1036016,pose11,3,2,IkariA,0,0,EarC,,0
1036017,udekumi01,3,2,KomariA,0,0,EarC,,0
1036018,koshiate04,3,2,FutuA,0,0,EarC,,0
1036019,akire02,3,2,IkariA,0,0,EarC,,0
1036020,point04,3,2,DoyaA,0,0,EarC,,0
1036021,pain06,3,2,IkariA,0,1,EarC,,0
1036022,advice02,3,2,IkariA,0,0,EarC,,0
1036023,ikaku01,3,2,IkariA,0,0,EarC,,0
1036800,think06,3,2,IkariA,0,1,EarC,,0
1036801,advice02,3,2,DoyaA,0,0,EarC,,0
1036802,think06,3,2,DoyaA,0,1,EarC,,0
1036803,koshiate04,3,2,IkariA,0,0,EarC,,0
1036804,udekumi01,3,2,IkariA,0,0,EarC,,0
1036805,udekumi02,3,2,IkariA,0,0,EarC,,0
1036806,koshiate01,3,2,IkariA,0,0,EarC,,0
1036807,pain06,3,2,KomariA,0,1,EarC,,0
1036808,koshiate03,3,2,IkariA,0,0,EarC,,0
1036809,koshiate04,3,2,KomariA,0,0,EarC,,0
1036810,koshiate04,3,2,WaraiA,0,0,EarC,,0
1036811,pose11,3,2,KomariA,0,0,EarC,,0
1036812,tired02,3,2,IkariA,0,1,EarC,,0
1036813,sleep05,3,1,KomariA,0,1,EarC,,0
1036814,koshiate03,3,2,WaraiA,0,0,EarC,,0
1036815,think05,3,2,IkariA,0,1,EarC,,0
1036816,ikaku01,3,2,DoyaA,0,0,EarC,,0
1036817,akire02,3,2,JitomeA,0,1,EarC,,0
1036818,pose11_mirror,3,2,WaraiA,0,0,EarC,,0
1036819,pose11_mirror,3,2,FutuA,0,0,EarC,,0
1036820,udekumi01_mirror,3,2,WaraiA,0,0,EarC,,0
1036821,advice02,3,2,FutuA,0,0,EarC,,0
1036822,koshiate03,3,2,FutuA,0,0,EarC,,0
1036823,ikaku03,3,2,IkariA,0,0,EarC,,0
1036824,koshiate04,3,2,DoyaA,0,0,EarC,,0
1036825,point04,3,2,IkariA,0,0,EarC,,0
1036826,akire02,3,2,WaraiA,0,0,EarC,,0
1036827,koshiate04,3,2,IkariA,0,0,EarC,,0
1037000,muneate03,3,2,WaraiA,0,0,EarC,,0
1037001,laugh03,3,2,WaraiC,0,1,EarC,,0
1037002,tekumi01,3,2,IkariA,0,0,EarC,,0
1037003,udekumi02,3,2,IkariC,0,0,EarC,,0
1037004,sad02,3,2,KanasiA,0,1,EarC,,0
1037005,soppo08,3,2,KomariA,0,1,EarC,,0
1037006,fight01,3,2,WaraiA,0,0,EarC,,0
1037007,tekumi06,3,2,DereA,0,0,EarC,,0
1037008,think06,3,2,IkariA,0,1,EarC,,0
1037009,think09,3,2,KomariA,0,1,EarC,,0
1037010,kuchiate04,3,2,KusyoAL,0,0,EarC,,0
1037011,tekumi04,3,2,KusyoAL,0,1,EarC,,0
1037012,think08,3,2,WaraiA,0,0,EarC,,0
1037013,tired03,3,2,DereA,0,1,EarC,,0
1037014,surprise03,3,2,OdorokiC,0,1,EarC,,0
1037015,guard03,3,2,KomariC,0,0,EarC,,0
1037016,tekumi02,3,2,FutuA,0,0,EarC,,0
1037017,advice03,3,2,FutuA,0,1,EarC,,0
1037018,soppo12,3,2,KomariA,0,1,EarC,,0
1037019,bow03,3,2,WaraiC,0,0,EarC,,0
1037020,yell01,3,2,WaraiA,0,0,EarC,,0
1037021,muneate04,3,2,IkariA,0,0,EarC,,0
1037022,hope03,3,2,WaraiC,0,1,EarC,,0
1037800,muneate05,3,2,WaraiA,0,0,EarC,,0
1037801,mot01,2,2,KomariA,0,1,EarC,,0
1037802,muneate03_mirror,3,2,WaraiA,0,1,EarC,,0
1037803,fight01,3,2,IkariA,0,0,EarC,,0
1037804,kuchiate04,3,2,WaraiC,0,0,EarC,,0
1037805,tired03,3,2,WaraiC,0,1,EarC,,0
1037806,think06,3,2,KomariA,0,1,EarC,,0
1037807,tired03,3,2,DereA,0,0,EarC,,0
1037808,think09,3,2,FutuA,0,1,EarC,,0
1037809,kuchiate04,3,2,WaraiA,0,0,EarC,,0
1037810,tekumi06,3,2,KusyoAL,0,0,EarC,,0
1037811,tekumi06,3,2,WaraiA,0,0,EarC,,0
1037812,point13,3,2,DereA,0,1,EarC,,0
1038000,fight11,3,2,DoyaA,0,0,EarC,,0
1038001,fight05,3,2,WaraiC,0,0,EarC,,0
1038002,soppo01,3,2,IkariA,0,1,EarC,,0
1038003,near02,3,2,IkariC,0,0,EarC,,0
1038004,tekumi05,3,2,KanasiA,0,1,EarC,,0
1038005,muneate10,3,2,KanasiC,0,1,EarC,,0
1038006,happy04,3,2,WaraiA,0,0,EarC,,0
1038007,pose08,3,2,WaraiC,0,0,EarC,,0
1038008,think03,3,2,KomariA,0,1,EarC,,0
1038009,shock08,3,2,KomariC,0,1,EarC,,0
1038010,shy03,3,2,KusyoAL,0,1,EarC,,0
1038011,kuchiate04,3,2,KusyoAL,0,0,EarC,,0
1038012,tekumi04,3,2,DereA,0,1,EarC,,0
1038013,hope06,3,2,WaraiC,0,0,EarC,,0
1038014,surprise01,3,2,OdorokiA,0,1,EarC,,0
1038015,guard03,3,2,KomariC,0,0,EarC,,0
1038016,quiet02,3,2,DereA,0,0,EarC,,0
1038017,cry08,3,2,KanasiC,0,1,EarC,,0
1038018,swing02,3,2,FutuA,0,0,EarC,,0
1038019,near01,3,2,KomariA,0,0,EarC,,0
1038020,hello05,3,2,WaraiC,0,0,EarC,,0
1038021,come04,3,2,WaraiA,0,0,EarC,,0
1038022,hope08,3,2,WaraiC,0,0,EarC,,0
1038023,request02,3,2,KomariA,0,0,EarC,,0
1038800,guard03_mirror,3,2,KanasiC,0,0,EarC,,0
1038801,tekumi05_mirror,3,2,KanasiA,0,0,EarC,,0
1038802,happy04,3,2,WaraiC,0,0,EarC,,0
1038803,kuchiate04_mirror,3,2,WaraiC,0,0,EarC,,0
1038804,fight11,3,2,WaraiA,0,0,EarC,,0
1038805,fight05,3,2,WaraiC,0,0,EarC,,0
1038806,near02_mirror,3,2,IkariC,0,0,EarC,,0
1038807,muneate10,3,2,KanasiC,0,0,EarC,,0
1038808,surprise01_mirror,3,2,OdorokiA,0,0,EarC,,0
1038809,fight11,3,2,WaraiA,0,0,EarC,,0
1038810,muneate10,3,2,IkariA,0,0,EarC,,0
1038811,sleep05,3,1,KomariC,0,1,EarC,,0
1038812,happy04,3,2,WaraiC,0,0,EarC,,0
1038813,request02,3,2,WaraiA,0,0,EarC,,0
1038814,tekumi04,3,2,KomariA,0,1,EarC,,0
1038815,tekumi04,3,2,WaraiA,0,0,EarC,,0
1038816,near02,3,2,WaraiA,0,0,EarC,,0
1038817,think03,3,2,WaraiA,0,1,EarC,,0
1038818,hope01,3,2,WaraiA,0,0,EarC,,0
1038819,fight05,3,2,WaraiA,0,0,EarC,,0
1038820,near02,3,2,WaraiC,0,0,EarC,,0
1039000,happy04,3,2,WaraiC,0,0,EarC,,0
1039001,gatts04,3,2,DoyaA,0,0,EarC,,0
1039002,muneate01,3,2,IkariA,0,0,EarC,,0
1039003,soppo01,3,2,IkariC,0,1,EarC,,0
1039004,tekumi01,3,2,KomariA,0,0,EarC,,0
1039005,shock02,3,2,KomariC,0,1,EarC,,0
1039006,pose12,3,2,DereA,0,0,EarC,,0
1039007,fight04,3,2,WaraiA,0,0,EarC,,0
1039008,think04,3,2,KomariA,0,1,EarC,,0
1039009,shock01,3,2,KomariC,0,1,EarC,,0
1039010,think05,3,2,KusyoAL,0,1,EarC,,0
1039011,koshiate02,3,2,KusyoAL,0,1,EarC,,0
1039012,shy03,3,2,DereA,0,0,EarC,,0
1039013,guard02,3,2,KomariC,0,0,EarC,,0
1039014,surprise09,3,2,OdorokiA,0,0,EarC,,0
1039015,surprise02,3,2,OdorokiC,0,0,EarC,,0
1039016,laugh08,3,2,WaraiC,0,1,EarC,,0
1039017,fight12,3,2,WaraiC,0,0,EarC,,0
1039018,udekumi01,3,2,WaraiA,0,0,EarC,,0
1039019,akire06,3,2,KomariA,0,0,EarC,,0
1039020,byebye09,3,2,WaraiA,0,0,EarC,,0
1039021,come03,3,2,WaraiA,0,0,EarC,,0
1039022,hope07,3,2,DereA,0,0,EarC,,0
1039023,idea02,3,2,WaraiC,0,0,EarC,,0
1039800,fight04,3,2,DoyaA,0,0,EarC,,0
1039801,oh05,3,2,WaraiC,0,1,EarC,,0
1039802,idea02,3,2,WaraiA,0,0,EarC,,0
1039803,muneate02,3,2,WaraiA,0,0,EarC,,0
1039804,oh05,3,2,WaraiA,0,1,EarC,,0
1039805,think04,3,2,WaraiA,0,1,EarC,,0
1039806,tired02,3,2,KomariA,0,1,EarC,,0
1039807,oh06_mirror,3,2,DoyaA,0,0,EarC,,0
1039808,pain01,3,2,KomariA,0,1,EarC,,0
1039809,fight04,3,2,IkariC,0,1,EarC,,0
1039810,tired02,3,2,JitomeA,0,1,EarC,,0
1039811,joy06,3,2,WaraiC,0,1,EarC,,0
1039812,koshiate02,3,2,DoyaA,0,1,EarC,,0
1039813,cry04,3,2,KanasiC,0,1,EarC,,0
1039814,fight06,3,2,IkariA,0,1,EarC,,0
1039815,joy06_mirror,3,2,DoyaA,0,0,EarC,,0
1039816,think04,3,2,KanasiA,0,0,EarC,,0
1039817,udekumi01,3,2,WaraiA,0,0,EarC,,0
1039818,udekumi01,3,2,DoyaA,0,0,EarC,,0
1039819,sleep03,3,2,KomariC,0,1,EarC,,0
1039820,pose12,3,2,DoyaA,0,0,EarC,,0
1039821,punch04_mirror,3,1,IkariA,0,0,EarC,,0
1040000,udekumi01,3,2,WaraiA,0,0,EarC,,0
1040001,gatts03,3,2,DoyaA,0,1,EarC,,0
1040002,neckup01,3,2,IkariA,0,0,EarC,,0
1040003,fight04,3,2,IkariA,0,0,EarC,,0
1040004,akire04,3,2,KomariA,0,1,EarC,,0
1040005,soppo12,3,2,KanasiA,0,1,EarC,,0
1040006,koshiate03,3,2,WaraiA,0,0,EarC,,0
1040007,udekumi02,3,2,WaraiC,0,0,EarC,,0
1040008,think08,3,2,KomariA,0,0,EarC,,0
1040009,think02,3,2,KanasiA,0,1,EarC,,0
1040010,soppo12,3,2,KusyoAL,0,0,EarC,,0
1040011,tekumi06,3,2,KusyoAL,0,0,EarC,,0
1040012,soppo11,3,2,KomariA,0,1,EarC,,0
1040013,soppo10,3,2,KusyoAL,0,0,EarC,,0
1040014,surprise05,3,2,KomariA,0,0,EarC,,0
1040015,surprise02,3,2,OdorokiC,0,0,EarC,,0
1040016,advice02,3,2,FutuA,0,0,EarC,,0
1040017,akire03,3,2,IkariA,0,0,EarC,,0
1040018,udekumi02,3,2,FutuA,0,0,EarC,,0
1040019,akire06,3,2,JitomeA,0,0,EarC,,0
1040020,handsup02,3,2,WaraiA,0,0,EarC,,0
1040021,yell01,3,2,WaraiA,0,0,EarC,,0
1040022,hope03,3,2,WaraiC,0,0,EarC,,0
1040023,homestand06,3,2,WaraiA,0,0,EarC,,0
1040800,mot01,2,2,WaraiC,0,1,EarC,,0
1040801,sleep05,3,1,KomariA,0,1,EarC,,0
1040802,akire03,3,2,FutuA,0,1,EarC,,0
1040803,koshiate03,3,2,KomariA,0,0,EarC,,0
1040804,fight04,3,2,WaraiA,0,0,EarC,,0
1040805,koshiate01,3,2,WaraiA,0,0,EarC,,0
1040806,gatts03,3,2,WaraiC,0,0,EarC,,0
1040807,fight06,3,2,IkariA,0,0,EarC,,0
1040808,think10,3,2,KomariA,0,0,EarC,,0
1040809,think08,3,2,FutuA,0,0,EarC,,0
1040810,neckup02,3,2,WaraiA,0,0,EarC,,0
1040811,soppo12,3,2,WaraiA,0,1,EarC,,0
1040812,gatts03,3,2,WaraiA,0,0,EarC,,0
1040813,udekumi02,3,2,WaraiA,0,0,EarC,,0
1040814,idle02,2,2,FutuA,0,1,EarC,,0
1040815,koshiate03,3,2,WaraiC,0,0,EarC,,0
1040816,think06,3,2,KomariA,0,1,EarC,,0
1040817,think06,3,2,IkariA,0,1,EarC,,0
1040818,think06,3,2,FutuA,0,1,EarC,,0
1040819,think06,3,2,WaraiC,0,1,EarC,,0
1040820,surprise02_mirror,3,2,OdorokiC,0,0,EarC,,0
1041000,fight04,3,2,WaraiA,0,0,EarC,,0
1041001,gatts06,3,2,DoyaA,0,0,EarC,,0
1041002,udekumi01,3,2,IkariA,0,0,EarC,,0
1041003,koshiate09,3,2,IkariC,0,0,EarC,,0
1041004,tekumi04,3,2,KanasiA,0,1,EarC,,0
1041005,shock03,3,2,KanasiA,0,1,EarC,,0
1041006,think01,3,2,DoyaA,0,1,EarC,,0
1041007,koshiate02,3,2,WaraiC,0,0,EarC,,0
1041008,think09,3,2,KomariA,0,1,EarC,,0
1041009,shock08,3,2,KomariC,0,1,EarC,,0
1041010,shy05,3,2,KusyoAL,0,1,EarC,,0
1041011,akire02,3,2,KusyoCL,0,0,EarC,,0
1041012,shy02,3,2,KusyoAL,0,1,EarC,,0
1041013,soppo10,3,2,KusyoAL,0,1,EarC,,0
1041014,surprise06,3,2,OdorokiA,0,0,EarC,,0
1041015,surprise02,3,2,KomariC,0,1,EarC,,0
1041016,muneate07,3,2,WaraiA,0,0,EarC,,0
1041017,joy06,3,2,DoyaA,0,0,EarC,,0
1041018,koshiate03,3,2,WaraiA,0,1,EarC,,0
1041019,soppo01,3,2,JitomeA,0,0,EarC,,0
1041020,idea02,3,2,WaraiA,0,1,EarC,,0
1041021,yell01,3,2,WaraiA,0,0,EarC,,0
1041022,set01,3,2,DoyaA,0,1,EarC,,0
1041023,joy06,3,2,DoyaA,0,0,EarC,,0
1041024,point12,3,2,DoyaA,0,0,EarC,,0
1041025,angry03,3,2,IkariC,0,0,EarC,,0
1041026,udekumi05,3,2,IkariA,0,0,EarC,,0
1041027,shock02,3,2,KomariC,0,1,EarC,,0
1041028,shock06,3,2,KanasiA,0,1,EarC,,0
1041029,koshiate08,3,2,DoyaA,0,0,EarC,,0
1041030,fight06,3,2,DoyaA,0,0,EarC,,0
1041031,koshiate02,3,2,DoyaA,0,0,EarC,,0
1041032,think01,3,2,IkariA,0,1,EarC,,0
1041033,shock07,3,2,KomariC,0,1,EarC,,0
1041034,shy05,3,2,KusyoAL,0,1,EarC,,0
1041035,shy02,3,2,KusyoAL,0,1,EarC,,0
1041036,guard04,3,2,OdorokiA,0,0,EarC,,0
1041037,shock01,3,2,OdorokiC,0,1,EarC,,0
1041038,akire06,3,2,KomariA,0,0,EarC,,0
1041039,akire04,3,2,KomariA,0,1,EarC,,0
