id,npc_group_id,chara_id,mob_id,race_dress_id,race_instance_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id
3513,54,1,8310,8,0,432,247,557,331,588,2,5,6,5,3,4,5,6,6,1,32831001
3514,54,1,8313,8,0,435,393,441,462,393,2,5,6,5,3,4,5,6,6,1,32831302
3515,54,1,8505,11,0,458,568,476,347,322,2,5,6,5,3,4,5,6,6,1,32850501
3516,54,1050,0,105001,0,594,519,583,524,407,5,6,7,5,1,1,6,7,7,1,32105004
3517,54,1023,0,102301,0,535,548,497,484,572,6,6,7,7,1,7,5,1,7,1,32102305
3601,55,1,8136,12,0,433,508,277,502,521,2,5,6,5,6,5,4,3,6,1,32813601
3602,55,1,8148,12,0,442,502,478,542,352,2,5,6,5,6,5,4,3,6,1,32814801
3603,55,1,8160,11,0,431,548,519,440,460,2,5,6,5,5,6,5,4,6,1,32816001
3604,55,1,8190,8,0,452,524,436,526,284,2,5,6,5,5,6,5,4,6,1,32819001
3605,55,1,8205,12,0,426,512,508,573,193,2,5,6,5,5,6,5,4,6,1,32820501
3606,55,1,8214,12,0,453,533,488,385,470,2,5,6,5,5,6,5,4,6,1,32847501
3607,55,1,8217,8,0,443,550,487,401,447,2,5,6,5,4,5,6,5,6,1,32821701
3608,55,1,8232,11,0,436,530,350,608,398,2,5,6,5,4,5,6,5,6,1,32823201
3609,55,1,8247,11,0,460,502,458,586,223,2,5,6,5,4,5,6,5,6,1,32824701
3610,55,1,8295,11,0,442,598,586,353,326,2,5,6,5,4,5,6,5,6,1,32849301
3611,55,1,8310,8,0,408,367,485,451,564,2,5,6,5,4,5,6,5,6,1,32821401
3612,55,1,8313,8,0,435,488,422,557,374,2,5,6,5,3,4,5,6,6,1,32829501
3613,55,1,8475,12,0,359,563,387,656,352,2,5,6,5,3,4,5,6,6,1,32831001
3614,55,1,8493,12,0,466,540,470,566,268,2,5,6,5,3,4,5,6,6,1,32831301
3615,55,1,8505,11,0,458,605,453,347,299,2,5,6,5,3,4,5,6,6,1,32850501
3616,55,1018,0,101801,0,521,466,532,548,581,5,6,7,3,4,7,6,1,7,1,32101804
3617,55,1001,0,100101,0,561,592,546,469,506,2,5,7,7,1,6,7,5,7,1,32100105
3701,56,1,8136,12,0,433,508,277,502,521,2,5,6,5,6,5,4,3,6,1,32813601
3702,56,1,8148,12,0,442,502,478,542,352,2,5,6,5,6,5,4,3,6,1,32814801
3703,56,1,8160,11,0,431,548,519,440,460,2,5,6,5,5,6,5,4,6,1,32816001
3704,56,1,8190,8,0,452,524,436,526,284,2,5,6,5,5,6,5,4,6,1,32819001
3705,56,1,8205,12,0,426,512,508,573,193,2,5,6,5,5,6,5,4,6,1,32820501
3706,56,1,8214,12,0,453,533,488,385,470,2,5,6,5,5,6,5,4,6,1,32847501
3707,56,1,8217,8,0,443,550,487,401,447,2,5,6,5,4,5,6,5,6,1,32821701
3708,56,1,8232,11,0,436,530,350,608,398,2,5,6,5,4,5,6,5,6,1,32823201
3709,56,1,8247,11,0,460,502,458,586,223,2,5,6,5,4,5,6,5,6,1,32824701
3710,56,1,8295,11,0,442,598,586,353,326,2,5,6,5,4,5,6,5,6,1,32849301
3711,56,1,8310,8,0,408,367,485,451,564,2,5,6,5,4,5,6,5,6,1,32821401
3712,56,1,8313,8,0,435,488,422,557,374,2,5,6,5,3,4,5,6,6,1,32829501
3713,56,1,8475,12,0,359,563,387,656,352,2,5,6,5,3,4,5,6,6,1,32831001
3714,56,1,8493,12,0,466,540,470,566,268,2,5,6,5,3,4,5,6,6,1,32831301
3715,56,1,8505,11,0,458,605,453,347,299,2,5,6,5,3,4,5,6,6,1,32850501
3716,56,1014,0,101401,0,554,521,521,563,537,6,7,7,6,3,7,6,5,7,7,32101403
3717,56,1015,0,101501,0,533,531,494,502,521,1,3,7,7,5,7,6,1,7,7,32101503
3801,57,1,8136,12,0,433,508,277,502,521,2,5,6,5,6,5,4,3,6,1,32813601
3802,57,1,8148,12,0,442,502,478,542,352,2,5,6,5,6,5,4,3,6,1,32814801
3803,57,1,8160,11,0,431,548,519,440,460,2,5,6,5,5,6,5,4,6,1,32816001
3804,57,1,8190,8,0,452,524,436,526,284,2,5,6,5,5,6,5,4,6,1,32819001
3805,57,1,8205,12,0,426,512,508,573,193,2,5,6,5,5,6,5,4,6,1,32820501
3806,57,1,8214,12,0,453,533,488,385,470,2,5,6,5,5,6,5,4,6,1,32847501
3807,57,1,8217,8,0,443,550,487,401,447,2,5,6,5,4,5,6,5,6,1,32821701
3808,57,1,8232,11,0,436,530,350,608,398,2,5,6,5,4,5,6,5,6,1,32823201
3809,57,1,8247,11,0,460,502,458,586,223,2,5,6,5,4,5,6,5,6,1,32824701
3810,57,1,8295,11,0,442,598,586,353,326,2,5,6,5,4,5,6,5,6,1,32849301
3811,57,1,8310,8,0,408,367,485,451,564,2,5,6,5,4,5,6,5,6,1,32821401
3812,57,1,8313,8,0,435,488,422,557,374,2,5,6,5,3,4,5,6,6,1,32829501
3813,57,1,8475,12,0,359,563,387,656,352,2,5,6,5,3,4,5,6,6,1,32831001
3814,57,1,8493,12,0,466,540,470,566,268,2,5,6,5,3,4,5,6,6,1,32831301
3815,57,1,8505,11,0,458,605,453,347,299,2,5,6,5,3,4,5,6,6,1,32850501
3816,57,1006,0,100601,0,543,462,596,537,543,6,7,7,6,2,7,6,4,7,7,32100603
3817,57,1003,0,100301,0,563,554,532,493,532,2,3,7,6,1,7,4,2,7,1,32100304
3901,58,1,8319,12,0,460,626,360,458,374,1,1,5,6,6,5,4,3,6,1,32831901
3902,58,1,8322,8,0,467,537,428,469,445,1,1,5,6,6,5,4,3,6,1,32832201
3903,58,1,8325,12,0,453,599,381,360,416,1,1,5,6,6,5,4,3,6,1,32832501
3904,58,1,8328,8,0,426,534,450,454,418,1,1,5,6,5,6,5,4,6,1,32832801
3905,58,1,8331,12,0,440,677,367,466,371,1,1,5,6,5,6,5,4,6,1,32833101
3906,58,1,8337,11,0,497,603,457,500,331,1,1,5,6,5,6,5,4,6,1,32833701
3907,58,1,8340,8,0,441,526,433,554,341,1,1,5,6,5,6,5,4,6,1,32834001
3908,58,1,8343,11,0,451,592,430,494,373,1,1,5,6,5,6,5,4,6,1,32834301
3909,58,1,8352,8,0,444,634,542,352,324,1,1,5,6,4,5,6,5,6,1,32835201
3910,58,1,8355,8,0,477,546,435,493,355,1,1,5,6,4,5,6,5,6,1,32835502
3911,58,1,8358,11,0,478,620,541,358,285,1,1,5,6,4,5,6,5,6,1,32835802
3912,58,1,8361,8,0,446,566,430,456,338,1,1,5,6,4,5,6,5,6,1,32836101
3913,58,1,8376,11,0,474,567,469,466,371,1,1,5,6,3,4,5,6,6,1,32837601
3914,58,1,8379,11,0,442,599,493,455,272,1,1,5,6,3,4,5,6,6,1,32837901
3915,58,1,8382,12,0,448,567,529,461,336,1,1,5,6,3,4,5,6,6,1,32838201
3916,58,1003,0,100302,0,538,529,508,470,508,2,3,7,7,4,7,5,3,7,1,32100306
3917,58,1027,0,102701,0,515,523,498,481,498,3,5,7,7,2,6,7,2,7,1,32102703
4001,59,1,8319,12,0,460,626,360,458,374,1,1,5,6,6,5,4,3,6,1,32831901
4002,59,1,8322,8,0,467,537,428,469,445,1,1,5,6,6,5,4,3,6,1,32832201
4003,59,1,8325,12,0,453,599,381,360,416,1,1,5,6,6,5,4,3,6,1,32832501
4004,59,1,8328,8,0,426,534,450,454,418,1,1,5,6,5,6,5,4,6,1,32832801
4005,59,1,8331,12,0,440,677,367,466,371,1,1,5,6,5,6,5,4,6,1,32833101
4006,59,1,8337,11,0,497,603,457,500,331,1,1,5,6,5,6,5,4,6,1,32833701
4007,59,1,8340,8,0,441,526,433,554,341,1,1,5,6,5,6,5,4,6,1,32834001
4008,59,1,8343,11,0,451,592,430,494,373,1,1,5,6,5,6,5,4,6,1,32834301
4009,59,1,8352,8,0,444,634,542,352,324,1,1,5,6,4,5,6,5,6,1,32835201
4010,59,1,8355,8,0,477,546,435,493,355,1,1,5,6,4,5,6,5,6,1,32835502
4011,59,1,8358,11,0,478,620,541,358,285,1,1,5,6,4,5,6,5,6,1,32835802
4012,59,1,8361,8,0,446,566,430,456,338,1,1,5,6,4,5,6,5,6,1,32836101
4013,59,1,8376,11,0,474,567,469,466,371,1,1,5,6,3,4,5,6,6,1,32837601
4014,59,1,8379,11,0,442,599,493,455,272,1,1,5,6,3,4,5,6,6,1,32837901
4015,59,1,8382,12,0,448,567,529,461,336,1,1,5,6,3,4,5,6,6,1,32838201
4016,59,1013,0,101302,0,518,560,426,412,532,1,2,7,7,6,7,4,2,7,3,32101304
4017,59,1062,0,106201,0,586,456,559,431,485,1,4,7,7,2,6,7,3,7,1,32106201
4101,60,1,8319,12,0,460,626,360,458,374,1,1,5,6,6,5,4,3,6,1,32831901
4102,60,1,8322,8,0,467,537,428,469,445,1,1,5,6,6,5,4,3,6,1,32832201
4103,60,1,8325,12,0,453,599,381,360,416,1,1,5,6,6,5,4,3,6,1,32832501
4104,60,1,8328,8,0,426,534,450,454,418,1,1,5,6,5,6,5,4,6,1,32832801
4105,60,1,8331,12,0,440,677,367,466,371,1,1,5,6,5,6,5,4,6,1,32833101
4106,60,1,8337,11,0,497,603,457,500,331,1,1,5,6,5,6,5,4,6,1,32833701
4107,60,1,8340,8,0,441,526,433,554,341,1,1,5,6,5,6,5,4,6,1,32834001
4108,60,1,8343,11,0,451,592,430,494,373,1,1,5,6,5,6,5,4,6,1,32834301
4109,60,1,8352,8,0,444,634,542,352,324,1,1,5,6,4,5,6,5,6,1,32835201
4110,60,1,8355,8,0,477,546,435,493,355,1,1,5,6,4,5,6,5,6,1,32835502
4111,60,1,8358,11,0,478,620,541,358,285,1,1,5,6,4,5,6,5,6,1,32835802
4112,60,1,8361,8,0,446,566,430,456,338,1,1,5,6,4,5,6,5,6,1,32836101
4113,60,1,8376,11,0,474,567,469,466,371,1,1,5,6,3,4,5,6,6,1,32837601
4114,60,1,8379,11,0,442,599,493,455,272,1,1,5,6,3,4,5,6,6,1,32837901
4115,60,1,8382,12,0,448,567,529,461,336,1,1,5,6,3,4,5,6,6,1,32838201
4116,60,1024,0,102401,0,567,594,523,489,344,4,4,7,7,7,6,6,6,7,3,32102401
4117,60,1001,0,100101,0,510,538,496,426,460,2,5,7,7,1,6,7,5,7,1,32100105
4201,61,1,8136,12,0,433,288,299,502,543,2,5,6,5,6,5,4,3,6,1,32813601
4202,61,1,8127,8,0,360,625,433,458,303,2,5,6,5,6,5,4,3,6,1,32812701
4203,61,1,8160,11,0,431,438,541,286,482,2,5,6,5,5,6,5,4,6,1,32816001
4204,61,1,8205,12,0,426,407,529,468,214,2,5,6,5,5,6,5,4,6,1,32820501
4205,61,1,8475,12,0,359,453,409,546,374,2,5,6,5,5,6,5,4,6,1,32847501
4206,61,1,8175,11,0,370,348,505,618,351,2,5,6,5,5,6,5,4,6,1,32817501
4207,61,1,8217,8,0,506,445,508,254,468,2,5,6,5,4,5,6,5,6,1,32821701
4208,61,1,8232,11,0,496,430,370,508,418,2,5,6,5,4,5,6,5,6,1,32823201
4209,61,1,8247,11,0,460,397,479,481,244,2,5,6,5,4,5,6,5,6,1,32824701
4210,61,1,8493,12,0,506,440,490,466,288,2,5,6,5,4,5,6,5,6,1,32849301
4211,61,1,8295,11,0,442,478,610,233,350,2,5,6,5,3,4,5,6,6,1,32829501
4212,61,1,8298,8,0,496,477,489,328,267,2,5,6,5,3,4,5,6,6,1,32829801
4213,61,1,8310,8,0,432,247,557,331,588,2,5,6,5,3,4,5,6,6,1,32831001
4214,61,1,8313,8,0,435,393,441,462,393,2,5,6,5,3,4,5,6,6,1,32831301
4215,61,1,8505,11,0,458,568,476,347,322,2,5,6,5,3,4,5,6,6,1,32850501
4216,61,1006,0,100601,0,519,441,569,512,519,3,7,7,6,2,7,6,4,7,6,32100613
4217,61,1034,0,103401,0,565,598,510,510,361,2,6,7,7,1,6,5,7,7,7,32103413
4301,62,1,8136,12,0,433,288,299,502,543,2,5,6,5,6,5,4,3,6,1,32813601
4302,62,1,8127,8,0,360,625,433,458,303,2,5,6,5,6,5,4,3,6,1,32812701
4303,62,1,8160,11,0,431,438,541,286,482,2,5,6,5,5,6,5,4,6,1,32816001
4304,62,1,8205,12,0,426,407,529,468,214,2,5,6,5,5,6,5,4,6,1,32820501
4305,62,1,8475,12,0,359,453,409,546,374,2,5,6,5,5,6,5,4,6,1,32847501
4306,62,1,8175,11,0,370,348,505,618,351,2,5,6,5,5,6,5,4,6,1,32817501
4307,62,1,8217,8,0,506,445,508,254,468,2,5,6,5,4,5,6,5,6,1,32821701
4308,62,1,8232,11,0,496,430,370,508,418,2,5,6,5,4,5,6,5,6,1,32823201
4309,62,1,8247,11,0,460,397,479,481,244,2,5,6,5,4,5,6,5,6,1,32824701
4310,62,1,8493,12,0,506,440,490,466,288,2,5,6,5,4,5,6,5,6,1,32849301
4311,62,1,8295,11,0,442,478,610,233,350,2,5,6,5,3,4,5,6,6,1,32829501
4312,62,1,8298,8,0,496,477,489,328,267,2,5,6,5,3,4,5,6,6,1,32829801
4313,62,1,8310,8,0,432,247,557,331,588,2,5,6,5,3,4,5,6,6,1,32831001
4314,62,1,8313,8,0,435,393,441,462,393,2,5,6,5,3,4,5,6,6,1,32831301
4315,62,1,8505,11,0,458,568,476,347,322,2,5,6,5,3,4,5,6,6,1,32850501
4316,62,1015,0,101501,0,508,506,470,478,496,1,3,7,7,5,7,6,1,7,3,32101513
4317,62,1056,0,105601,0,541,587,541,427,411,2,5,7,7,1,6,7,2,7,2,32105613
4401,63,1,8001,8,0,526,290,446,366,608,6,5,1,1,6,5,4,3,6,1,32800101
4402,63,1,8004,8,0,376,130,435,528,730,6,5,1,1,6,5,4,3,6,1,32800401
4403,63,1,8007,11,0,429,290,446,366,608,6,5,1,1,5,6,5,4,6,1,32800701
4404,63,1,8010,11,0,610,407,310,330,408,6,5,1,1,5,6,5,4,6,1,32801001
4405,63,1,8013,8,0,410,245,325,443,613,6,5,1,1,5,6,5,4,6,1,32801301
4406,63,1,8022,11,0,418,157,419,529,536,6,5,2,1,4,5,6,5,6,1,32802201
4407,63,1,8025,11,0,543,204,446,341,594,6,5,2,1,4,5,6,5,6,1,32802501
4408,63,1,8028,8,0,495,187,405,542,460,6,5,2,1,4,5,6,5,6,1,32802801
4409,63,1,8040,12,0,496,269,305,498,635,6,5,2,1,3,4,5,6,6,1,32804001
4410,63,1,8385,8,0,455,169,426,520,511,6,5,1,1,6,5,4,3,6,1,32838501
4411,63,1,8388,12,0,474,239,420,525,605,6,5,1,1,5,6,5,4,6,1,32838801
4412,63,1,8398,12,0,515,243,446,438,498,6,5,2,1,4,5,6,5,6,1,32839801
4413,63,1,8411,8,0,420,300,539,548,515,6,5,2,1,3,4,5,6,6,1,32841101
4416,63,1041,0,104101,0,507,401,483,475,488,7,6,1,1,6,7,2,1,7,1,32104111
4417,63,1065,0,106501,0,532,480,581,464,304,7,7,6,3,6,7,1,1,7,1,32106511
4501,64,1,8001,8,0,526,290,446,366,608,6,5,1,1,6,5,4,3,6,1,32800101
4502,64,1,8004,8,0,376,130,435,528,730,6,5,1,1,6,5,4,3,6,1,32800401
4503,64,1,8007,11,0,429,290,446,366,608,6,5,1,1,5,6,5,4,6,1,32800701
4504,64,1,8010,11,0,610,407,310,330,408,6,5,1,1,5,6,5,4,6,1,32801001
4505,64,1,8013,8,0,410,245,325,443,613,6,5,1,1,5,6,5,4,6,1,32801301
4506,64,1,8022,11,0,418,157,419,529,536,6,5,2,1,4,5,6,5,6,1,32802201
4507,64,1,8025,11,0,543,204,446,341,594,6,5,2,1,4,5,6,5,6,1,32802501
4508,64,1,8028,8,0,495,187,405,542,460,6,5,2,1,4,5,6,5,6,1,32802801
4509,64,1,8040,12,0,496,269,305,498,635,6,5,2,1,3,4,5,6,6,1,32804001
4510,64,1,8385,8,0,455,169,426,520,511,6,5,1,1,6,5,4,3,6,1,32838501
4511,64,1,8388,12,0,474,239,420,525,605,6,5,1,1,5,6,5,4,6,1,32838801
4512,64,1,8398,12,0,515,243,446,438,498,6,5,2,1,4,5,6,5,6,1,32839801
4513,64,1,8411,8,0,420,300,539,548,515,6,5,2,1,3,4,5,6,6,1,32841101
4516,64,1054,0,105401,0,548,376,588,366,522,7,6,1,1,1,6,7,6,7,4,32105411
4517,64,1041,0,104101,0,507,401,483,475,488,7,6,1,1,6,7,2,1,7,1,32104111
4601,65,1,8475,12,0,359,453,409,546,374,2,5,6,5,5,6,5,4,6,1,32847501
4602,65,1,8493,12,0,506,440,490,466,288,2,5,6,5,4,5,6,5,6,1,32849301
4603,65,1,8505,11,0,458,568,476,347,322,2,5,6,5,3,4,5,6,6,1,32850501
4604,65,1,8463,8,0,417,647,465,395,400,2,5,6,5,6,5,4,3,6,1,32846301
4605,65,1,8466,12,0,373,553,443,283,555,2,5,6,5,6,5,4,3,6,1,32846601
4606,65,1,8469,11,0,703,384,566,305,302,2,5,6,5,5,6,5,4,6,1,32846901
4607,65,1,8472,12,0,435,518,405,594,275,2,5,6,5,5,6,5,4,6,1,32847201
4608,65,1,8478,8,0,515,533,465,515,305,2,5,6,5,5,6,5,4,6,1,32847801
4609,65,1,8481,8,0,571,442,607,293,307,2,5,6,5,5,6,5,4,6,1,32848101
4610,65,1,8484,12,0,435,322,559,508,580,2,5,6,5,4,5,6,5,6,1,32848401
4611,65,1,8487,12,0,449,504,481,445,330,2,5,6,5,4,5,6,5,6,1,32848701
4612,65,1,8490,12,0,539,264,407,482,526,2,5,6,5,4,5,6,5,6,1,32849001
4613,65,1,8496,11,0,553,343,618,453,393,2,5,6,5,4,5,6,5,6,1,32849601
4614,65,1,8499,8,0,438,440,600,300,580,2,5,6,5,4,5,6,5,6,1,32849901
4615,65,1,8502,8,0,553,573,605,250,383,2,5,6,5,3,4,5,6,6,1,32850201
4616,65,1044,0,104401,0,532,480,581,460,548,3,7,7,4,1,1,6,7,7,1,32104413
4617,65,1009,0,100901,0,548,376,588,492,420,2,7,7,6,7,6,3,1,7,1,32100913
4701,66,1,8475,12,0,359,453,409,546,374,2,5,6,5,5,6,5,4,6,1,32847501
4702,66,1,8493,12,0,506,440,490,466,288,2,5,6,5,4,5,6,5,6,1,32849301
4703,66,1,8505,11,0,458,568,476,347,322,2,5,6,5,3,4,5,6,6,1,32850501
4704,66,1,8463,8,0,417,647,465,395,400,2,5,6,5,6,5,4,3,6,1,32846301
4705,66,1,8466,12,0,373,553,443,283,555,2,5,6,5,6,5,4,3,6,1,32846601
4706,66,1,8469,11,0,703,384,566,305,302,2,5,6,5,5,6,5,4,6,1,32846901
4707,66,1,8472,12,0,435,518,405,594,275,2,5,6,5,5,6,5,4,6,1,32847201
4708,66,1,8478,8,0,515,533,465,515,305,2,5,6,5,5,6,5,4,6,1,32847801
4709,66,1,8481,8,0,571,442,607,293,307,2,5,6,5,5,6,5,4,6,1,32848101
4710,66,1,8484,12,0,435,322,559,508,580,2,5,6,5,4,5,6,5,6,1,32848401
4711,66,1,8487,12,0,449,504,481,445,330,2,5,6,5,4,5,6,5,6,1,32848701
4712,66,1,8490,12,0,539,264,407,482,526,2,5,6,5,4,5,6,5,6,1,32849001
4713,66,1,8496,11,0,553,343,618,453,393,2,5,6,5,4,5,6,5,6,1,32849601
4714,66,1,8499,8,0,438,440,600,300,580,2,5,6,5,4,5,6,5,6,1,32849901
4715,66,1,8502,8,0,553,573,605,250,383,2,5,6,5,3,4,5,6,6,1,32850201
4716,66,1059,0,105901,0,534,402,508,500,514,3,7,7,2,5,6,7,1,7,1,32105913
4717,66,1044,0,104401,0,532,480,581,460,548,3,7,7,4,1,1,6,7,7,1,32104413
4803,67,1,8319,12,0,460,626,360,458,374,1,1,5,6,6,5,4,3,6,1,32831901
4804,67,1,8325,12,0,453,599,381,360,416,1,1,5,6,6,5,4,3,6,1,32832501
4805,67,1,8337,11,0,497,603,457,500,331,1,1,5,6,5,6,5,4,6,1,32833701
4806,67,1,8340,8,0,441,526,433,554,341,1,1,5,6,5,6,5,4,6,1,32834001
4807,67,1,8352,8,0,444,634,542,352,324,1,1,5,6,4,5,6,5,6,1,32835201
4808,67,1,8355,8,0,477,546,435,493,355,1,1,5,6,4,5,6,5,6,1,32835502
4809,67,1,8376,11,0,474,567,469,466,371,1,1,5,6,3,4,5,6,6,1,32837601
4810,67,1,8382,12,0,448,567,529,461,336,1,1,5,6,3,4,5,6,6,1,32838201
4811,67,1,8334,12,0,462,354,483,480,459,1,1,5,6,5,6,4,3,6,1,32833401
4812,67,1,8346,11,0,538,428,527,299,389,1,1,5,6,5,6,5,4,6,1,32834601
4813,67,1,8349,11,0,438,588,508,313,308,1,1,5,6,4,5,6,5,6,1,32834901
4814,67,1,8364,12,0,323,342,471,452,509,1,1,5,6,4,5,6,5,6,1,32836401
4815,67,1,8367,12,0,416,451,543,422,422,1,1,5,6,4,5,6,5,6,1,32836701
4816,67,1060,0,106001,0,598,513,488,495,543,1,5,7,7,2,6,7,4,7,1,32106014
4817,67,1003,0,100301,0,563,554,532,493,532,2,3,7,7,4,7,5,3,7,1,32100314
4903,68,1,8319,12,0,460,626,360,458,374,1,1,5,6,6,5,4,3,6,1,32831901
4904,68,1,8325,12,0,453,599,381,360,416,1,1,5,6,6,5,4,3,6,1,32832501
4905,68,1,8337,11,0,497,603,457,500,331,1,1,5,6,5,6,5,4,6,1,32833701
4906,68,1,8340,8,0,441,526,433,554,341,1,1,5,6,5,6,5,4,6,1,32834001
4907,68,1,8352,8,0,444,634,542,352,324,1,1,5,6,4,5,6,5,6,1,32835201
4908,68,1,8355,8,0,477,546,435,493,355,1,1,5,6,4,5,6,5,6,1,32835502
4909,68,1,8376,11,0,474,567,469,466,371,1,1,5,6,3,4,5,6,6,1,32837601
4910,68,1,8382,12,0,448,567,529,461,336,1,1,5,6,3,4,5,6,6,1,32838201
4911,68,1,8334,12,0,462,354,483,480,459,1,1,5,6,5,6,4,3,6,1,32833401
4912,68,1,8346,11,0,538,428,527,299,389,1,1,5,6,5,6,5,4,6,1,32834601
4913,68,1,8349,11,0,438,588,508,313,308,1,1,5,6,4,5,6,5,6,1,32834901
4914,68,1,8364,12,0,323,342,471,452,509,1,1,5,6,4,5,6,5,6,1,32836401
4915,68,1,8367,12,0,416,451,543,422,422,1,1,5,6,4,5,6,5,6,1,32836701
4916,68,1039,0,103901,0,568,520,561,495,513,4,6,7,5,1,5,7,4,7,1,32103914
4917,68,1008,0,100801,0,561,462,614,482,526,2,7,7,5,5,6,7,2,7,1,32100814
