id,category,index,text
32,32,10140,チーム対抗戦　短距離代表
32,32,10141,チーム対抗戦　短距離代表
32,32,10142,チーム対抗戦　短距離代表
32,32,10143,チーム対抗戦　マイル代表
32,32,10144,チーム対抗戦　マイル代表
32,32,10145,チーム対抗戦　マイル代表
32,32,10146,チーム対抗戦　中距離代表
32,32,10147,チーム対抗戦　中距離代表
32,32,10148,チーム対抗戦　中距離代表
32,32,10149,チーム対抗戦　長距離代表
32,32,10150,チーム対抗戦　長距離代表
32,32,10151,チーム対抗戦　長距離代表
32,32,10152,チーム対抗戦　ダート代表
32,32,10153,チーム対抗戦　ダート代表
32,32,10154,チーム対抗戦　ダート代表
32,32,10155,理事長代理チーム戦　短距離代表
32,32,10156,理事長代理チーム戦　マイル代表
32,32,10157,理事長代理チーム戦　中距離代表
32,32,10158,理事長代理チーム戦　長距離代表
32,32,10159,理事長代理チーム戦　ダート代表
32,32,10160,ルームマッチ フェブラリーステークス 条件
32,32,10161,ルームマッチ 高松宮記念 条件
32,32,10162,ルームマッチ 大阪杯 条件
32,32,10163,ルームマッチ 桜花賞 条件
32,32,10164,ルームマッチ 皐月賞 条件
32,32,10165,ルームマッチ 天皇賞（春） 条件
32,32,10166,ルームマッチ NHKマイルカップ 条件
32,32,10167,ルームマッチ ヴィクトリアマイル 条件
32,32,10168,ルームマッチ オークス 条件
32,32,10169,ルームマッチ 日本ダービー 条件
32,32,10170,ルームマッチ 安田記念 条件
32,32,10171,ルームマッチ 宝塚記念 条件
32,32,10172,ルームマッチ スプリンターズステークス 条件
32,32,10173,ルームマッチ 秋華賞 条件
32,32,10174,ルームマッチ 菊花賞 条件
32,32,10175,ルームマッチ 天皇賞（秋） 条件
32,32,10176,ルームマッチ エリザベス女王杯 条件
32,32,10177,ルームマッチ マイルチャンピオンシップ 条件
32,32,10178,ルームマッチ ジャパンカップ 条件
32,32,10179,ルームマッチ チャンピオンズカップ 条件
32,32,10180,ルームマッチ 阪神ジュベナイルフィリーズ 条件
32,32,10181,ルームマッチ 朝日杯フューチュリティステークス 条件
32,32,10182,ルームマッチ 有馬記念 条件
32,32,10183,ルームマッチ ホープフルステークス 条件
32,32,10184,ルームマッチ 帝王賞 条件
32,32,10185,ルームマッチ ジャパンダートダービー	 条件
32,32,10186,ルームマッチ JBCレディスクラシック 条件
32,32,10187,ルームマッチ JBCスプリント 条件
32,32,10188,ルームマッチ JBCクラシック 条件
32,32,10189,ルームマッチ 東京大賞典 条件
32,32,10190,ルームマッチ 川崎記念 条件
32,32,10191,ルームマッチ 全日本ジュニア優駿 条件
32,32,10192,ルームマッチ かしわ記念 条件
32,32,10193,ルームマッチ マイルチャンピオンシップ南部杯 条件
32,32,11001,カーニバルレース HARD
32,32,11002,カーニバルレース HARD
32,32,11003,カーニバルレース HARD
32,32,11004,カーニバルレース HARD
32,32,11005,チャレンジレース VERY HARD
32,32,11006,チャレンジレース EXTREME
32,32,11007,カーニバルレース HARD
32,32,11008,カーニバルレース HARD
32,32,11009,カーニバルレース HARD
32,32,11010,カーニバルレース HARD
32,32,11011,チャレンジレース VERY HARD
32,32,11012,チャレンジレース EXTREME
32,32,11013,カーニバルレース HARD
32,32,11014,カーニバルレース HARD
32,32,11015,カーニバルレース HARD
32,32,11016,カーニバルレース HARD
32,32,11017,チャレンジレース VERY HARD
32,32,11018,チャレンジレース EXTREME
32,32,12000,天皇賞（春）
32,32,12001,宝塚記念
32,32,12002,スプリンターズS
32,32,12003,秋華賞
32,32,12004,有馬記念
32,32,14001,グロウアップレース
32,32,14002,グロウアップレース
32,32,14003,グロウアップレース
32,32,14004,グロウアップレース
32,32,14005,グロウアップレース
32,32,14006,グロウアップレース
32,32,14007,グロウアップレース
32,32,14008,グロウアップレース
32,32,14009,グロウアップレース
32,32,14010,グロウアップレース
32,32,14011,グロウアップレース
32,32,14012,グロウアップレース
32,32,14013,グロウアップレース
32,32,14014,グロウアップレース
32,32,14015,グロウアップレース
32,32,14016,グロウアップレース
32,32,14017,グロウアップレース
32,32,14018,グロウアップレース
32,32,14019,グロウアップレース
32,32,14020,グロウアップレース
32,32,14021,グロウアップレース
32,32,14022,グロウアップレース
32,32,14023,グロウアップレース
32,32,14024,グロウアップレース
32,32,14025,グロウアップレース
32,32,14026,グロウアップレース
32,32,14027,グロウアップレース
32,32,14028,グロウアップレース
32,32,14029,グロウアップレース
32,32,14030,グロウアップレース
32,32,14031,グロウアップレース
32,32,14032,グロウアップレース
32,32,14033,グロウアップレース
32,32,14034,グロウアップレース
32,32,14035,グロウアップレース
32,32,14036,グロウアップレース
32,32,14037,グロウアップレース
32,32,14038,グロウアップレース
32,32,14039,グロウアップレース
32,32,14040,グロウアップレース
32,32,14041,グロウアップレース
32,32,14042,WBC
32,32,14043,WBC
32,32,14044,WBC
32,32,14045,WBC
32,32,14046,WBC
32,32,14047,WBC
32,32,14048,WBC
32,32,14049,WBC
32,32,14050,WBC
32,32,14051,WBC
32,32,14052,WBC
32,32,14053,WBC
32,32,14054,WBC
32,32,14055,WBC
32,32,14056,WBC
32,32,14057,WBC
32,32,14058,WBC
32,32,14059,WBC
32,32,14060,WBC
32,32,14061,WBC
32,32,14062,WBC
32,32,14063,WBC
32,32,14064,WBC
32,32,14065,WBC
32,32,14066,WBC
32,32,14067,WBC
32,32,14068,WBC
32,32,14069,WBC
32,32,14070,WBC
32,32,14071,WBC
32,32,14072,WBC
32,32,14073,WBC
32,32,14074,WBC
32,32,14075,WBC
32,32,14076,WBC
32,32,14077,WBC
32,32,14078,WBC
32,32,14079,WBC
32,32,14080,WBC
32,32,14081,WBC
32,32,14082,WBC
32,32,14083,SWBC
32,32,14084,SWBC
32,32,14085,SWBC
32,32,14086,SWBC
32,32,14087,SWBC
32,32,14088,SWBC
32,32,14089,SWBC
32,32,14090,SWBC
32,32,14091,SWBC
32,32,14092,SWBC
32,32,14093,SWBC
32,32,14094,SWBC
32,32,14095,SWBC
32,32,14096,SWBC
32,32,14097,SWBC
32,32,14098,SWBC
32,32,14099,SWBC
32,32,14100,SWBC
32,32,14101,SWBC
32,32,14102,SWBC
32,32,14103,SWBC
32,32,14104,SWBC
32,32,14105,SWBC
32,32,14106,SWBC
32,32,14107,SWBC
32,32,14108,SWBC
32,32,14109,SWBC
32,32,14110,SWBC
32,32,14111,SWBC
32,32,14112,SWBC
32,32,14113,SWBC
32,32,14114,SWBC
32,32,14115,SWBC
32,32,14116,SWBC
32,32,14117,SWBC
32,32,14118,SWBC
32,32,14119,SWBC
32,32,14120,SWBC
32,32,14121,SWBC
32,32,14122,SWBC
32,32,14123,SWBC
32,32,14124,グランドマスターズ
32,32,14125,グランドマスターズ
32,32,14126,グランドマスターズ
32,32,14127,グランドマスターズ
32,32,14128,グランドマスターズ
32,32,14129,グランドマスターズ
32,32,14130,グランドマスターズ
32,32,14131,グランドマスターズ
32,32,14132,グランドマスターズ
32,32,14133,グランドマスターズ
32,32,14134,グランドマスターズ
32,32,14135,グランドマスターズ
32,32,14136,グランドマスターズ
32,32,14137,グランドマスターズ
32,32,14138,グランドマスターズ
32,32,14139,グランドマスターズ
32,32,14140,グランドマスターズ
32,32,14141,グランドマスターズ
32,32,14142,グランドマスターズ
32,32,14143,グランドマスターズ
32,32,14144,グランドマスターズ
32,32,14145,グランドマスターズ
32,32,14146,グランドマスターズ
32,32,14147,グランドマスターズ
32,32,14148,グランドマスターズ
32,32,14149,グランドマスターズ
32,32,14150,グランドマスターズ
32,32,14151,グランドマスターズ
32,32,14152,グランドマスターズ
32,32,14153,グランドマスターズ
32,32,14154,グランドマスターズ
32,32,14155,グランドマスターズ
32,32,14156,グランドマスターズ
32,32,14157,グランドマスターズ
32,32,14158,グランドマスターズ
32,32,14159,グランドマスターズ
32,32,14160,グランドマスターズ
32,32,14161,グランドマスターズ
32,32,14162,グランドマスターズ
32,32,14163,グランドマスターズ
32,32,14164,グランドマスターズ
32,32,15001,スカウトレース 短距離
32,32,15002,スカウトレース マイル
32,32,15003,スカウトレース マイル
32,32,15004,スカウトレース 中距離
32,32,15005,スカウトレース 中距離
32,32,15006,スカウトレース 長距離
32,32,15007,スカウトレース ダート
32,32,15008,スカウトレース ダート
32,32,15009,スカウトレース ダート
32,32,15010,スカウトレース 中距離
32,32,15011,スカウトレース マイル
32,32,15012,スカウトレース ダート
32,32,15013,スカウトレース マイル
32,32,15014,スカウトレース 短距離
32,32,15015,スカウトレース ダート
32,32,15016,スカウトレース 長距離
32,32,15017,スカウトレース 中距離
32,32,15018,スカウトレース ダート
34,34,10001,札幌レース場
34,34,10002,函館レース場
34,34,10003,新潟レース場
34,34,10004,福島レース場
34,34,10005,中山レース場
34,34,10006,東京レース場
34,34,10007,中京レース場
34,34,10008,京都レース場
34,34,10009,阪神レース場
34,34,10010,小倉レース場
34,34,10101,大井レース場
34,34,10103,川崎レース場
34,34,10104,船橋レース場
34,34,10105,盛岡レース場
34,34,10201,ロンシャンレース場
35,35,10001,札幌
35,35,10002,函館
35,35,10003,新潟
35,35,10004,福島
35,35,10005,中山
35,35,10006,東京
35,35,10007,中京
35,35,10008,京都
35,35,10009,阪神
35,35,10010,小倉
35,35,10101,大井
35,35,10103,川崎
35,35,10104,船橋
35,35,10105,盛岡
35,35,10201,ロンシャン
111,111,1,クラシック三冠
111,111,2,秋シニア三冠
111,111,3,トリプルティアラ
111,111,4,春シニア三冠
111,111,5,天皇賞春秋連覇
111,111,6,春秋グランプリ
111,111,7,春秋マイル
111,111,8,春秋スプリント
111,111,9,春秋ダート
111,111,10,有馬記念
111,111,11,ジャパンC
111,111,12,日本ダービー
111,111,13,天皇賞（春）
111,111,14,宝塚記念
111,111,15,天皇賞（秋）
111,111,16,菊花賞
111,111,17,大阪杯
111,111,18,皐月賞
111,111,19,オークス
111,111,20,高松宮記念
111,111,21,安田記念
111,111,22,スプリンターズS
111,111,23,マイルCS
111,111,24,桜花賞
111,111,25,ヴィクトリアマイル
111,111,26,エリザベス女王杯
111,111,27,NHKマイルC
111,111,28,秋華賞
111,111,29,チャンピオンズC
111,111,30,フェブラリーS
111,111,31,JBCクラシック
111,111,32,東京大賞典
111,111,33,朝日杯FS
111,111,34,ホープフルS
111,111,35,阪神JF
111,111,36,帝王賞
111,111,37,JBCスプリント
111,111,38,JDダービー
111,111,39,JBCLクラシック
111,111,40,日経新春杯
111,111,41,東海S
111,111,42,アメリカJCC
111,111,43,京都記念
111,111,44,中山記念
111,111,45,弥生賞
111,111,46,金鯱賞
111,111,47,フィリーズレビュー
111,111,48,阪神大賞典
111,111,49,スプリングS
111,111,50,日経賞
111,111,51,阪神ウマ娘S
111,111,52,ニュージーランドT
111,111,53,マイラーズC
111,111,54,フローラS
111,111,55,青葉賞
111,111,56,京都新聞杯
111,111,57,京王杯スプリングC
111,111,58,目黒記念
111,111,59,札幌記念
111,111,60,セントウルS
111,111,61,ローズS
111,111,62,セントライト記念
111,111,63,神戸新聞杯
111,111,64,オールカマー
111,111,65,毎日王冠
111,111,66,京都大賞典
111,111,67,府中ウマ娘S
111,111,68,スワンS
111,111,69,京王杯ジュニアS
111,111,70,アルゼンチン共和国杯
111,111,71,デイリー杯ジュニアS
111,111,72,ステイヤーズS
111,111,73,阪神C
111,111,74,京都金杯
111,111,75,中山金杯
111,111,76,シンザン記念
111,111,77,フェアリーS
111,111,78,愛知杯
111,111,79,京成杯
111,111,80,シルクロードS
111,111,81,根岸S
111,111,82,きさらぎ賞
111,111,83,東京新聞杯
111,111,84,クイーンC
111,111,85,共同通信杯
111,111,86,京都ウマ娘S
111,111,87,ダイヤモンドS
111,111,88,小倉大賞典
111,111,89,アーリントンC
111,111,90,阪急杯
111,111,91,チューリップ賞
111,111,92,オーシャンS
111,111,93,中山ウマ娘S
111,111,94,ファルコンS
111,111,95,フラワーC
111,111,96,毎日杯
111,111,97,マーチS
111,111,98,ダービー卿CT
111,111,99,アンタレスS
111,111,100,福島ウマ娘S
111,111,101,新潟大賞典
111,111,102,平安S
111,111,103,鳴尾記念
111,111,104,マーメイドS
111,111,105,エプソムC
111,111,106,ユニコーンS
111,111,107,函館スプリントS
111,111,108,CBC賞
111,111,109,ラジオNIKKEI賞
111,111,110,プロキオンS
111,111,111,七夕賞
111,111,112,函館記念
111,111,113,中京記念
111,111,114,函館ジュニアS
111,111,115,アイビスSD
111,111,116,クイーンS
111,111,117,小倉記念
111,111,118,レパードS
111,111,119,関屋記念
111,111,120,エルムS
111,111,121,北九州記念
111,111,122,新潟ジュニアS
111,111,123,キーンランドC
111,111,124,札幌ジュニアS
111,111,125,小倉ジュニアS
111,111,126,新潟記念
111,111,127,紫苑S
111,111,128,京成杯AH
111,111,129,シリウスS
111,111,130,サウジアラビアRC
111,111,131,富士S
111,111,132,アルテミスS
111,111,133,ファンタジーS
111,111,134,みやこS
111,111,135,武蔵野S
111,111,136,福島記念
111,111,137,東スポ杯ジュニアS
111,111,138,京都ジュニアS
111,111,139,京阪杯
111,111,140,チャレンジC
111,111,141,中日新聞杯
111,111,142,カペラS
111,111,143,ターコイズS
111,111,144,クラシック三冠
111,111,145,春シニア三冠
111,111,146,春秋グランプリ
111,111,147,宝塚記念
111,111,148,菊花賞
111,111,149,スプリングS
111,111,150,葵S
111,111,151,春シニア三冠
111,111,152,天皇賞春秋連覇
111,111,153,天皇賞（春）
111,111,154,クラシック三冠
111,111,155,皐月賞
111,111,156,JBCLクラシック
111,111,157,JBCスプリント
111,111,158,JBCクラシック
111,111,159,JBCLクラシック
111,111,160,JBCスプリント
111,111,161,JBCクラシック
111,111,162,JBCLクラシック
111,111,163,JBCスプリント
111,111,164,JBCクラシック
111,111,165,川崎記念
111,111,166,全日本ジュニア優駿
111,111,167,かしわ記念
111,111,168,マイルCS南部杯
111,111,169,レディスプレリュード
111,111,170,東京盃
111,111,171,エンプレス杯
111,111,172,関東オークス
111,111,173,ダイオライト記念
111,111,174,さざんかテレビ杯
111,111,175,TCK女王盃
111,111,176,東京スプリント
111,111,177,スパーキングレディーC
111,111,178,マリーンカップ
111,111,179,クイーン賞
111,111,180,マーキュリーカップ
111,111,181,クラスターカップ
42,42,1,50個
42,42,2,160個
42,42,3,320個
42,42,4,700個
42,42,5,1500個
42,42,6,2500個
42,42,7,5000個
42,42,8,3回限定 7500個
42,42,16,デイリージュエルパック
42,42,20,2回限定 1500個
42,42,21,2500個
42,42,22,2500個
42,42,23,3回限定 7500個
42,42,24,0個
42,42,25,0個
42,42,26,0個
42,42,27,0個
42,42,28,1500個
42,42,29,1500個
42,42,30,3回限定 7500個
42,42,32,2回限定 1500個
42,42,33,3回限定 7500個
42,42,34,2回限定 1500個
42,42,41,60個
42,42,42,210個
42,42,43,350個
42,42,44,700個
42,42,45,1500個
42,42,46,2500個
42,42,47,5000個
42,42,48,3回限定 7500個
42,42,49,デイリージュエルパック
42,42,50,2回限定 1500個
42,42,51,3回限定 7500個
42,42,58,3回限定 7500個
42,42,59,2回限定 1500個
42,42,60,3回限定 7500個
42,42,61,2回限定 1500個
42,42,62,3回限定 7500個
42,42,64,1500個
42,42,65,1500個
42,42,66,5000個
42,42,67,5000個
49,49,1,ジュエル 50個
49,49,2,ジュエル 160個
49,49,3,ジュエル 320個
49,49,4,ジュエル 700個
49,49,5,ジュエル 1500個
49,49,6,ジュエル 2500個
49,49,7,ジュエル 5000個
49,49,8,3回限定 ジュエル 7500個
49,49,16,デイリージュエルパック
49,49,20,2回限定 ジュエル 1500個
49,49,21,ジュエル2500個\nスタートダッシュ★3引換券
49,49,22,ジュエル2500個\nスタートダッシュSSR引換券
49,49,23,Half Anniv.記念\n3回限定 ジュエル 7500個
49,49,24,ジュエル 300個
49,49,25,ジュエル 600個
49,49,26,ジュエル 1200個
49,49,27,ジュエル 2400個
49,49,28,1st Anniv.記念\n★3引換券付きジュエル 1500個
49,49,29,1st Anniv.記念\nSSR引換券付きジュエル 1500個
49,49,30,1st Anniv.記念\n3回限定 ジュエル 7500個
49,49,32,1st Anniv.記念\n2回限定 ジュエル 1500個
49,49,33,1.5th Anniv.記念\n3回限定 ジュエル 7500個
49,49,34,1.5th Anniv.記念\n2回限定 ジュエル 1500個
49,49,41,ジュエル 60個
49,49,42,ジュエル 210個
49,49,43,ジュエル 350個
49,49,44,ジュエル 700個
49,49,45,ジュエル 1500個
49,49,46,ジュエル 2500個
49,49,47,ジュエル 5000個
49,49,48,3回限定 ジュエル 7500個
49,49,49,デイリージュエルパック
49,49,50,2回限定 ジュエル 1500個
49,49,51,Half Anniv.記念\n3回限定 ジュエル 7500個
49,49,58,1st Anniv.記念\n3回限定 ジュエル 7500個
49,49,59,1st Anniv.記念\n2回限定 ジュエル 1500個
49,49,60,1.5th Anniv.記念\n3回限定 ジュエル 7500個
49,49,61,1.5th Anniv.記念\n2回限定 ジュエル 1500個
49,49,62,2nd Anniv.記念\n3回限定 ジュエル 7500個
49,49,64,2nd Anniv.記念\n★3引換券付きジュエル 1500個
49,49,65,2nd Anniv.記念\nSSR引換券付きジュエル 1500個
49,49,66,2nd Anniv.記念\n★3引換券付きジュエル 5000個
49,49,67,2nd Anniv.記念\nSSR引換券付きジュエル 5000個
96,96,16,毎日ジュエルが50個もらえます
96,96,21,お一人様1回限り！★3ウマ娘交換チケット付き！
96,96,22,お一人様1回限り！SSRサポートウマ娘交換チケット付き！
96,96,28,お一人様1回限り！★3ウマ娘\n交換チケット付き！
96,96,29,お一人様1回限り！SSRサポートウマ娘\n交換チケット付き！
96,96,49,毎日ジュエルが50個もらえます
193,193,1,崖っぷち
193,193,2,そこそこ
193,193,3,ホープ
193,193,4,伸び盛り
193,193,5,つわもの
193,193,6,伝説
194,194,100,今後の活躍に期待
194,194,101,Runner
194,194,102,爆走スランプ
194,194,103,放課後ランナーズ
194,194,104,アシタヘハシル
194,194,105,ニンジンオレンジ
194,194,106,チーム＜にわか雨＞
194,194,107,大樹のウロ同好会
194,194,108,半熟たまご
194,194,109,チーム＜ノービス＞
194,194,200,チーム＜ニュービー＞
194,194,201,グッドコンディション
194,194,202,チーム＜おきらく＞
194,194,203,シャイな時計
194,194,204,キラキラエフェクト
194,194,205,KIAI・コマンド
194,194,300,サカヲノボル
194,194,301,チーム＜ガンバルゾ＞
194,194,302,ギラギラエガオ
194,194,303,サイフォンズ
194,194,304,ロジカルミルクティー
194,194,305,チーム＜颯天＞
194,194,306,チーム＜雄姿＞
194,194,400,チーム＜猛ダッシュ＞
194,194,401,上昇気流
194,194,402,チーム＜スエヒロガリ＞
194,194,403,チーム＜ROADS＞
194,194,404,スクワッド・ステップ
194,194,405,背水の陣で食べるメシ
194,194,406,チーム＜ダブルデュアル＞
194,194,407,チーム＜ウィングス＞
194,194,500,PARTY TIME
194,194,501,クールランナー
194,194,502,メーク☆アップ
194,194,503,インテリジェンツ
194,194,504,チーム＜BURNING＞
194,194,505,チーム＜いそいで進行＞
194,194,506,チーム＜GOGO！＞
194,194,507,TOWERS
194,194,508,チーム＜蹄鉄の音色＞
194,194,600,CUTE FLOWERS
194,194,601,テイテーツ
194,194,602,ユメガ・ヒロガリングス
194,194,603,クアドラ・フォース
194,194,604,SAME☆BEATS
194,194,605,エンドレス・パーリィ
194,194,606,チーム＜鎧袖一触＞
194,194,607,ビシバシ・クラス
194,194,608,チーム＜いぶし銀＞
194,194,700,チーム＜盛者必勝＞
194,194,701,ジ・エイペックス
194,194,702,ターフクイーンズ
194,194,703,チーム＜桜吹雪＞
194,194,704,チーム＜小は大を兼ねる＞
194,194,803,チーム＜カイロス＞
194,194,804,チーム＜ヘルメス＞
194,194,805,チーム＜ペルセフォネ＞
194,194,806,チーム＜アイオーン＞
194,194,807,チーム＜ヘパイストス＞
194,194,808,チーム＜ディオニソス＞
194,194,809,チーム＜デュスノミア＞
194,194,810,チーム＜ヘスティア＞
194,194,811,チーム＜ヒュメナイオス＞
194,194,812,チーム＜アレス＞
194,194,813,チーム＜デメテル＞
194,194,814,チーム＜テュケー＞
194,194,902,チーム＜ファースト＞
194,194,1000,チーム＜ファースト＞
195,195,0,チーム名未定
195,195,1,HOP CHEERS
195,195,2,ハレノヒ・ランナーズ
195,195,3,にんじんぷりん
195,195,4,ブルームス
195,195,5,チーム＜キャロッツ＞
218,218,0,アオハル杯 プレシーズン 第1戦
218,218,1,アオハル杯 プレシーズン 第2戦
218,218,2,アオハル杯 プレシーズン 第3戦
218,218,3,アオハル杯 プレシーズン 第4戦
218,218,4,アオハル杯 決勝
207,207,11001,スピード <color=#ff911c>+5</color>
207,207,11002,スタミナ <color=#ff911c>+5</color>
207,207,11003,パワー <color=#ff911c>+5</color>
207,207,11004,根性 <color=#ff911c>+5</color>
207,207,11005,賢さ <color=#ff911c>+5</color>
207,207,11006,スキルPt <color=#ff911c>+5</color>
207,207,11101,スピード <color=#ff911c>+8</color>
207,207,11102,スタミナ <color=#ff911c>+8</color>
207,207,11103,パワー <color=#ff911c>+8</color>
207,207,11104,根性 <color=#ff911c>+8</color>
207,207,11105,賢さ <color=#ff911c>+8</color>
207,207,11106,スキルPt <color=#ff911c>+8</color>
207,207,11201,スピード <color=#ff911c>+12</color>
207,207,11202,スタミナ <color=#ff911c>+12</color>
207,207,11203,パワー <color=#ff911c>+12</color>
207,207,11204,根性 <color=#ff911c>+12</color>
207,207,11205,賢さ <color=#ff911c>+12</color>
207,207,11206,スキルPt <color=#ff911c>+12</color>
207,207,12001,スピード <color=#ff911c>+3～7</color>
207,207,12002,スタミナ <color=#ff911c>+3～7</color>
207,207,12003,パワー <color=#ff911c>+3～7</color>
207,207,12004,根性 <color=#ff911c>+3～7</color>
207,207,12005,賢さ <color=#ff911c>+3～7</color>
207,207,12006,スキルPt <color=#ff911c>+3～7</color>
207,207,12101,スピード <color=#ff911c>+5～9</color>
207,207,12102,スタミナ <color=#ff911c>+5～9</color>
207,207,12103,パワー <color=#ff911c>+5～9</color>
207,207,12104,根性 <color=#ff911c>+5～9</color>
207,207,12105,賢さ <color=#ff911c>+5～9</color>
207,207,12106,スキルPt <color=#ff911c>+5～9</color>
207,207,12201,スピード <color=#ff911c>+8～12</color>
207,207,12202,スタミナ <color=#ff911c>+8～12</color>
207,207,12203,パワー <color=#ff911c>+8～12</color>
207,207,12204,根性 <color=#ff911c>+8～12</color>
207,207,12205,賢さ <color=#ff911c>+8～12</color>
207,207,12206,スキルPt <color=#ff911c>+8～12</color>
207,207,13001,スピード <color=#ff911c>+4</color>\nスタミナ <color=#ff911c>+4</color>
207,207,13002,スピード <color=#ff911c>+4</color>\nパワー <color=#ff911c>+4</color>
207,207,13003,スピード <color=#ff911c>+4</color>\n根性 <color=#ff911c>+4</color>
207,207,13004,スピード <color=#ff911c>+4</color>\n賢さ <color=#ff911c>+4</color>
207,207,13005,スピード <color=#ff911c>+4</color>\nスキルPt <color=#ff911c>+4</color>
207,207,13006,スタミナ <color=#ff911c>+4</color>\nパワー <color=#ff911c>+4</color>
207,207,13007,スタミナ <color=#ff911c>+4</color>\n根性 <color=#ff911c>+4</color>
207,207,13008,スタミナ <color=#ff911c>+4</color>\n賢さ <color=#ff911c>+4</color>
207,207,13009,スタミナ <color=#ff911c>+4</color>\nスキルPt <color=#ff911c>+4</color>
207,207,13010,パワー <color=#ff911c>+4</color>\n根性 <color=#ff911c>+4</color>
207,207,13011,パワー <color=#ff911c>+4</color>\n賢さ <color=#ff911c>+4</color>
207,207,13012,パワー <color=#ff911c>+4</color>\nスキルPt <color=#ff911c>+4</color>
207,207,13013,根性 <color=#ff911c>+4</color>\n賢さ <color=#ff911c>+4</color>
207,207,13014,根性 <color=#ff911c>+4</color>\nスキルPt <color=#ff911c>+4</color>
207,207,13015,賢さ <color=#ff911c>+4</color>\nスキルPt <color=#ff911c>+4</color>
207,207,13101,スピード <color=#ff911c>+6</color>\nスタミナ <color=#ff911c>+6</color>
207,207,13102,スピード <color=#ff911c>+6</color>\nパワー <color=#ff911c>+6</color>
207,207,13103,スピード <color=#ff911c>+6</color>\n根性 <color=#ff911c>+6</color>
207,207,13104,スピード <color=#ff911c>+6</color>\n賢さ <color=#ff911c>+6</color>
207,207,13105,スピード <color=#ff911c>+6</color>\nスキルPt <color=#ff911c>+6</color>
207,207,13106,スタミナ <color=#ff911c>+6</color>\nパワー <color=#ff911c>+6</color>
207,207,13107,スタミナ <color=#ff911c>+6</color>\n根性 <color=#ff911c>+6</color>
207,207,13108,スタミナ <color=#ff911c>+6</color>\n賢さ <color=#ff911c>+6</color>
207,207,13109,スタミナ <color=#ff911c>+6</color>\nスキルPt <color=#ff911c>+6</color>
207,207,13110,パワー <color=#ff911c>+6</color>\n根性 <color=#ff911c>+6</color>
207,207,13111,パワー <color=#ff911c>+6</color>\n賢さ <color=#ff911c>+6</color>
207,207,13112,パワー <color=#ff911c>+6</color>\nスキルPt <color=#ff911c>+6</color>
207,207,13113,根性 <color=#ff911c>+6</color>\n賢さ <color=#ff911c>+6</color>
207,207,13114,根性 <color=#ff911c>+6</color>\nスキルPt <color=#ff911c>+6</color>
207,207,13115,賢さ <color=#ff911c>+6</color>\nスキルPt <color=#ff911c>+6</color>
207,207,13201,スピード <color=#ff911c>+8</color>\nスタミナ <color=#ff911c>+8</color>
207,207,13202,スピード <color=#ff911c>+8</color>\nパワー <color=#ff911c>+8</color>
207,207,13203,スピード <color=#ff911c>+8</color>\n根性 <color=#ff911c>+8</color>
207,207,13204,スピード <color=#ff911c>+8</color>\n賢さ <color=#ff911c>+8</color>
207,207,13205,スピード <color=#ff911c>+8</color>\nスキルPt <color=#ff911c>+8</color>
207,207,13206,スタミナ <color=#ff911c>+8</color>\nパワー <color=#ff911c>+8</color>
207,207,13207,スタミナ <color=#ff911c>+8</color>\n根性 <color=#ff911c>+8</color>
207,207,13208,スタミナ <color=#ff911c>+8</color>\n賢さ <color=#ff911c>+8</color>
207,207,13209,スタミナ <color=#ff911c>+8</color>\nスキルPt <color=#ff911c>+8</color>
207,207,13210,パワー <color=#ff911c>+8</color>\n根性 <color=#ff911c>+8</color>
207,207,13211,パワー <color=#ff911c>+8</color>\n賢さ <color=#ff911c>+8</color>
207,207,13212,パワー <color=#ff911c>+8</color>\nスキルPt <color=#ff911c>+8</color>
207,207,13213,根性 <color=#ff911c>+8</color>\n賢さ <color=#ff911c>+8</color>
207,207,13214,根性 <color=#ff911c>+8</color>\nスキルPt <color=#ff911c>+8</color>
207,207,13215,賢さ <color=#ff911c>+8</color>\nスキルPt <color=#ff911c>+8</color>
207,207,20000,適正に応じたスキルヒント
207,207,20001,＜ダート＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20002,＜短距離＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20003,＜マイル＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20004,＜中距離＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20005,＜長距離＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20006,＜作戦・逃げ＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20007,＜作戦・先行＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20008,＜作戦・差し＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20009,＜作戦・追込＞のスキルヒントLv <color=#ff911c>+1</color>
207,207,20010,＜ダート＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20011,＜短距離＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20012,＜マイル＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20013,＜中距離＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20014,＜長距離＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20015,＜作戦・逃げ＞のスキルヒントLv <color=#ff911c>+2</color>
207,207,20016,＜作戦・先行＞のスキルヒントLv <color=#ff911c>+2</color>
