id,support_card_id,pattern,pos_index,pos_x,pos_y,scale_x,scale_y,rot_z
2139,30044,4,3,-3590000,-9140000,10000,10000,50649
2140,30044,4,4,1530000,-8270000,10000,10000,0
2141,30044,5,1,-4095000,1805000,10453,10458,0
2142,30044,5,2,1900000,1580000,10381,10381,0
2143,30044,5,3,-490000,-3405000,10000,10005,0
2144,30044,5,4,-4090000,-9020000,10000,10000,0
2145,30044,5,5,1910000,-9015000,10000,10005,0
2146,30045,1,1,110000,-580000,10000,10000,0
2147,30045,2,1,360000,1230000,10000,10000,0
2148,30045,2,2,360000,-7770000,10000,10000,0
2149,30045,3,1,-125000,3690000,9425,9425,0
2150,30045,3,2,95000,-2865000,9329,9329,0
2151,30045,3,3,-10000,-8025000,9283,9283,0
2152,30045,4,1,-2645000,1985000,9255,9250,0
2153,30045,4,2,2475000,1760000,9621,9621,0
2154,30045,4,3,-2300000,-7250000,8734,8734,0
2155,30045,4,4,2905000,-6920000,8753,8753,0
2156,30045,5,1,-3020000,3210000,8589,8593,0
2157,30045,5,2,2785000,2500000,9235,9235,0
2158,30045,5,3,-320000,-2145000,9779,9784,0
2159,30045,5,4,-2130000,-7750000,8523,8523,0
2160,30045,5,5,2690000,-7495000,8598,8602,0
2161,30046,1,1,-690000,530000,10000,10000,0
2162,30046,2,1,-870000,7800000,10000,10000,0
2163,30046,2,2,110000,-1160000,10000,10000,0
2164,30046,3,1,-200000,9600000,10000,10000,0
2165,30046,3,2,500000,4350000,10000,10000,0
2166,30046,3,3,-490000,-1260000,10000,10000,0
2167,30046,4,1,-1755000,7240000,10475,10470,0
2168,30046,4,2,3485000,8050000,10578,10578,0
2169,30046,4,3,-1810000,-775000,10406,10406,0
2170,30046,4,4,3330000,-755000,10386,10386,0
2171,30046,5,1,-1825000,9925000,8832,8836,0
2172,30046,5,2,3490000,9340000,10000,10000,0
2173,30046,5,3,-510000,3975000,10000,10005,0
2174,30046,5,4,-1650000,-1350000,10000,10000,0
2175,30046,5,5,3490000,-760000,10386,10391,0
2176,30047,1,1,100000,-1220000,10694,10694,0
2177,30047,2,1,-130000,2620000,10297,10297,0
2178,30047,2,2,-130000,-6160000,10000,10000,0
2179,30047,3,1,-300000,2685000,10638,10638,0
2180,30047,3,2,-460000,-3400000,11374,11374,0
2181,30047,3,3,-370000,-8665000,10551,10551,0
2182,30047,4,1,-2205000,1970000,10007,10002,0
2183,30047,4,2,3020000,3415000,10384,10384,0
2184,30047,4,3,-2485000,-6020000,10353,10353,0
2185,30047,4,4,2020000,-5775000,10434,10434,0
2186,30047,5,1,-2955000,2805000,10752,10757,0
2187,30047,5,2,2710000,3125000,10458,10458,0
2188,30047,5,3,-310000,-2915000,10000,10005,0
2189,30047,5,4,-1975000,-7135000,10399,10399,0
2190,30047,5,5,3060000,-6460000,10348,10353,0
2191,30061,1,1,805000,-975000,10254,10254,0
2192,30061,2,1,1785000,-350000,11468,11468,0
2193,30061,2,2,2255000,-10065000,12050,12050,0
2194,30061,3,1,1240000,280000,10745,10745,0
2195,30061,3,2,1690000,-5515000,11472,11472,0
2196,30061,3,3,1220000,-10285000,10720,10720,0
2197,30061,4,1,1690000,-575000,11858,11852,0
2198,30061,4,2,6980000,345000,11196,11196,0
2199,30061,4,3,1630000,-10550000,11186,11186,0
2200,30061,4,4,6955000,-9605000,11223,11223,0
2201,30061,5,1,1690000,135000,12026,12031,0
2202,30061,5,2,6765000,-255000,11480,11480,0
2203,30061,5,3,1820000,-5400000,11425,11431,0
2204,30061,5,4,1610000,-10820000,11301,11301,0
2205,30061,5,5,7555000,-10680000,11359,11365,0
2206,10070,1,1,-455000,-1805000,10703,10703,0
2207,10070,2,1,0,2000000,10000,10000,0
2208,10070,2,2,-290000,-7295000,9503,9503,0
2209,10070,3,1,-80000,3455000,9393,9393,0
2210,10070,3,2,45000,-2915000,9547,9547,0
2211,10070,3,3,-85000,-7815000,9400,9400,0
2212,10070,4,1,-2490000,890000,10821,10816,0
2213,10070,4,2,3040000,1505000,10321,10321,0
2214,10070,4,3,-1730000,-6975000,10486,10486,0
2215,10070,4,4,2775000,-6800000,10651,10651,0
2216,10070,5,1,-2500000,3485000,9171,9175,0
2217,10070,5,2,3605000,2760000,9853,9853,0
2218,10070,5,3,-360000,-2390000,9576,9581,0
2219,10070,5,4,-1725000,-7675000,9697,9697,0
2220,10070,5,5,2160000,-7675000,10132,10136,0
2221,20035,1,1,360000,-1050000,10000,10000,0
2222,20035,2,1,435000,535000,10542,10542,0
2223,20035,2,2,440000,-8760000,10000,10000,0
2224,20035,3,1,205000,1560000,9748,9748,0
2225,20035,3,2,360000,-4590000,10000,10000,0
2226,20035,3,3,175000,-9600000,9425,9425,0
2227,20035,4,1,-1750000,380000,10730,10725,0
2228,20035,4,2,3850000,110000,10977,10977,0
2229,20035,4,3,-2050000,-9600000,10000,10000,0
2230,20035,4,4,3060000,-8340000,10000,10000,0
2231,20035,5,1,-1320000,1165000,10000,10005,0
2232,20035,5,2,3140000,570000,10560,10560,0
2233,20035,5,3,65000,-4205000,9385,9389,0
2234,20035,5,4,-1320000,-9870000,10000,10000,0
2235,20035,5,5,2710000,-8820000,9133,9137,0
2236,30054,1,1,895000,-2635000,11474,11474,0
2237,30054,2,1,955000,-50000,11089,11089,0
2238,30054,2,2,955000,-9525000,10738,10738,0
2239,30054,3,1,805000,620000,10539,10539,0
2240,30054,3,2,750000,-5130000,10160,10160,0
2241,30054,3,3,640000,-11320000,10000,10000,0
2242,30054,4,1,-1155000,-1055000,12062,12057,0
2243,30054,4,2,4325000,-295000,11355,11351,0
2244,30054,4,3,-1265000,-10690000,10640,10640,0
2245,30054,4,4,4595000,-10105000,11572,11572,0
2246,30054,5,1,-1860000,315000,10790,10795,0
2247,30054,5,2,4465000,360000,10752,10752,0
2248,30054,5,3,400000,-5300000,9639,9643,0
2249,30054,5,4,-1010000,-11510000,10630,10630,0
2250,30054,5,5,4080000,-11415000,10485,10490,0
2251,30062,1,1,310000,-1205000,9755,9755,0
2252,30062,2,1,2905000,-1910000,12855,12855,0
2253,30062,2,2,2590000,-11110000,12464,12464,0
2254,30062,3,1,2260000,-560000,12005,12005,0
2255,30062,3,2,100000,-4580000,9507,9507,0
2256,30062,3,3,110000,-11120000,10337,10337,0
2257,30062,4,1,1670000,-1625000,12575,12570,0
2258,30062,4,2,7625000,-1090000,12265,12265,0
2259,30062,4,3,1030000,-11120000,11515,11515,0
2260,30062,4,4,8785000,-10720000,12504,12504,76290
2261,30062,5,1,1220000,175000,10763,10768,0
2262,30062,5,2,6140000,280000,10706,10706,0
2263,30062,5,3,970000,-5600000,10349,10353,0
2264,30062,5,4,810000,-10895000,10387,10387,0
2265,30062,5,5,6420000,-10725000,10561,10566,-343
2266,10060,1,1,0,20000,9408,9408,0
2267,10060,2,1,-5000,2480000,9427,9427,0
2268,10060,2,2,55000,-6390000,9347,9347,0
2269,10060,3,1,-10000,4205000,9380,9380,0
2270,10060,3,2,0,-2145000,9481,9481,0
2271,10060,3,3,-10000,-7550000,9355,9355,0
2272,10060,4,1,-2670000,2015000,10000,9995,0
2273,10060,4,2,3420000,2350000,10000,10000,0
2274,10060,4,3,-2670000,-6570000,10000,10000,0
2275,10060,4,4,3020000,-6570000,10000,10000,0
2276,10060,5,1,-2500000,3915000,8522,8526,0
2277,10060,5,2,3015000,3555000,8608,8608,0
2278,10060,5,3,60000,-1785000,9789,9794,0
2279,10060,5,4,-2500000,-7135000,8382,8382,0
2280,10060,5,5,3230000,-7090000,8339,8343,0
2281,30034,1,1,815000,-1785000,11010,11010,0
2282,30034,2,1,530000,390000,10834,10834,0
2283,30034,2,2,1060000,-8390000,10482,10482,0
2284,30034,3,1,620000,3150000,10000,10000,0
2285,30034,3,2,525000,-3400000,9819,9819,0
2286,30034,3,3,355000,-8375000,9549,9549,0
2287,30034,4,1,-540000,545000,10616,10611,0
2288,30034,4,2,4650000,1040000,10259,10259,0
2289,30034,4,3,-1280000,-8275000,9489,9489,0
2290,30034,4,4,4545000,-8275000,10388,10388,0
2291,30034,5,1,-1520000,3090000,9130,9135,0
2292,30034,5,2,4630000,3555000,8749,8749,0
2293,30034,5,3,125000,-2580000,9411,9416,0
2294,30034,5,4,-955000,-8180000,9161,9161,0
2295,30034,5,5,4150000,-8380000,9342,9347,0
2296,30036,1,1,0,20000,9408,9408,0
2297,30036,2,1,-5000,2480000,9427,9427,0
2298,30036,2,2,55000,-6390000,9347,9347,0
2299,30036,3,1,-10000,4205000,9380,9380,0
2300,30036,3,2,0,-2145000,9481,9481,0
2301,30036,3,3,-10000,-7550000,9355,9355,0
2302,30036,4,1,-2670000,2015000,10000,9995,0
2303,30036,4,2,3420000,2350000,10000,10000,0
2304,30036,4,3,-2670000,-6570000,10000,10000,0
2305,30036,4,4,3020000,-6570000,10000,10000,0
2306,30036,5,1,-2500000,3915000,8522,8526,0
2307,30036,5,2,3015000,3555000,8608,8608,0
2308,30036,5,3,60000,-1785000,9789,9794,0
2309,30036,5,4,-2500000,-7135000,8382,8382,0
2310,30036,5,5,3230000,-7090000,8339,8343,0
2311,20037,1,1,-850000,-1155000,10346,10346,0
2312,20037,2,1,-1025000,630000,10587,10587,0
2313,20037,2,2,-720000,-8360000,10968,10968,0
2314,20037,3,1,-495000,3325000,9857,9857,0
2315,20037,3,2,-60000,-3205000,9465,9465,0
2316,20037,3,3,-575000,-8250000,9954,9954,0
2317,20037,4,1,-4435000,1205000,11123,11118,0
2318,20037,4,2,810000,2420000,10491,10491,0
2319,20037,4,3,-4430000,-7770000,10000,10000,0
2320,20037,4,4,1030000,-7765000,9502,9502,0
2321,20037,5,1,-4455000,3080000,8852,8856,0
2322,20037,5,2,1205000,2760000,9154,9154,0
2323,20037,5,3,-160000,-2160000,9333,9337,0
2324,20037,5,4,-4455000,-8030000,9607,9607,0
2325,20037,5,5,1210000,-8010000,9650,9655,0
2326,30063,1,1,5000,-1920000,10984,10984,0
2327,30063,2,1,0,1120000,10000,10000,0
2328,30063,2,2,0,-8760000,10000,10000,0
2329,30063,3,1,-105000,1835000,9772,9772,0
2330,30063,3,2,1085000,-5020000,10723,10723,0
2331,30063,3,3,290000,-9920000,10261,10261,0
2332,30063,4,1,-2355000,480000,10602,10597,0
2333,30063,4,2,3430000,1040000,10596,10596,0
2334,30063,4,3,-2445000,-9600000,10492,10492,0
2335,30063,4,4,3560000,-8810000,10436,10436,0
2336,30063,5,1,-1540000,1395000,9861,9865,0
2337,30063,5,2,3610000,1160000,10000,10000,0
2338,30063,5,3,-125000,-3900000,9289,9293,0
2339,30063,5,4,-2080000,-9690000,10000,10000,0
2340,30063,5,5,2780000,-9215000,10000,10005,0
2341,30064,1,1,15000,1285000,10462,10462,0
2342,30064,2,1,5000,5525000,10745,10745,0
2343,30064,2,2,0,-2810000,9313,9313,0
2344,30064,3,1,-10000,8230000,9496,9496,0
2345,30064,3,2,0,2240000,10000,10000,0
2346,30064,3,3,45000,-3070000,9286,9286,0
2347,30064,4,1,-2395000,5915000,10937,10932,0
2348,30064,4,2,2730000,6900000,10807,10807,0
2349,30064,4,3,-2400000,-1550000,10000,10000,0
2350,30064,4,4,2350000,-1445000,10330,10330,0
2351,30064,5,1,-2400000,8210000,10406,10411,0
2352,30064,5,2,2690000,7620000,10000,10000,0
2353,30064,5,3,-10000,2765000,9625,9630,0
2354,30064,5,4,-2505000,-2680000,10279,10279,0
2355,30064,5,5,2690000,-2680000,10078,10083,0
2356,30065,1,1,-1165000,-1685000,10666,10666,0
2357,30065,2,1,-445000,155000,11019,11019,0
2358,30065,2,2,-440000,-8460000,10000,10000,0
2359,30065,3,1,-1150000,3050000,10000,10000,-112299
2360,30065,3,2,-620000,-4270000,10000,10000,-37848
2361,30065,3,3,-95000,-9110000,9510,9510,0
2362,30065,4,1,-4720000,765000,10401,10396,0
2363,30065,4,2,470000,1405000,10385,10385,-41245
2364,30065,4,3,-5705000,-8055000,10230,10230,-86319
2365,30065,4,4,-120000,-7105000,10000,10000,-113553
2366,30065,5,1,-4240000,2155000,10000,10005,0
2367,30065,5,2,675000,2380000,10116,10116,-31971
2368,30065,5,3,-830000,-3470000,10163,10168,0
2369,30065,5,4,-4905000,-8805000,9191,9191,-66378
2370,30065,5,5,500000,-8950000,9734,9738,-81265
2371,30066,1,1,-580000,-665000,9866,9866,0
2372,30066,2,1,-675000,1610000,10056,10056,0
2373,30066,2,2,-725000,-7730000,10180,10177,0
2374,30066,3,1,-230000,3880000,9454,9454,0
2375,30066,3,2,-275000,-2780000,9619,9619,0
2376,30066,3,3,-150000,-8025000,9393,9391,0
2377,30066,4,1,-4165000,2345000,9527,9523,46043
2378,30066,4,2,1390000,2000000,9623,9623,33967
2379,30066,4,3,-4305000,-7740000,10721,10721,63443
2380,30066,4,4,1060000,-7765000,10935,10935,46942
2381,30066,5,1,-4390000,4010000,7979,7983,0
2382,30066,5,2,1150000,2960000,9386,9386,0
2383,30066,5,3,0,-2045000,9218,9222,0
2384,30066,5,4,-4800000,-7800000,10000,10000,0
2385,30066,5,5,1150000,-7850000,9831,9836,0
2386,10067,1,1,20000,-1525000,10544,10544,0
2387,10067,2,1,0,1975000,9205,9205,0
2388,10067,2,2,5000,-7890000,9473,9470,0
2389,10067,3,1,0,3690000,9387,9387,0
2390,10067,3,2,0,-2570000,9229,9229,0
2391,10067,3,3,0,-7940000,9191,9191,0
2392,10067,4,1,-3005000,905000,10288,10284,0
2393,10067,4,2,2565000,2155000,9487,9487,0
2394,10067,4,3,-3395000,-7760000,9263,9263,0
2395,10067,4,4,2780000,-7170000,9219,9219,0
2396,10067,5,1,-3455000,3410000,9560,9564,0
2397,10067,5,2,2375000,3420000,8829,8829,0
2398,10067,5,3,0,-2110000,9141,9145,0
2399,10067,5,4,-2665000,-7700000,8913,8913,0
2400,10067,5,5,3075000,-7695000,9139,9140,0
2401,10071,1,1,-15000,-520000,9607,9607,0
2402,10071,2,1,0,1160000,10000,10000,0
2403,10071,2,2,0,-7620000,10000,10000,0
2404,10071,3,1,-40000,3830000,9514,9514,0
2405,10071,3,2,25000,-2665000,9411,9411,0
2406,10071,3,3,-5000,-7730000,9411,9414,0
2407,10071,4,1,-2640000,1105000,10214,10209,0
2408,10071,4,2,2685000,1445000,10265,10265,0
2409,10071,4,3,-3105000,-7090000,8956,8956,0
2410,10071,4,4,3020000,-7090000,9431,9431,0
2411,10071,5,1,-3130000,3935000,8390,8394,0
2412,10071,5,2,3235000,3285000,8784,8784,0
2413,10071,5,3,35000,-2035000,9171,9175,0
2414,10071,5,4,-3020000,-7420000,8726,8726,0
2415,10071,5,5,2690000,-7425000,8722,8726,0
2416,20038,1,1,20000,-940000,10000,10000,0
2417,20038,2,1,940000,-670000,11662,11662,0
2418,20038,2,2,940000,-9600000,11055,11055,0
2419,20038,3,1,1150000,1385000,10656,10656,0
2420,20038,3,2,1315000,-4920000,10863,10863,0
2421,20038,3,3,825000,-10080000,10401,10401,0
2422,20038,4,1,-225000,-585000,11618,11612,0
2423,20038,4,2,4735000,620000,10538,10538,0
2424,20038,4,3,-870000,-9610000,10000,10000,0
2425,20038,4,4,5085000,-8765000,10404,10404,0
2426,20038,5,1,-420000,1020000,10134,10138,0
2427,20038,5,2,4985000,1595000,9607,9607,0
2428,20038,5,3,705000,-4420000,10127,10132,0
2429,20038,5,4,-310000,-10105000,10323,10323,0
2430,20038,5,5,4900000,-10105000,10109,10114,0
2431,30043,1,1,-915000,-1250000,10377,10377,0
2432,30043,2,1,-845000,850000,10290,10290,0
2433,30043,2,2,-955000,-9220000,10427,10427,0
2434,30043,3,1,-855000,1470000,10289,10289,0
2435,30043,3,2,-1030000,-4895000,10507,10507,0
2436,30043,3,3,-875000,-10420000,10316,10316,0
2437,30043,4,1,-4860000,435000,10669,10664,0
2438,30043,4,2,1300000,890000,10840,10840,0
2439,30043,4,3,-4550000,-9855000,10211,10211,0
2440,30043,4,4,1325000,-9210000,10811,10811,0
2441,30043,5,1,-4460000,1165000,10000,10005,0
2442,30043,5,2,630000,1100000,10336,10336,0
2443,30043,5,3,-895000,-4395000,10240,10245,0
2444,30043,5,4,-4460000,-10150000,10000,10000,0
2445,30043,5,5,965000,-10150000,10115,10120,0
2446,10073,1,1,0,-340000,10000,10000,0
2447,10073,2,1,110000,1530000,10000,10000,0
2448,10073,2,2,0,-7500000,10000,10000,0
2449,10073,3,1,0,3535000,9391,9391,0
2450,10073,3,2,130000,-2870000,9304,9304,0
2451,10073,3,3,110000,-8030000,9378,9378,0
2452,10073,4,1,-2615000,1385000,9806,9801,0
2453,10073,4,2,2535000,1595000,10165,10165,0
2454,10073,4,3,-2650000,-7850000,10149,10149,0
2455,10073,4,4,3020000,-7230000,9572,9572,0
2456,10073,5,1,-3020000,3205000,10000,10005,0
2457,10073,5,2,2260000,2515000,10125,10125,0
2458,10073,5,3,0,-2180000,9353,9358,0
2459,10073,5,4,-3020000,-7745000,8816,8816,0
2460,10073,5,5,2970000,-7560000,8638,8642,0
2461,30068,1,1,-270000,-1435000,10601,10599,0
2462,30068,2,1,5000,700000,10613,10613,0
2463,30068,2,2,0,-7725000,9791,9791,0
2464,30068,3,1,-35000,3570000,9164,9164,0
2465,30068,3,2,-25000,-2620000,9275,9275,0
2466,30068,3,3,-25000,-7675000,9308,9308,0
2467,30068,4,1,-2770000,2165000,10000,9995,0
2468,30068,4,2,3390000,2470000,9293,9293,0
2469,30068,4,3,-2685000,-7315000,9575,9575,0
2470,30068,4,4,3020000,-6540000,8854,8854,0
2471,30068,5,1,-2870000,4240000,8758,8762,0
2472,30068,5,2,3210000,2565000,8934,8934,0
2473,30068,5,3,-120000,-2150000,9315,9320,0
2474,30068,5,4,-3020000,-7560000,8579,8579,0
2475,30068,5,5,3535000,-7565000,8913,8917,0
2476,30069,1,1,-1365000,-1820000,11022,11022,0
2477,30069,2,1,-990000,755000,10620,10620,0
2478,30069,2,2,-1025000,-8695000,10659,10659,0
2479,30069,3,1,-1815000,1550000,11639,11639,0
2480,30069,3,2,-1335000,-3010000,10908,10908,0
2481,30069,3,3,-1120000,-10055000,10783,10783,0
2482,30069,4,1,-6955000,1270000,10000,9995,82241
2483,30069,4,2,-1010000,1865000,10657,10657,0
2484,30069,4,3,-6335000,-9600000,10000,10000,112005
2485,30069,4,4,-1295000,-9080000,11010,11010,0
2486,30069,5,1,-6580000,2375000,10000,10005,83679
2487,30069,5,2,-655000,1175000,10919,10919,49140
2488,30069,5,3,-1625000,-4705000,12265,12271,62965
2489,30069,5,4,-6630000,-10430000,10690,10690,100976
2490,30069,5,5,-1535000,-9250000,11035,11040,0
2491,30070,1,1,-300000,-940000,11747,11747,0
2492,30070,2,1,-240000,2700000,10000,10000,0
2493,30070,2,2,360000,-6770000,10000,10000,0
2494,30070,3,1,155000,5025000,9447,9447,0
2495,30070,3,2,-665000,-1375000,10081,10081,0
2496,30070,3,3,-665000,-6700000,10083,10083,0
2497,30070,4,1,-4195000,2235000,11062,11057,0
2498,30070,4,2,1225000,2235000,10553,10553,0
2499,30070,4,3,-3660000,-6330000,10000,10000,0
2500,30070,4,4,1055000,-6330000,9709,9709,0
2501,30070,5,1,-4910000,4490000,10125,10130,0
2502,30070,5,2,820000,3740000,10828,10828,0
2503,30070,5,3,-760000,-885000,10335,10339,0
2504,30070,5,4,-4460000,-6780000,10000,10000,0
2505,30070,5,5,840000,-6775000,8945,8949,0
2506,20039,1,1,970000,-1430000,10457,10457,0
2507,20039,2,1,980000,710000,10624,10623,0
2508,20039,2,2,970000,-9105000,10459,10459,0
2509,20039,3,1,0,1995000,9568,9568,0
2510,20039,3,2,360000,-4530000,10000,10000,0
2511,20039,3,3,-80000,-9605000,9456,9456,0
2512,20039,4,1,-2050000,0,11169,11164,0
2513,20039,4,2,3690000,1345000,10272,10272,0
2514,20039,4,3,-2050000,-9420000,10000,10000,0
2515,20039,4,4,3775000,-8505000,10376,10376,0
2516,20039,5,1,-2500000,1445000,10000,10005,0
2517,20039,5,2,3610000,1450000,10000,10000,0
2518,20039,5,3,-135000,-3645000,9139,9140,0
2519,20039,5,4,-2500000,-9600000,10000,10000,0
2520,20039,5,5,3300000,-9595000,10000,10005,0
2521,30071,1,1,0,-240000,9247,9247,0
2522,30071,2,1,-680000,10420000,11292,11292,0
2523,30071,2,2,-680000,450000,12479,12479,0
2524,30071,3,1,-545000,11260000,10761,10761,0
2525,30071,3,2,5000,5100000,11394,11394,0
2526,30071,3,3,-545000,-560000,10881,10881,0
2527,30071,4,1,-3770000,9710000,11353,11348,0
2528,30071,4,2,3295000,10650000,11283,11283,-68937
2529,30071,4,3,-3775000,0,11840,11840,0
2530,30071,4,4,3020000,130000,11459,11459,-52732
2531,30071,5,1,-4000000,11015000,10000,10005,0
2532,30071,5,2,3080000,10420000,10000,10000,-101371
2533,30071,5,3,-700000,4560000,10488,10493,0
2534,30071,5,4,-2215000,-1940000,10000,10000,-102297
2535,30071,5,5,3275000,-1385000,10000,10005,-89430
2536,30072,1,1,0,-845000,10033,10033,0
2537,30072,2,1,210000,1995000,9875,9875,0
2538,30072,2,2,285000,-6650000,9611,9611,0
2539,30072,3,1,130000,4035000,9308,9308,0
2540,30072,3,2,220000,-2145000,9480,9480,0
2541,30072,3,3,45000,-7515000,9178,9178,0
2542,30072,4,1,-1280000,1955000,9448,9444,0
2543,30072,4,2,3870000,2680000,9182,9182,0
2544,30072,4,3,-1765000,-7200000,9312,9312,0
2545,30072,4,4,3870000,-6640000,9368,9368,0
2546,30072,5,1,-1695000,4385000,8247,8251,0
2547,30072,5,2,4290000,3955000,9061,9061,0
2548,30072,5,3,0,-1750000,9261,9266,0
2549,30072,5,4,-1695000,-7270000,8789,8789,0
2550,30072,5,5,3610000,-7280000,9331,9335,0
2551,30073,1,1,1060000,-1385000,10572,10572,0
2552,30073,2,1,1360000,825000,10942,10942,0
2553,30073,2,2,1145000,-7495000,10676,10676,0
2554,30073,3,1,270000,3645000,9540,9540,0
2555,30073,3,2,1025000,-2550000,10390,10390,0
2556,30073,3,3,525000,-7605000,9772,9772,0
2557,30073,4,1,-1275000,1680000,9721,9717,0
2558,30073,4,2,4550000,2350000,10000,10000,0
2559,30073,4,3,-905000,-6855000,10376,10376,0
2560,30073,4,4,4930000,-6755000,10469,10469,0
2561,30073,5,1,-785000,3555000,9559,9563,0
2562,30073,5,2,4760000,2920000,10000,10000,0
2563,30073,5,3,585000,-1955000,9981,9986,0
2564,30073,5,4,-1290000,-7415000,8934,8934,0
2565,30073,5,5,4255000,-7325000,9015,9019,0
2566,30074,1,1,225000,-565000,9884,9884,0
2567,30074,2,1,0,2000000,10000,10000,0
2568,30074,2,2,40000,-7950000,9653,9653,0
2569,30074,3,1,890000,2910000,10335,10335,0
2570,30074,3,2,900000,-3040000,10322,10322,0
2571,30074,3,3,240000,-8210000,9415,9415,0
2572,30074,4,1,-1115000,1945000,10203,10198,0
2573,30074,4,2,4115000,2350000,9647,9647,0
2574,30074,4,3,-1280000,-6900000,10000,10000,0
2575,30074,4,4,4970000,-6900000,10000,10000,0
2576,30074,5,1,-1185000,2865000,10203,10208,0
2577,30074,5,2,5355000,2800000,10268,10268,0
2578,30074,5,3,1310000,-3015000,10880,10885,0
2579,30074,5,4,-1010000,-8255000,9793,9793,0
2580,30074,5,5,5140000,-8385000,10000,10005,0
2581,10068,1,1,240000,-505000,9493,9493,0
2582,10068,2,1,220000,2300000,9532,9532,0
2583,10068,2,2,-160000,-7410000,10000,10000,0
2584,10068,3,1,-60000,3720000,9304,9304,0
2585,10068,3,2,195000,-3010000,9361,9361,0
2586,10068,3,3,-60000,-8030000,9192,9192,0
2587,10068,4,1,-2870000,2610000,9296,9292,0
2588,10068,4,2,3020000,1870000,10270,10270,0
2589,10068,4,3,-3105000,-6965000,9270,9270,0
2590,10068,4,4,3150000,-6310000,10434,10434,0
2591,10068,5,1,-2725000,3490000,9174,9178,0
2592,10068,5,2,2920000,2910000,10186,10186,0
2593,10068,5,3,40000,-2090000,9304,9308,0
2594,10068,5,4,-3520000,-7650000,9321,9321,0
2595,10068,5,5,3515000,-7365000,8716,8720,0
2596,20032,1,1,720000,-940000,10000,10000,0
2597,20032,2,1,1110000,1650000,10632,10632,0
2598,20032,2,2,1110000,-8340000,10632,10632,0
2599,20032,3,1,640000,2690000,10000,10000,0
2600,20032,3,2,640000,-2420000,10000,10000,0
2601,20032,3,3,495000,-8510000,9733,9733,0
2602,20032,4,1,265000,765000,10605,10600,0
2603,20032,4,2,6440000,2830000,10000,10000,0
2604,20032,4,3,-220000,-7760000,10000,10000,0
2605,20032,4,4,5420000,-6780000,10558,10558,0
2606,20032,5,1,-140000,2705000,10000,10005,0
2607,20032,5,2,6160000,3165000,9576,9576,0
2608,20032,5,3,1155000,-2975000,10688,10693,0
2609,20032,5,4,-420000,-8500000,10000,10000,0
2610,20032,5,5,6160000,-8170000,9913,9918,0
2611,30075,1,1,-345000,-340000,9572,9572,0
2612,30075,2,1,-85000,2550000,9409,9409,0
2613,30075,2,2,-85000,-5750000,9411,9411,0
2614,30075,3,1,-195000,4350000,9411,9411,0
2615,30075,3,2,-195000,-1630000,9412,9412,0
2616,30075,3,3,-195000,-7440000,9411,9411,0
2617,30075,4,1,-6565000,2635000,9794,9790,0
2618,30075,4,2,-940000,3000000,10335,10335,0
2619,30075,4,3,-6400000,-6490000,10000,10000,0
2620,30075,4,4,-670000,-5625000,10124,10124,0
2621,30075,5,1,-6690000,3835000,10000,10005,0
2622,30075,5,2,-1010000,3160000,10384,10384,0
2623,30075,5,3,-350000,-1465000,9566,9571,0
2624,30075,5,4,-6180000,-7600000,10000,10000,0
2625,30075,5,5,-875000,-7525000,10551,10556,0
2626,30076,1,1,0,0,9303,9303,0
2627,30076,2,1,0,4715000,9317,9317,0
2628,30076,2,2,60000,-3210000,9331,9331,0
2629,30076,3,1,25000,5800000,9239,9239,0
2630,30076,3,2,5000,-340000,9387,9387,0
2631,30076,3,3,25000,-6000000,9274,9274,0
2632,30076,4,1,-2430000,4800000,6890,6887,0
2633,30076,4,2,2935000,5025000,7096,7096,0
2634,30076,4,3,-2430000,-4555000,6871,6871,0
2635,30076,4,4,3020000,-4310000,7100,7100,0
2636,30076,5,1,-2675000,6400000,5944,5947,0
2637,30076,5,2,2940000,5745000,5972,5972,0
2638,30076,5,3,-5000,-170000,9252,9256,0
2639,30076,5,4,-2285000,-5010000,6423,6423,0
2640,30076,5,5,2940000,-5010000,6419,6422,0
2641,10075,1,1,0,-375000,9651,9651,0
2642,10075,2,1,110000,1295000,10125,10125,0
2643,10075,2,2,110000,-7110000,10000,10000,0
2644,10075,3,1,-60000,3720000,9303,9303,0
2645,10075,3,2,290000,-2640000,9566,9566,0
2646,10075,3,3,160000,-7555000,9317,9317,0
2647,10075,4,1,-2610000,1425000,10000,9995,0
2648,10075,4,2,3600000,1875000,9579,9579,0
2649,10075,4,3,-2615000,-7100000,8334,8334,0
2650,10075,4,4,3260000,-6860000,9154,9154,0
2651,10075,5,1,-2760000,4330000,9018,9022,0
2652,10075,5,2,3375000,3620000,9139,9139,0
2653,10075,5,3,185000,-2045000,9487,9491,0
2654,10075,5,4,-2500000,-7535000,8694,8694,0
2655,10075,5,5,3605000,-7590000,8853,8857,0
2656,30077,1,1,20000,-940000,10000,10000,0
2657,30077,2,1,0,1560000,9591,9591,0
2658,30077,2,2,5000,-8235000,10000,10000,15778
2659,30077,3,1,5000,2685000,9747,9747,7558
2660,30077,3,2,210000,-3590000,10000,10000,0
2661,30077,3,3,-105000,-8735000,9607,9607,0
2662,30077,4,1,-3360000,1825000,10000,9995,0
2663,30077,4,2,2350000,1830000,10000,10000,0
2664,30077,4,3,-3360000,-8410000,10000,10000,0
2665,30077,4,4,2350000,-8340000,10000,10000,0
