id,group,grade,course_set,thumbnail_id,ff_cue_name,ff_cuesheet_name,ff_anim,ff_camera,ff_camera_sub,ff_sub,start_gate,start_gate_panel,goal_gate,goal_flower,audience,entry_num,is_dirtgrade,start_date
5083,6,900,10813,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5084,6,900,10812,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5085,6,900,10914,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5086,6,900,10909,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5087,6,900,10908,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5088,6,900,10907,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5089,6,900,10906,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5090,6,900,10905,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5091,6,900,10904,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5092,6,900,10903,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5093,6,900,10902,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,18,0,1636945200
5094,6,900,10901,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5095,6,900,10913,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5096,6,900,10912,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5097,6,900,10911,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,313,0,0,0,0,0,0,1,16,0,1636945200
5098,6,900,11004,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,311,0,0,0,0,0,0,1,16,0,1636945200
5099,6,900,11003,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,311,0,0,0,0,0,0,1,18,0,1636945200
5100,6,900,11002,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,311,0,0,0,0,0,0,1,16,0,1636945200
5101,6,900,11001,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,311,0,0,0,0,0,0,1,18,0,1636945200
5103,6,900,11006,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,311,0,0,0,0,0,0,1,16,0,1636945200
5105,6,900,11103,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,315,0,0,100,0,0,0,1,16,1,1636945200
5106,6,900,11102,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,315,0,0,100,0,0,0,1,16,1,1636945200
5107,6,900,11101,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,315,0,0,100,0,0,0,1,16,1,1636945200
5108,6,100,10611,1001,snd_mfx_2009_CL,snd_mfx_2009_CL,1001,310,0,0,0,0,1,1,1,16,0,1636945200
5109,6,100,10701,1002,snd_mfx_2009_CL,snd_mfx_2009_CL,1002,311,0,0,0,0,1,1,1,18,0,1636945200
5110,6,100,10905,1003,snd_mfx_2009_CL,snd_mfx_2009_CL,1003,313,0,0,0,0,1,1,1,16,0,1636945200
5111,6,100,10903,1004,snd_mfx_2009_CL,snd_mfx_2009_CL,1004,313,0,0,0,0,2,2,1,18,0,1636945200
5112,6,100,10504,1005,snd_mfx_2009_CL,snd_mfx_2009_CL,1005,310,0,0,0,0,1,1,1,18,0,1636945200
5113,6,100,10811,1006,snd_mfx_2009_CL,snd_mfx_2009_CL,1006,313,0,0,0,0,1,1,1,18,0,1636945200
5114,6,100,10602,1007,snd_mfx_2009_CL,snd_mfx_2009_CL,1007,310,0,0,0,0,2,2,1,18,0,1636945200
5115,6,100,10602,1008,snd_mfx_2009_CL,snd_mfx_2009_CL,1008,310,0,0,0,0,3,3,1,18,0,1636945200
5116,6,100,10606,1009,snd_mfx_2009_CL,snd_mfx_2009_CL,1009,310,0,0,0,0,4,4,1,18,0,1636945200
5117,6,100,10606,1010,snd_mfx_2009_CL,snd_mfx_2009_CL,1010,310,0,0,0,0,5,5,1,18,0,1636945200
5118,6,100,10602,1011,snd_mfx_2009_CL,snd_mfx_2009_CL,1011,310,0,0,0,0,6,6,1,18,0,1636945200
5119,6,100,10906,1012,snd_mfx_2009_CL,snd_mfx_2009_CL,1012,313,0,0,0,0,3,3,1,18,0,1636945200
5120,6,100,10501,1013,snd_mfx_2009_CL,snd_mfx_2009_CL,1013,310,0,0,0,0,2,2,1,16,0,1636945200
5121,6,100,10807,1014,snd_mfx_2009_CL,snd_mfx_2009_CL,1014,313,0,0,0,0,2,2,1,18,0,1636945200
5122,6,100,10810,1015,snd_mfx_2009_CL,snd_mfx_2009_CL,1015,313,0,0,0,0,3,3,1,18,0,1636945200
5123,6,100,10604,1016,snd_mfx_2009_CL,snd_mfx_2009_CL,1016,310,0,0,0,0,7,7,1,18,0,1636945200
5124,6,100,10808,1017,snd_mfx_2009_CL,snd_mfx_2009_CL,1017,313,0,0,0,0,4,4,1,18,0,1636945200
5125,6,100,10805,1018,snd_mfx_2009_CL,snd_mfx_2009_CL,1018,313,0,0,0,0,5,5,1,18,0,1636945200
5126,6,100,10606,1019,snd_mfx_2009_CL,snd_mfx_2009_CL,1019,310,0,0,0,0,8,8,1,18,0,1636945200
5127,6,100,10708,1020,snd_mfx_2009_CL,snd_mfx_2009_CL,1020,311,0,0,0,0,2,2,1,16,0,1636945200
5128,6,100,10903,1021,snd_mfx_2009_CL,snd_mfx_2009_CL,1021,313,0,0,0,0,4,4,1,18,0,1636945200
5129,6,100,10903,1022,snd_mfx_2009_CL,snd_mfx_2009_CL,1022,313,0,0,0,0,5,5,1,18,0,1636945200
5130,6,100,10506,1023,snd_mfx_2009_CL,snd_mfx_2009_CL,1023,310,0,0,0,0,3,3,1,16,0,1636945200
5131,6,100,10504,1024,snd_mfx_2009_CL,snd_mfx_2009_CL,1024,310,0,0,0,0,4,4,1,18,0,1636945200
5132,6,100,11103,1101,snd_mfx_2009_CL,snd_mfx_2009_CL,1101,315,0,0,100,0,1,0,1,16,1,1636945200
5133,6,100,11103,1102,snd_mfx_2009_CL,snd_mfx_2009_CL,1102,315,0,0,100,0,2,0,1,16,1,1636945200
5134,6,100,11102,1103,snd_mfx_2009_CL,snd_mfx_2009_CL,1103,315,0,0,100,0,3,0,1,16,1,1636945200
5135,6,100,11101,1104,snd_mfx_2009_CL,snd_mfx_2009_CL,1104,315,0,0,100,0,4,0,1,16,1,1636945200
5136,6,100,11103,1105,snd_mfx_2009_CL,snd_mfx_2009_CL,1105,315,0,0,100,0,5,0,1,16,1,1636945200
5137,6,100,11103,1106,snd_mfx_2009_CL,snd_mfx_2009_CL,1106,315,0,0,100,0,6,0,1,16,1,1636945200
5138,6,100,11303,1107,snd_mfx_2009_CL,snd_mfx_2009_CL,1107,231,0,0,103,0,1,0,1,14,1,1660878000
5139,6,100,11302,1108,snd_mfx_2009_CL,snd_mfx_2009_CL,1108,231,0,0,103,0,2,0,1,14,1,1660878000
5140,6,100,11402,1109,snd_mfx_2009_CL,snd_mfx_2009_CL,1109,232,0,0,104,0,1,0,1,14,1,1660878000
5141,6,100,11502,1110,snd_mfx_2009_CL,snd_mfx_2009_CL,1110,133,0,0,105,0,1,0,1,16,1,1660878000
5142,6,900,11303,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,231,0,0,103,0,0,0,1,14,1,1660878000
5143,6,900,11302,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,231,0,0,103,0,0,0,1,14,1,1660878000
5144,6,900,11301,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,231,0,0,103,0,0,0,1,12,1,1660878000
5145,6,900,11404,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,232,0,0,104,0,0,0,1,14,1,1660878000
5146,6,900,11403,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,232,0,0,104,0,0,0,1,14,1,1660878000
5147,6,900,11402,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,232,0,0,104,0,0,0,1,14,1,1660878000
5148,6,900,11401,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,232,0,0,104,0,0,0,1,14,1,1660878000
5149,6,900,11504,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,234,0,0,105,0,0,0,1,16,1,1660878000
5150,6,900,11503,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,234,0,0,105,0,0,0,1,16,1,1660878000
5151,6,900,11502,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,234,0,0,105,0,0,0,1,16,1,1660878000
5152,6,900,11501,5002,snd_mfx_2009_CL,snd_mfx_2009_CL,5002,234,0,0,105,0,0,0,1,16,1,1660878000
5200,12,999,10105,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5201,12,999,10104,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5202,12,999,10103,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5203,12,999,10102,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5204,12,999,10101,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5205,12,999,10107,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5206,12,999,10205,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5207,12,999,10204,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5208,12,999,10203,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5209,12,999,10202,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5210,12,999,10201,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5211,12,999,10207,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5212,12,999,10404,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5213,12,999,10403,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5214,12,999,10402,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5215,12,999,10401,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,14,0,1627527600
5216,12,999,10406,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,15,0,1627527600
5217,12,999,10405,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5218,12,999,10309,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5219,12,999,10308,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5220,12,999,10307,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5221,12,999,10306,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5222,12,999,10305,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5223,12,999,10304,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5224,12,999,10303,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5225,12,999,10302,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5226,12,999,10301,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5227,12,999,10311,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,15,0,1627527600
5228,12,999,10310,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,15,0,1627527600
5229,12,999,10608,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5230,12,999,10607,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5231,12,999,10606,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5232,12,999,10605,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5233,12,999,10604,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5234,12,999,10603,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5235,12,999,10602,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5236,12,999,10601,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5237,12,999,10612,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5238,12,999,10611,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5239,12,999,10610,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5240,12,999,10609,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5241,12,999,10507,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5242,12,999,10506,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5243,12,999,10505,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5244,12,999,10504,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5245,12,999,10503,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5246,12,999,10502,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5247,12,999,10501,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5248,12,999,10509,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5249,12,999,10508,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5250,12,999,10705,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5251,12,999,10704,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5252,12,999,10703,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5253,12,999,10702,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5254,12,999,10701,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5255,12,999,10708,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5256,12,999,10707,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5257,12,999,10811,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5258,12,999,10810,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5259,12,999,10809,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5260,12,999,10808,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5261,12,999,10807,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5262,12,999,10806,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5263,12,999,10805,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5264,12,999,10804,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5265,12,999,10803,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5266,12,999,10802,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5267,12,999,10801,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5268,12,999,10815,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5269,12,999,10814,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5270,12,999,10813,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5271,12,999,10812,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5272,12,999,10914,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5273,12,999,10909,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5274,12,999,10908,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5275,12,999,10907,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5276,12,999,10906,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5277,12,999,10905,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5278,12,999,10904,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5279,12,999,10903,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5280,12,999,10902,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5281,12,999,10901,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5282,12,999,10913,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5283,12,999,10912,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5284,12,999,10911,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5285,12,999,11004,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5286,12,999,11003,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5287,12,999,11002,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5288,12,999,11001,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,18,0,1627527600
5289,12,999,11006,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,0,0,0,0,0,16,0,1627527600
5290,12,999,11103,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,100,0,0,0,0,16,1,1627527600
5291,12,999,11102,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,100,0,0,0,0,16,1,1627527600
5292,12,999,11101,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,100,0,0,0,0,16,1,1627527600
5293,12,999,11303,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,103,0,0,0,0,14,1,1660878000
5294,12,999,11302,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,103,0,0,0,0,14,1,1660878000
5295,12,999,11301,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,103,0,0,0,0,12,1,1660878000
5296,12,999,11404,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,104,0,0,0,0,14,1,1660878000
5297,12,999,11403,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,104,0,0,0,0,14,1,1660878000
5298,12,999,11402,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,104,0,0,0,0,14,1,1660878000
5299,12,999,11401,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,104,0,0,0,0,14,1,1660878000
5300,12,999,11504,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,105,0,0,0,0,16,1,1660878000
5301,12,999,11503,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,105,0,0,0,0,16,1,1660878000
5302,12,999,11502,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,105,0,0,0,0,16,1,1660878000
5303,12,999,11501,5200,snd_mfx_2008_CL,snd_mfx_2008_CL,5200,121,0,0,105,0,0,0,0,16,1,1660878000
5801,2,999,10805,5801,snd_mfx_2002_CL,snd_mfx_2002_CL,5801,102,0,0,0,0,0,0,0,18,0,1498838400
5802,2,999,10805,5801,snd_mfx_2002_CL,snd_mfx_2002_CL,5802,102,0,0,0,0,0,0,0,18,0,1498838400
5803,2,999,10805,5801,snd_mfx_2002_CL,snd_mfx_2002_CL,5803,102,0,0,0,0,0,0,0,18,0,1498838400
5804,2,999,10805,5801,snd_mfx_2002_CL,snd_mfx_2002_CL,5804,102,0,0,0,0,0,0,0,18,0,1646622000
5831,2,999,10504,5831,snd_mfx_2002_CL,snd_mfx_2002_CL,5831,101,0,0,0,0,0,0,0,18,0,1498838400
5832,2,999,10504,5831,snd_mfx_2002_CL,snd_mfx_2002_CL,5832,101,0,0,0,0,0,0,0,18,0,1498838400
5833,2,999,10504,5831,snd_mfx_2002_CL,snd_mfx_2002_CL,5833,101,0,0,0,0,0,0,0,18,0,1498838400
5834,2,999,10504,5831,snd_mfx_2002_CL,snd_mfx_2002_CL,5834,101,0,0,0,0,0,0,0,18,0,1646622000
5920,8,100,10606,5920,snd_mfx_2003_CL,snd_mfx_2003_CL,5920,101,0,0,0,0,8,8,0,18,0,1615777200
5921,8,100,10606,5920,snd_mfx_2003_CL,snd_mfx_2003_CL,5920,101,0,0,0,0,8,8,0,18,0,1615777200
5922,8,100,10606,5920,snd_mfx_2003_CL,snd_mfx_2003_CL,5920,101,0,0,0,0,8,8,0,18,0,1615777200
5930,8,100,10811,5930,snd_mfx_2003_CL,snd_mfx_2003_CL,5930,102,0,0,0,0,1,1,0,18,0,1623898800
5931,8,100,10811,5930,snd_mfx_2003_CL,snd_mfx_2003_CL,5930,102,0,0,0,0,1,1,0,18,0,1623898800
5932,8,100,10811,5930,snd_mfx_2003_CL,snd_mfx_2003_CL,5930,102,0,0,0,0,1,1,0,18,0,1623898800
5933,8,100,10811,5930,snd_mfx_2003_CL,snd_mfx_2003_CL,5930,102,0,0,0,0,1,1,0,18,0,1623898800
5935,8,100,10606,5935,snd_mfx_2003_CL,snd_mfx_2003_CL,5935,101,0,0,0,0,5,5,0,18,0,1621393200
5936,8,100,10606,5935,snd_mfx_2003_CL,snd_mfx_2003_CL,5935,101,0,0,0,0,5,5,0,18,0,1621393200
5937,8,100,10606,5935,snd_mfx_2003_CL,snd_mfx_2003_CL,5935,101,0,0,0,0,5,5,0,18,0,1621393200
5940,8,100,10808,5940,snd_mfx_2003_CL,snd_mfx_2003_CL,5940,102,0,0,0,0,6,0,0,18,0,1628996400
5941,8,100,10906,5940,snd_mfx_2003_CL,snd_mfx_2003_CL,5940,103,0,0,0,0,3,3,0,18,0,1628996400
5945,8,100,10501,5945,snd_mfx_2003_CL,snd_mfx_2003_CL,5945,101,0,0,0,0,2,2,0,16,0,1618455600
5946,8,100,10501,5945,snd_mfx_2003_CL,snd_mfx_2003_CL,5945,101,0,0,0,0,2,2,0,16,0,1618455600
5947,8,100,10501,5945,snd_mfx_2003_CL,snd_mfx_2003_CL,5945,101,0,0,0,0,2,2,0,16,0,1618455600
5948,8,100,10501,5945,snd_mfx_2003_CL,snd_mfx_2003_CL,5945,101,0,0,0,0,2,2,0,16,0,1618455600
5950,8,100,10810,5950,snd_mfx_2003_CL,snd_mfx_2003_CL,5950,102,0,0,0,0,3,3,0,18,0,1634266800
5955,8,100,10506,5955,snd_mfx_2003_CL,snd_mfx_2003_CL,5955,101,0,0,0,0,3,3,0,16,0,1639450800
5960,8,100,10903,5960,snd_mfx_2003_CL,snd_mfx_2003_CL,5960,102,0,0,0,0,5,5,0,18,0,1631588400
5965,8,100,10604,5965,snd_mfx_2003_CL,snd_mfx_2003_CL,5965,101,0,0,0,0,7,7,0,18,0,1636686000
5970,8,100,10903,5970,snd_mfx_2003_CL,snd_mfx_2003_CL,5970,102,0,0,0,0,4,4,0,18,0,1644289200
5975,8,100,10504,5975,snd_mfx_2003_CL,snd_mfx_2003_CL,5975,101,0,0,0,0,1,1,0,18,0,1646622000
6001,11,100,10701,6001,snd_mfx_2005_CL,snd_mfx_2005_CL,6001,122,0,0,0,0,0,0,0,9,0,1641870000
6002,11,100,10611,6002,snd_mfx_2005_CL,snd_mfx_2005_CL,6002,122,0,0,0,0,0,0,0,9,0,1644807600
6003,11,100,10914,6003,snd_mfx_2005_CL,snd_mfx_2005_CL,6003,122,0,0,0,0,0,0,0,9,0,1647572400
6004,11,100,10504,6004,snd_mfx_2005_CL,snd_mfx_2005_CL,6004,122,0,0,0,0,0,0,0,9,0,1650337200
6005,11,100,10606,6005,snd_mfx_2005_CL,snd_mfx_2005_CL,6005,122,0,0,0,0,0,0,0,9,0,1620615600
