id,chara_id,card_id,card_rarity_id,trigger,param1,per,priority,sys_text_id
3697,1021,102101,0,203,102101,100,0,91007
3698,1021,102101,0,203,102101,100,0,91008
3699,1021,102101,0,1001,0,100,0,92000
3700,1021,102101,0,1001,0,100,0,92001
3701,1021,102101,0,1001,0,100,0,92002
3702,1021,102101,0,1001,0,100,0,92003
3704,1021,102101,3,1002,0,100,0,92005
3705,1021,102101,4,1002,0,100,0,92006
3706,1021,102101,5,1002,0,100,0,92007
3707,1021,102101,0,1900,0,100,0,93000
3708,1021,102101,0,1901,0,100,0,93001
3709,1021,102101,0,1904,1,100,0,30004
3710,1021,102101,0,1904,2,100,0,30005
3711,1021,102101,0,5000,0,100,0,95000
3712,1021,102101,0,5001,0,100,0,95001
3713,1021,102101,0,8000,0,100,0,95004
3714,1021,102101,0,2102,100211,100,0,40000
3715,1021,102101,0,2101,100211,100,0,40001
3716,1015,101502,0,101,101510,100,0,90010
3717,1015,101502,0,101,101510,100,0,90011
3718,1015,101502,0,102,101510,100,0,90012
3719,1015,101502,0,102,101510,100,0,90013
3720,1015,101502,0,103,101510,100,0,90014
3721,1015,101502,0,103,101510,100,0,90015
3722,1015,101502,0,104,101510,100,0,90016
3723,1015,101502,0,105,101510,100,0,90017
3724,1015,101502,0,106,101510,100,0,90018
3725,1015,101502,0,107,101510,100,0,90019
3726,1015,101502,0,201,101510,100,0,91016
3727,1015,101502,0,201,101510,100,0,91017
3728,1015,101502,0,201,101510,100,0,91018
3729,1015,101502,0,201,101510,100,0,91019
3730,1015,101502,0,201,101510,100,0,91020
3731,1015,101502,0,204,101510,100,0,91021
3732,1015,101502,0,205,101510,100,0,91022
3733,1015,101502,0,206,101510,100,0,91023
3734,1015,101502,0,207,101510,100,0,91024
3735,1015,101502,0,208,101510,100,0,91025
3736,1015,101502,0,209,101510,100,0,91026
3737,1015,101502,0,210,101510,100,0,91027
3738,1015,101502,0,203,101510,100,0,91028
3739,1015,101502,0,203,101510,100,0,91029
3740,1015,101502,0,1001,101510,100,0,92015
3741,1015,101502,0,1001,101510,100,0,92016
3742,1015,101502,0,1001,101510,100,0,92017
3743,1015,101502,0,1001,101510,100,0,92018
3745,1015,101502,3,1002,101510,100,0,92020
3746,1015,101502,4,1002,101510,100,0,92021
3747,1015,101502,5,1002,101510,100,0,92022
3748,1015,101502,0,1900,101510,100,0,93004
3749,1015,101502,0,1901,101510,100,0,93005
3750,1015,101502,0,1904,1,100,0,30006
3751,1015,101502,0,1904,2,100,0,30007
3752,1015,101502,0,5000,101510,100,0,95007
3753,1015,101502,0,5001,101510,100,0,95008
3754,1015,101502,0,8000,0,100,0,95009
3755,1015,101502,0,9000,101510,100,0,95010
3756,1015,101502,0,2102,0,100,0,40003
3757,1015,101502,0,2101,0,100,0,40004
3758,1052,105202,0,101,105210,100,0,90010
3759,1052,105202,0,101,105210,100,0,90011
3760,1052,105202,0,102,105210,100,0,90012
3761,1052,105202,0,102,105210,100,0,90013
3762,1052,105202,0,103,105210,100,0,90014
3763,1052,105202,0,103,105210,100,0,90015
3764,1052,105202,0,104,105210,100,0,90016
3765,1052,105202,0,105,105210,100,0,90017
3766,1052,105202,0,106,105210,100,0,90018
3767,1052,105202,0,107,105210,100,0,90019
3768,1052,105202,0,201,105210,100,0,91016
3769,1052,105202,0,201,105210,100,0,91017
3770,1052,105202,0,201,105210,100,0,91018
3771,1052,105202,0,201,105210,100,0,91019
3772,1052,105202,0,201,105210,100,0,91020
3773,1052,105202,0,204,105210,100,0,91021
3774,1052,105202,0,205,105210,100,0,91022
3775,1052,105202,0,206,105210,100,0,91023
3776,1052,105202,0,207,105210,100,0,91024
3777,1052,105202,0,208,105210,100,0,91025
3778,1052,105202,0,209,105210,100,0,91026
3779,1052,105202,0,210,105210,100,0,91027
3780,1052,105202,0,203,105210,100,0,91028
3781,1052,105202,0,203,105210,100,0,91029
3782,1052,105202,0,1001,105210,100,0,92015
3783,1052,105202,0,1001,105210,100,0,92016
3784,1052,105202,0,1001,105210,100,0,92017
3785,1052,105202,0,1001,105210,100,0,92018
3787,1052,105202,3,1002,105210,100,0,92020
3788,1052,105202,4,1002,105210,100,0,92021
3789,1052,105202,5,1002,105210,100,0,92022
3790,1052,105202,0,1900,105210,100,0,93004
3791,1052,105202,0,1901,105210,100,0,93005
3792,1052,105202,0,1904,1,100,0,30006
3793,1052,105202,0,1904,2,100,0,30007
3794,1052,105202,0,5000,105210,100,0,95007
3795,1052,105202,0,5001,105210,100,0,95008
3796,1052,105202,0,8000,0,100,0,95009
3797,1052,105202,0,9000,105210,100,0,95010
3798,1052,105202,0,2102,0,100,0,40003
3799,1052,105202,0,2101,0,100,0,40004
3800,0,0,0,20000,88,100,0,400000
3801,0,0,0,20000,89,100,0,400001
3802,0,0,0,20000,87,100,0,400002
3803,0,0,0,20000,90,100,0,400003
3804,0,0,0,20000,92,100,0,400004
3805,0,0,0,20000,91,100,0,400005
3806,0,0,0,20000,93,100,0,400006
3807,0,0,0,20000,94,100,0,400007
3808,0,0,0,20000,95,100,0,400008
3809,0,0,0,20000,97,100,0,400009
3810,0,0,0,20000,98,100,0,400010
3811,0,0,0,20000,96,100,0,400011
3812,0,0,0,21000,17,100,0,400012
3813,0,0,0,21000,18,100,0,400013
3814,0,0,0,20000,99,100,0,400014
3815,0,0,0,20000,99,100,0,400014
3816,0,0,0,307,200,100,0,90020
3817,1001,100102,0,307,100130,100,0,90021
3818,1003,100302,0,307,100302,100,0,90021
3819,1004,100402,0,307,100430,100,0,90021
3820,1006,100602,0,307,100646,100,0,90021
3821,1011,101102,0,307,101116,100,0,90021
3822,1013,101302,0,307,101302,100,0,90021
3823,1014,101402,0,307,101416,100,0,90021
3824,1015,101502,0,307,101510,100,0,90021
3825,1017,101702,0,307,101743,100,0,90021
3826,1018,101802,0,307,101826,100,0,90021
3827,1023,102302,0,307,102346,100,0,90021
3828,1024,102402,0,307,102426,100,0,90021
3829,1026,102602,0,307,102613,100,0,90021
3830,1030,103002,0,307,103040,100,0,90021
3831,1037,103702,0,307,103713,100,0,90021
3832,1040,104002,0,307,104043,100,0,90021
3833,1045,104502,0,307,104540,100,0,90021
3834,1052,105202,0,307,105210,100,0,90021
3835,1056,105602,0,307,105623,100,0,90021
3836,9001,0,0,1501,0,100,0,23001
3837,9001,0,0,1502,0,100,0,23002
3838,9001,0,0,1503,0,100,0,23003
3839,0,0,0,50000,0,100,0,800000
3840,9001,0,0,1504,0,100,0,220003
3841,9001,0,0,1504,0,100,0,23005
3842,9001,0,0,1505,0,100,0,23004
3843,0,0,0,12005,0,100,0,220006
3844,0,0,0,12006,0,100,0,220005
3845,1069,0,0,11008,0,100,0,1008
3846,1069,0,0,11008,1004,100,0,1131
3847,1069,0,0,11008,1072,100,0,1132
3848,1069,106901,0,203,106901,100,0,91007
3849,1069,106901,0,203,106901,100,0,91008
3850,1069,106901,0,1001,0,100,0,92000
3851,1069,106901,0,1001,0,100,0,92001
3852,1069,106901,0,1001,0,100,0,92002
3853,1069,106901,0,1001,0,100,0,92003
3855,1069,106901,3,1002,0,100,0,92005
3856,1069,106901,4,1002,0,100,0,92006
3857,1069,106901,5,1002,0,100,0,92007
3858,1069,106901,0,1900,0,100,0,93000
3859,1069,106901,0,1901,0,100,0,93001
3860,1069,106901,0,1904,1,100,0,30004
3861,1069,106901,0,1904,2,100,0,30005
3862,1069,106901,0,5000,0,100,0,95000
3863,1069,106901,0,5001,0,100,0,95001
3864,1069,106901,0,8000,0,100,0,95004
3865,1069,106901,0,2102,100691,100,0,40000
3866,1069,106901,0,2101,100691,100,0,40001
3867,9002,0,0,15300,0,100,0,82000
3868,9002,0,0,15300,0,100,0,82001
3869,1026,102602,0,101,102613,100,0,90010
3870,1026,102602,0,101,102613,100,0,90011
3871,1026,102602,0,102,102613,100,0,90012
3872,1026,102602,0,102,102613,100,0,90013
3873,1026,102602,0,103,102613,100,0,90014
3874,1026,102602,0,103,102613,100,0,90015
3875,1026,102602,0,104,102613,100,0,90016
3876,1026,102602,0,105,102613,100,0,90017
3877,1026,102602,0,106,102613,100,0,90018
3878,1026,102602,0,107,102613,100,0,90019
3879,1026,102602,0,201,102613,100,0,91016
3880,1026,102602,0,201,102613,100,0,91017
3881,1026,102602,0,201,102613,100,0,91018
3882,1026,102602,0,201,102613,100,0,91019
3883,1026,102602,0,201,102613,100,0,91020
3884,1026,102602,0,204,102613,100,0,91021
3885,1026,102602,0,205,102613,100,0,91022
3886,1026,102602,0,206,102613,100,0,91023
3887,1026,102602,0,207,102613,100,0,91024
3888,1026,102602,0,208,102613,100,0,91025
3889,1026,102602,0,209,102613,100,0,91026
3890,1026,102602,0,210,102613,100,0,91027
3891,1026,102602,0,203,102613,100,0,91028
3892,1026,102602,0,203,102613,100,0,91029
3893,1026,102602,0,1001,102613,100,0,92015
3894,1026,102602,0,1001,102613,100,0,92016
3895,1026,102602,0,1001,102613,100,0,92017
3896,1026,102602,0,1001,102613,100,0,92018
3898,1026,102602,3,1002,102613,100,0,92020
3899,1026,102602,4,1002,102613,100,0,92021
3900,1026,102602,5,1002,102613,100,0,92022
3901,1026,102602,0,1900,102613,100,0,93004
3902,1026,102602,0,1901,102613,100,0,93005
3903,1026,102602,0,1904,1,100,0,30006
3904,1026,102602,0,1904,2,100,0,30007
3905,1026,102602,0,5000,102613,100,0,95007
3906,1026,102602,0,5001,102613,100,0,95008
3907,1026,102602,0,8000,0,100,0,95009
3908,1026,102602,0,9000,102613,100,0,95010
3909,1026,102602,0,2102,0,100,0,40003
3910,1026,102602,0,2101,0,100,0,40004
3911,1037,103702,0,101,103713,100,0,90010
3912,1037,103702,0,101,103713,100,0,90011
3913,1037,103702,0,102,103713,100,0,90012
3914,1037,103702,0,102,103713,100,0,90013
3915,1037,103702,0,103,103713,100,0,90014
3916,1037,103702,0,103,103713,100,0,90015
3917,1037,103702,0,104,103713,100,0,90016
3918,1037,103702,0,105,103713,100,0,90017
3919,1037,103702,0,106,103713,100,0,90018
3920,1037,103702,0,107,103713,100,0,90019
3921,1037,103702,0,201,103713,100,0,91016
3922,1037,103702,0,201,103713,100,0,91017
3923,1037,103702,0,201,103713,100,0,91018
3924,1037,103702,0,201,103713,100,0,91019
3925,1037,103702,0,201,103713,100,0,91020
3926,1037,103702,0,204,103713,100,0,91021
3927,1037,103702,0,205,103713,100,0,91022
3928,1037,103702,0,206,103713,100,0,91023
3929,1037,103702,0,207,103713,100,0,91024
3930,1037,103702,0,208,103713,100,0,91025
3931,1037,103702,0,209,103713,100,0,91026
3932,1037,103702,0,210,103713,100,0,91027
3933,1037,103702,0,203,103713,100,0,91028
3934,1037,103702,0,203,103713,100,0,91029
3935,1037,103702,0,1001,103713,100,0,92015
3936,1037,103702,0,1001,103713,100,0,92016
3937,1037,103702,0,1001,103713,100,0,92017
3938,1037,103702,0,1001,103713,100,0,92018
3940,1037,103702,3,1002,103713,100,0,92020
3941,1037,103702,4,1002,103713,100,0,92021
3942,1037,103702,5,1002,103713,100,0,92022
3943,1037,103702,0,1900,103713,100,0,93004
3944,1037,103702,0,1901,103713,100,0,93005
3945,1037,103702,0,1904,1,100,0,30006
3946,1037,103702,0,1904,2,100,0,30007
3947,1037,103702,0,5000,103713,100,0,95007
3948,1037,103702,0,5001,103713,100,0,95008
3949,1037,103702,0,8000,0,100,0,95009
3950,1037,103702,0,9000,103713,100,0,95010
3951,1037,103702,0,2102,0,100,0,40003
3952,1037,103702,0,2101,0,100,0,40004
3953,0,0,0,20000,100,100,0,400000
3954,0,0,0,20000,101,100,0,400022
3955,0,0,0,20000,102,100,0,400002
3956,0,0,0,20000,103,100,0,400003
3957,0,0,0,20000,104,100,0,400004
3958,0,0,0,20000,105,100,0,400005
3959,0,0,0,20000,106,100,0,400006
3960,0,0,0,20000,107,100,0,400007
3961,0,0,0,20000,108,100,0,400008
3962,0,0,0,20000,109,100,0,400009
3963,0,0,0,20000,110,100,0,400023
3964,0,0,0,20000,109,100,0,400011
3965,0,0,0,21000,19,100,0,400012
3966,0,0,0,21000,20,100,0,400013
3967,0,0,0,20000,111,100,0,400014
3968,0,0,0,6001,106901,100,0,70009
3969,0,0,0,6002,106901,100,0,70015
3970,0,0,0,6003,106901,100,0,71009
3971,0,0,0,6004,106901,100,0,71015
3972,0,0,0,6001,107101,100,0,70009
3973,0,0,0,6002,107101,100,0,70015
3974,0,0,0,6003,107101,100,0,71009
3975,0,0,0,6004,107101,100,0,71015
3976,1071,0,0,11008,0,100,0,1008
3977,1071,0,0,11008,1069,100,0,1133
3978,1071,0,0,11008,1072,100,0,1134
3979,1071,107101,0,203,107101,100,0,91007
3980,1071,107101,0,203,107101,100,0,91008
3981,1071,107101,0,1001,0,100,0,92000
3982,1071,107101,0,1001,0,100,0,92001
3983,1071,107101,0,1001,0,100,0,92002
3984,1071,107101,0,1001,0,100,0,92003
3986,1071,107101,3,1002,0,100,0,92005
3987,1071,107101,4,1002,0,100,0,92006
3988,1071,107101,5,1002,0,100,0,92007
3989,1071,107101,0,1900,0,100,0,93000
3990,1071,107101,0,1901,0,100,0,93001
3991,1071,107101,0,1904,1,100,0,30004
3992,1071,107101,0,1904,2,100,0,30005
3993,1071,107101,0,5000,0,100,0,95000
3994,1071,107101,0,5001,0,100,0,95001
3995,1071,107101,0,8000,0,100,0,95004
3996,1071,107101,0,2102,100711,100,0,40000
3997,1071,107101,0,2101,100711,100,0,40001
3998,1033,103301,0,203,103301,100,0,91007
3999,1033,103301,0,203,103301,100,0,91008
4000,1033,103301,0,1001,0,100,0,92000
4001,1033,103301,0,1001,0,100,0,92001
4002,1033,103301,0,1001,0,100,0,92002
4003,1033,103301,0,1001,0,100,0,92003
4005,1033,103301,3,1002,0,100,0,92005
4006,1033,103301,4,1002,0,100,0,92006
4007,1033,103301,5,1002,0,100,0,92007
4008,1033,103301,0,1900,0,100,0,93000
4009,1033,103301,0,1901,0,100,0,93001
4010,1033,103301,0,1904,1,100,0,30004
4011,1033,103301,0,1904,2,100,0,30005
4012,1033,103301,0,5000,0,100,0,95000
4013,1033,103301,0,5001,0,100,0,95001
4014,1033,103301,0,8000,0,100,0,95004
4015,1033,103301,0,2102,100331,100,0,40000
4016,1033,103301,0,2101,100331,100,0,40001
4017,0,0,0,12003,0,100,0,23004
4018,0,0,0,12003,0,100,0,23005
4019,0,0,0,6001,106201,100,0,70009
4020,0,0,0,6002,106201,100,0,70015
4021,0,0,0,6003,106201,100,0,71009
4022,0,0,0,6004,106201,100,0,71015
4023,1062,0,0,11008,0,100,0,1008
4024,1062,0,0,11008,1056,100,0,1135
4025,1062,0,0,11008,1060,100,0,1136
4026,1062,106201,0,203,106201,100,0,91007
4027,1062,106201,0,203,106201,100,0,91008
4028,1062,106201,0,1001,0,100,0,92000
4029,1062,106201,0,1001,0,100,0,92001
4030,1062,106201,0,1001,0,100,0,92002
4031,1062,106201,0,1001,0,100,0,92003
4033,1062,106201,3,1002,0,100,0,92005
4034,1062,106201,4,1002,0,100,0,92006
4035,1062,106201,5,1002,0,100,0,92007
4036,1062,106201,0,1900,0,100,0,93000
4037,1062,106201,0,1901,0,100,0,93001
4038,1062,106201,0,1904,1,100,0,30004
4039,1062,106201,0,1904,2,100,0,30005
4040,1062,106201,0,5000,0,100,0,95000
4041,1062,106201,0,5001,0,100,0,95001
4042,1062,106201,0,8000,0,100,0,95004
4043,1062,106201,0,2102,100621,100,0,40000
4044,1062,106201,0,2101,100621,100,0,40001
4045,1062,0,0,2100,1,100,0,40002
4046,0,0,0,6001,106801,100,0,70009
4047,0,0,0,6002,106801,100,0,70015
4048,0,0,0,6003,106801,100,0,71009
4049,0,0,0,6004,106801,100,0,71015
4050,1068,0,0,11008,0,100,0,1008
4051,1068,0,0,11008,1003,100,0,1137
4052,1068,0,0,11008,1067,100,0,1138
4053,1068,106801,0,203,106801,100,0,91007
4054,1068,106801,0,203,106801,100,0,91008
4055,1068,106801,0,1001,0,100,0,92000
4056,1068,106801,0,1001,0,100,0,92001
4057,1068,106801,0,1001,0,100,0,92002
4058,1068,106801,0,1001,0,100,0,92003
4060,1068,106801,3,1002,0,100,0,92005
4061,1068,106801,4,1002,0,100,0,92006
4062,1068,106801,5,1002,0,100,0,92007
4063,1068,106801,0,1900,0,100,0,93000
4064,1068,106801,0,1901,0,100,0,93001
4065,1068,106801,0,1904,1,100,0,30004
4066,1068,106801,0,1904,2,100,0,30005
4067,1068,106801,0,5000,0,100,0,95000
4068,1068,106801,0,5001,0,100,0,95001
4069,1068,106801,0,8000,0,100,0,95004
4070,1068,106801,0,2102,100681,100,0,40000
4071,1068,106801,0,2101,100681,100,0,40001
4072,0,0,0,6001,104,100,0,70018
4073,0,0,0,6001,105,100,0,70018
4074,0,0,0,6002,104,100,0,70019
4075,0,0,0,6002,105,100,0,70019
4076,0,0,0,6003,104,100,0,71018
4077,0,0,0,6003,105,100,0,71018
4078,0,0,0,6004,104,100,0,71019
4079,0,0,0,6004,105,100,0,71019
4080,0,0,0,20000,112,100,0,400000
4081,0,0,0,20000,113,100,0,400001
4082,0,0,0,20000,114,100,0,400002
4083,0,0,0,20000,115,100,0,400026
4084,0,0,0,20000,117,100,0,400004
4085,0,0,0,20000,116,100,0,400005
4086,0,0,0,20000,118,100,0,400006
4087,0,0,0,20000,119,100,0,400007
4088,0,0,0,20000,120,100,0,400008
4089,0,0,0,20000,121,100,0,400024
4090,0,0,0,20000,122,100,0,400010
4091,0,0,0,20000,123,100,0,400011
4092,0,0,0,21000,21,100,0,400012
4093,0,0,0,21000,22,100,0,400013
4094,0,0,0,20000,124,100,0,400025
4095,0,0,0,6001,106701,100,0,70009
4096,0,0,0,6002,106701,100,0,70015
4097,0,0,0,6003,106701,100,0,71009
4098,0,0,0,6004,106701,100,0,71015
4099,1067,0,0,11008,0,100,0,1008
4100,1067,0,0,11008,1013,100,0,1139
4101,1067,0,0,11008,1068,100,0,1140
4102,1067,106701,0,203,106701,100,0,91007
4103,1067,106701,0,203,106701,100,0,91008
4104,1067,106701,0,1001,0,100,0,92000
4105,1067,106701,0,1001,0,100,0,92001
4106,1067,106701,0,1001,0,100,0,92002
4107,1067,106701,0,1001,0,100,0,92003
4109,1067,106701,3,1002,0,100,0,92005
4110,1067,106701,4,1002,0,100,0,92006
4111,1067,106701,5,1002,0,100,0,92007
4112,1067,106701,0,1900,0,100,0,93000
4113,1067,106701,0,1901,0,100,0,93001
4114,1067,106701,0,1904,1,100,0,30004
4115,1067,106701,0,1904,2,100,0,30005
4116,1067,106701,0,5000,0,100,0,95000
4117,1067,106701,0,5001,0,100,0,95001
4118,1067,106701,0,8000,0,100,0,95004
4119,1067,106701,0,2102,100671,100,0,40000
4120,1067,106701,0,2101,100671,100,0,40001
4121,0,0,0,6001,107401,100,0,70009
4122,0,0,0,6002,107401,100,0,70015
4123,0,0,0,6003,107401,100,0,71009
4124,0,0,0,6004,107401,100,0,71015
4125,1074,0,0,11008,0,100,0,1008
4126,1074,0,0,11008,1027,100,0,1141
4127,1074,0,0,11008,1059,100,0,1142
4128,1074,107401,0,203,107401,100,0,91007
4129,1074,107401,0,203,107401,100,0,91008
4130,1074,107401,0,1001,0,100,0,92000
4131,1074,107401,0,1001,0,100,0,92001
4132,1074,107401,0,1001,0,100,0,92002
4133,1074,107401,0,1001,0,100,0,92003
4135,1074,107401,3,1002,0,100,0,92005
4136,1074,107401,4,1002,0,100,0,92006
4137,1074,107401,5,1002,0,100,0,92007
4138,1074,107401,0,1900,0,100,0,93000
4139,1074,107401,0,1901,0,100,0,93001
4140,1074,107401,0,1904,1,100,0,30004
4141,1074,107401,0,1904,2,100,0,30005
4142,1074,107401,0,5000,0,100,0,95000
4143,1074,107401,0,5001,0,100,0,95001
4144,1074,107401,0,8000,0,100,0,95004
4145,1074,107401,0,2102,100741,100,0,40000
4146,1074,107401,0,2101,100741,100,0,40001
4147,1005,100502,0,101,100520,100,0,90010
4148,1005,100502,0,101,100520,100,0,90011
4149,1005,100502,0,102,100520,100,0,90012
4150,1005,100502,0,102,100520,100,0,90013
4151,1005,100502,0,103,100520,100,0,90014
4152,1005,100502,0,103,100520,100,0,90015
4153,1005,100502,0,104,100520,100,0,90016
4154,1005,100502,0,105,100520,100,0,90017
4155,1005,100502,0,106,100520,100,0,90018
4156,1005,100502,0,107,100520,100,0,90019
4157,1005,100502,0,201,100520,100,0,91016
4158,1005,100502,0,201,100520,100,0,91017
4159,1005,100502,0,201,100520,100,0,91018
4160,1005,100502,0,201,100520,100,0,91019
4161,1005,100502,0,201,100520,100,0,91020
4162,1005,100502,0,204,100520,100,0,91021
4163,1005,100502,0,205,100520,100,0,91022
4164,1005,100502,0,206,100520,100,0,91023
4165,1005,100502,0,207,100520,100,0,91024
4166,1005,100502,0,208,100520,100,0,91025
4167,1005,100502,0,209,100520,100,0,91026
4168,1005,100502,0,210,100520,100,0,91027
4169,1005,100502,0,203,100520,100,0,91028
4170,1005,100502,0,203,100520,100,0,91029
4171,1005,100502,0,1001,100520,100,0,92015
4172,1005,100502,0,1001,100520,100,0,92016
4173,1005,100502,0,1001,100520,100,0,92017
4174,1005,100502,0,1001,100520,100,0,92018
4176,1005,100502,3,1002,100520,100,0,92020
4177,1005,100502,4,1002,100520,100,0,92021
4178,1005,100502,5,1002,100520,100,0,92022
4179,1005,100502,0,1900,100520,100,0,93004
4180,1005,100502,0,1901,100520,100,0,93005
4181,1005,100502,0,1904,1,100,0,30006
4182,1005,100502,0,1904,2,100,0,30007
4183,1005,100502,0,5000,100520,100,0,95007
4184,1005,100502,0,5001,100520,100,0,95008
4185,1005,100502,0,8000,0,100,0,95009
4186,1005,100502,0,9000,100520,100,0,95010
4187,1005,100502,0,2102,0,100,0,40003
4188,1005,100502,0,2101,0,100,0,40004
4189,1005,100502,0,307,100520,100,0,90021
4190,1020,102002,0,101,102020,100,0,90010
4191,1020,102002,0,101,102020,100,0,90011
4192,1020,102002,0,102,102020,100,0,90012
4193,1020,102002,0,102,102020,100,0,90013
4194,1020,102002,0,103,102020,100,0,90014
4195,1020,102002,0,103,102020,100,0,90015
4196,1020,102002,0,104,102020,100,0,90016
4197,1020,102002,0,105,102020,100,0,90017
4198,1020,102002,0,106,102020,100,0,90018
4199,1020,102002,0,107,102020,100,0,90019
4200,1020,102002,0,201,102020,100,0,91016
4201,1020,102002,0,201,102020,100,0,91017
4202,1020,102002,0,201,102020,100,0,91018
4203,1020,102002,0,201,102020,100,0,91019
4204,1020,102002,0,201,102020,100,0,91020
4205,1020,102002,0,204,102020,100,0,91021
4206,1020,102002,0,205,102020,100,0,91022
4207,1020,102002,0,206,102020,100,0,91023
4208,1020,102002,0,207,102020,100,0,91024
4209,1020,102002,0,208,102020,100,0,91025
4210,1020,102002,0,209,102020,100,0,91026
4211,1020,102002,0,210,102020,100,0,91027
4212,1020,102002,0,203,102020,100,0,91028
4213,1020,102002,0,203,102020,100,0,91029
4214,1020,102002,0,1001,102020,100,0,92015
4215,1020,102002,0,1001,102020,100,0,92016
4216,1020,102002,0,1001,102020,100,0,92017
4217,1020,102002,0,1001,102020,100,0,92018
4219,1020,102002,3,1002,102020,100,0,92020
4220,1020,102002,4,1002,102020,100,0,92021
4221,1020,102002,5,1002,102020,100,0,92022
4222,1020,102002,0,1900,102020,100,0,93004
4223,1020,102002,0,1901,102020,100,0,93005
4224,1020,102002,0,1904,1,100,0,30006
4225,1020,102002,0,1904,2,100,0,30007
4226,1020,102002,0,5000,102020,100,0,95007
4227,1020,102002,0,5001,102020,100,0,95008
4228,1020,102002,0,8000,0,100,0,95009
4229,1020,102002,0,9000,102020,100,0,95010
4230,1020,102002,0,2102,0,100,0,40003
4231,1020,102002,0,2101,0,100,0,40004
4232,1020,102002,0,307,102020,100,0,90021
4233,0,0,0,20000,125,100,0,400000
4234,0,0,0,20000,126,100,0,400001
4235,0,0,0,20000,127,100,0,400002
4236,0,0,0,20000,128,100,0,400003
4237,0,0,0,20000,129,100,0,400004
4238,0,0,0,20000,130,100,0,400005
4239,0,0,0,20000,131,100,0,400006
4240,0,0,0,20000,132,100,0,400007
4241,0,0,0,20000,133,100,0,400027
4242,0,0,0,20000,134,100,0,400009
4243,0,0,0,20000,135,100,0,400010
4244,0,0,0,20000,136,100,0,400011
4245,0,0,0,21000,23,100,0,400012
4246,0,0,0,21000,24,100,0,400013
4247,0,0,0,20000,137,100,0,400014
4248,1051,105101,0,203,105101,100,0,91007
4249,1051,105101,0,203,105101,100,0,91008
4250,1051,105101,0,1001,0,100,0,92000
4251,1051,105101,0,1001,0,100,0,92001
4252,1051,105101,0,1001,0,100,0,92002
4253,1051,105101,0,1001,0,100,0,92003
4255,1051,105101,3,1002,0,100,0,92005
4256,1051,105101,4,1002,0,100,0,92006
4257,1051,105101,5,1002,0,100,0,92007
4258,1051,105101,0,1900,0,100,0,93000
4259,1051,105101,0,1901,0,100,0,93001
4260,1051,105101,0,1904,1,100,0,30004
4261,1051,105101,0,1904,2,100,0,30005
4262,1051,105101,0,5000,0,100,0,95000
4263,1051,105101,0,5001,0,100,0,95001
4264,1051,105101,0,8000,0,100,0,95004
4265,1051,105101,0,2102,100511,100,0,40000
4266,1051,105101,0,2101,100511,100,0,40001
4267,0,0,0,6001,107201,100,0,70009
4268,0,0,0,6002,107201,100,0,70015
4269,0,0,0,6003,107201,100,0,71009
4270,0,0,0,6004,107201,100,0,71015
4271,1072,0,0,11008,0,100,0,1008
4272,1072,0,0,11008,1069,100,0,1143
4273,1072,0,0,11008,1071,100,0,1144
4274,1072,107201,0,203,107201,100,0,91007
4275,1072,107201,0,203,107201,100,0,91008
4276,1072,107201,0,1001,0,100,0,92000
4277,1072,107201,0,1001,0,100,0,92001
4278,1072,107201,0,1001,0,100,0,92002
4279,1072,107201,0,1001,0,100,0,92003
4281,1072,107201,3,1002,0,100,0,92005
4282,1072,107201,4,1002,0,100,0,92006
4283,1072,107201,5,1002,0,100,0,92007
4284,1072,107201,0,1900,0,100,0,93000
4285,1072,107201,0,1901,0,100,0,93001
4286,1072,107201,0,1904,1,100,0,30004
4287,1072,107201,0,1904,2,100,0,30005
4288,1072,107201,0,5000,0,100,0,95000
4289,1072,107201,0,5001,0,100,0,95001
4290,1072,107201,0,8000,0,100,0,95004
4291,1072,107201,0,2102,100721,100,0,40000
4292,1072,107201,0,2101,100721,100,0,40001
4293,1060,106002,0,101,106050,100,0,90010
4294,1060,106002,0,101,106050,100,0,90011
4295,1060,106002,0,102,106050,100,0,90012
4296,1060,106002,0,102,106050,100,0,90013
4297,1060,106002,0,103,106050,100,0,90014
4298,1060,106002,0,103,106050,100,0,90015
4299,1060,106002,0,104,106050,100,0,90016
4300,1060,106002,0,105,106050,100,0,90017
4301,1060,106002,0,106,106050,100,0,90018
4302,1060,106002,0,107,106050,100,0,90019
4303,1060,106002,0,201,106050,100,0,91016
4304,1060,106002,0,201,106050,100,0,91017
4305,1060,106002,0,201,106050,100,0,91018
4306,1060,106002,0,201,106050,100,0,91019
4307,1060,106002,0,201,106050,100,0,91020
4308,1060,106002,0,204,106050,100,0,91021
4309,1060,106002,0,205,106050,100,0,91022
4310,1060,106002,0,206,106050,100,0,91023
4311,1060,106002,0,207,106050,100,0,91024
4312,1060,106002,0,208,106050,100,0,91025
4313,1060,106002,0,209,106050,100,0,91026
4314,1060,106002,0,210,106050,100,0,91027
4315,1060,106002,0,203,106050,100,0,91028
4316,1060,106002,0,203,106050,100,0,91029
4317,1060,106002,0,1001,106050,100,0,92015
4318,1060,106002,0,1001,106050,100,0,92016
4319,1060,106002,0,1001,106050,100,0,92017
4320,1060,106002,0,1001,106050,100,0,92018
4321,1060,106002,3,1002,106050,100,0,92020
4322,1060,106002,4,1002,106050,100,0,92021
4323,1060,106002,5,1002,106050,100,0,92022
