id,bg_id,bg_sub,cue_name,sheet_name,bus_param_set_name,pos_x,pos_y,width,height
405,90,13000,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1670000,0,10000,10000
407,174,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0050_UmaSpace,0,0,10000,10000
408,168,1,snd_sfx_atmos_koubai_d,snd_sfx_atmos_koubai_d,Story_bg_9001_General_Indoor,-7665000,0,10009,10000
409,69,4311,snd_sfx_atmos_winter_pondpark_mob_d,snd_sfx_atmos_winter_pondpark_mob_d,Story_bg_9002_General_Outdoor,12880000,0,10000,10000
410,169,132,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,5380000,0,10000,10000
411,69,4321,snd_sfx_atmos_winter_pondpark_mob_e,snd_sfx_atmos_winter_pondpark_mob_e,Story_bg_9002_General_Outdoor,12880000,0,10000,10000
412,172,1,snd_sfx_atmos_billiard_mob,snd_sfx_atmos_billiard_mob,Story_bg_9001_General_Indoor,15685000,0,10000,10000
413,170,131,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob,Story_bg_0020_SchoolGym,9770000,0,10000,10000
414,165,411,snd_sfx_atmos_paddock_c,snd_sfx_atmos_paddock_c,Story_bg_9002_General_Outdoor,-830000,0,10000,10000
415,171,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,3910000,0,10000,10000
416,178,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
417,179,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
418,20,10111,snd_sfx_atmos_gymnasium_d_mob,snd_sfx_atmos_gymnasium_d_mob,Story_bg_0020_SchoolGym,5380000,0,10000,10000
419,104,132,snd_sfx_atmos_theater_mob,snd_sfx_atmos_theater_mob,Story_bg_0020_SchoolGym,120000,0,10000,10000
420,173,111,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d,Story_bg_9002_General_Outdoor,-14170000,0,10000,10000
421,180,0,,,Story_bg_9001_General_Indoor,0,0,10000,10000
422,175,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-2295000,0,10009,10000
423,176,110,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,-570000,0,10000,10000
424,177,111,snd_sfx_atmos_seiteirouka_d,snd_sfx_atmos_seiteirouka_d,Story_bg_9001_General_Indoor,3960000,0,10000,10000
425,70,10111,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
426,178,1,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_0050_UmaSpace,-13670000,0,10000,10000
427,181,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,14430000,0,10000,10000
428,182,112,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,1910000,0,10000,10000
429,183,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,8700000,0,10000,10000
430,185,112,snd_sfx_atmos_training_stand_d_mob,snd_sfx_atmos_training_stand_d_mob,Story_bg_9002_General_Outdoor,4670000,0,10000,10000
431,184,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,3520000,0,10000,10000
432,187,0,,,,0,0,10000,10000
433,187,1,,,,0,0,10000,10000
434,187,2,,,,0,0,10000,10000
435,187,3,,,,0,0,10000,10000
436,182,412,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,1910000,0,10000,10000
437,186,0,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,-1160000,0,10000,10000
438,186,1,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,1490000,0,10000,10000
439,186,2,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,-1160000,0,10000,10000
440,186,3,snd_sfx_atmos_room_n_noext,snd_sfx_atmos_room_n_noext,Story_bg_9001_General_Indoor,1490000,0,10000,10000
441,190,111,snd_sfx_atmos_gassyuku_d,snd_sfx_atmos_gassyuku_d,Story_bg_9002_General_Outdoor,1290000,0,10000,10000
442,188,110,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,7690000,0,10000,10000
443,191,111,snd_sfx_atmos_shoppingmall,snd_sfx_atmos_shoppingmall,Story_bg_9002_General_Outdoor,10710000,0,10000,10000
444,189,111,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
445,190,131,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n,Story_bg_9002_General_Outdoor,1290000,0,10000,10000
448,189,130,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
450,95,410,snd_sfx_atmos_namiki_c,snd_sfx_atmos_namiki_c,Story_bg_9002_General_Outdoor,520000,0,10000,10000
451,192,111,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
452,192,120,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e,Story_bg_9002_General_Outdoor,-1240000,0,10000,10000
453,194,0,snd_sfx_atmos_hikae_d,snd_sfx_atmos_hikae_d,Story_bg_9001_General_Indoor,2010000,0,10000,10000
454,193,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-730000,0,10000,10000
455,202,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,0,0,10000,10000
456,200,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,4180000,0,10000,10000
457,201,110,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,0,0,10000,10000
458,196,111,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d,Story_bg_9002_General_Outdoor,5070000,0,10000,10000
459,195,111,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d,Story_bg_9002_General_Outdoor,-1950000,0,10000,10000
460,197,110,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r,Story_bg_0013_InddorPool,-7680000,0,10000,10000
461,198,111,snd_sfx_atmos_restaurant_mob,snd_sfx_atmos_restaurant_mob,Story_bg_9001_General_Indoor,10170000,0,10000,10000
463,199,0,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,15170000,0,10000,10000
464,204,111,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
465,204,112,snd_sfx_atmos_stand_d_mob,snd_sfx_atmos_stand_d_mob,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
466,203,110,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d,Story_bg_9001_General_Indoor,290000,0,10000,10000
467,6,8113,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d,Story_bg_9001_General_Indoor,-4210000,0,10000,10000
468,204,411,snd_sfx_atmos_zawazawa_c,snd_sfx_atmos_zawazawa_c,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
469,204,412,snd_sfx_atmos_stand_c_mob,snd_sfx_atmos_stand_c_mob,Story_bg_9002_General_Outdoor,6370000,0,10000,10000
470,10,8123,snd_sfx_atmos_campfire_e_mob,snd_sfx_atmos_campfire_e_mob,Story_bg_9002_General_Outdoor,1765000,0,10009,10000
471,206,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
472,207,0,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,3600000,0,10000,10000
473,110,120,snd_sfx_atmos_aozora_e,snd_sfx_atmos_aozora_e,Story_bg_9002_General_Outdoor,6020000,0,10000,10000
474,209,110,snd_sfx_atmos_street_d,snd_sfx_atmos_street_d,Story_bg_9002_General_Outdoor,4750000,0,10000,10000
475,206,130,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob,Story_bg_9002_General_Outdoor,0,0,10000,10000
476,208,0,snd_sfx_atmos_wide_room_quiet,snd_sfx_atmos_wide_room_quiet,Story_bg_9001_General_Indoor,-10710000,0,10000,10000
477,110,130,snd_sfx_atmos_aozora_n,snd_sfx_atmos_aozora_n,Story_bg_9002_General_Outdoor,6080000,0,10000,10000
478,177,131,snd_sfx_atmos_rouka_n,snd_sfx_atmos_rouka_n,Story_bg_9001_General_Indoor,3960000,0,10000,10000
479,55,120,snd_sfx_atmos_paddock_d,snd_sfx_atmos_paddock_d,Story_bg_9002_General_Outdoor,3190000,0,10000,10000
480,210,111,snd_sfx_atmos_harbor_d,snd_sfx_atmos_harbor_d,Story_bg_9002_General_Outdoor,-1860000,0,10000,10000
481,211,6112,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9002_General_Outdoor,-1440000,0,10000,10000
482,55,130,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n,Story_bg_9002_General_Outdoor,3190000,0,10000,10000
483,210,410,snd_sfx_atmos_harbor_c,snd_sfx_atmos_harbor_c,Story_bg_9002_General_Outdoor,-1860000,0,10000,10000
484,211,6132,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d,Story_bg_9002_General_Outdoor,-1440000,0,10000,10000
486,213,130,snd_sfx_atmos_planetarium,snd_sfx_atmos_planetarium,Story_bg_0020_SchoolGym,-4210000,0,10000,10000
487,215,112,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
488,217,130,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,-1800000,0,10000,10000
489,110,430,snd_sfx_atmos_race_track_c,snd_sfx_atmos_race_track_c,Story_bg_9002_General_Outdoor,6080000,0,10000,10000
491,216,133,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,720000,0,10000,10000
492,217,132,snd_sfx_atmos_training_stand_n,snd_sfx_atmos_training_stand_n,Story_bg_9002_General_Outdoor,-1800000,0,10000,10000
493,214,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
494,215,131,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n,Story_bg_9002_General_Outdoor,-820000,0,10000,10000
495,119,410,snd_sfx_atmos_race_track_c,snd_sfx_atmos_race_track_c,Story_bg_9002_General_Outdoor,11100000,0,10000,10000
496,219,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,-3910000,0,10000,10000
497,220,111,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d,Story_bg_9001_General_Indoor,40000,0,10000,10000
498,225,0,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d,Story_bg_0020_SchoolGym,0,0,10000,10000
499,218,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1470000,0,10000,10000
500,218,111,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_9001_General_Indoor,1470000,0,10000,10000
501,226,0,snd_sfx_atmos_kuukan,snd_sfx_atmos_kuukan,Story_bg_9002_General_Outdoor,0,0,10000,10000
502,218,120,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,1470000,0,10000,10000
503,218,121,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_9001_General_Indoor,1470000,0,10000,10000
504,223,110,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d,Story_bg_0011_Cafeteria,4100000,0,10000,10000
506,222,110,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext,Story_bg_9001_General_Indoor,0,0,10000,10000
509,221,1,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d,Story_bg_9001_General_Indoor,30000,0,10000,10000
510,134,110,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d,Story_bg_9002_General_Outdoor,160000,0,10000,10000
519,235,0,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d,Story_bg_9002_General_Outdoor,0,0,10000,10000
