id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,available_gallery_key,past_race_id
5579,501059509,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0
5580,501059708,0,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0
5581,501059709,0,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0
5582,501059710,0,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0
5583,501059711,0,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0
5584,501059700,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0
5585,501059718,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0
5586,501059701,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0
5587,501059707,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0
5588,501059712,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0
5589,501059713,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0
5590,501059714,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0
5591,501059717,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0
5592,501059715,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0
5593,501059716,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0
5594,501059516,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0
5595,501059720,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0
5596,501059719,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0
5597,501059722,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0
5598,501059513,0,105901,1059,0,0,0,0,0,0,0,4,105901,0,0,0,0,0,0,1,1,1,0
5599,501059514,0,105901,1059,0,0,0,0,0,0,0,4,105901,0,0,0,0,0,0,1,2,1,0
5600,501059515,0,105901,1059,0,0,0,0,0,0,0,4,105901,0,0,0,0,0,0,1,3,1,0
5601,501059600,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0
5602,501059601,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0
5603,501059726,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0
5604,501059727,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0
5605,501059728,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0
5606,501059729,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0
5607,501059713,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5608,501059730,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0
5609,501059731,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0
5610,501059732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5611,501059733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5612,501059732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5613,501059733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5614,501059508,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5615,501059113,501059401,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10001,1,9397
5616,501059114,501059402,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10002,1,1004
5617,501059115,501059403,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
5618,501059116,501059404,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
5619,501059117,501059405,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
5620,501059200,501059408,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
5621,501059201,501059409,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
5622,501059202,501059410,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
5623,501059203,501059411,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
5624,501059204,501059412,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
5625,501059205,501059413,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
5626,501059206,501059414,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
5627,501059207,501059415,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
5628,501059208,501059416,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
5629,501059209,501059417,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0
5630,501059210,501059418,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0
5631,501059303,501059419,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
5632,501059304,501059420,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
5633,501059305,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0
5634,501059306,501059421,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
5635,501059307,501059422,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
5636,501059308,501059423,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
5637,501059309,501059424,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
5638,501059310,501059425,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
5639,501059311,501059426,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
5640,501059312,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15002,1,0
5641,501059313,501059427,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
5642,501059314,501059428,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
5643,501059315,501059429,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5019,1,0
5644,501059316,501059430,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5020,1,0
5645,501059317,501059431,0,1059,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5021,1,0
5646,501059318,501059432,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
5647,501059319,501059433,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
5648,501059320,501059434,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0
5649,501059321,501059435,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0
5650,501059322,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15003,1,0
5651,501059524,0,0,1059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
5652,820039001,0,0,0,20039,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5653,820039002,0,0,0,20039,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5654,830071001,0,0,0,30071,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5655,830071002,0,0,0,30071,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5656,830071003,0,0,0,30071,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5657,501006800,0,100602,1006,0,0,0,0,0,0,0,4,100646,0,0,0,0,0,0,1,1,1,0
5658,501006801,0,100602,1006,0,0,0,0,0,0,0,4,100646,0,0,0,0,0,0,1,2,1,0
5659,501006802,0,100602,1006,0,0,0,0,0,0,0,4,100646,0,0,0,0,0,0,1,3,1,0
5660,501006802,0,100602,1006,0,0,0,0,0,0,0,4,100646,0,0,0,0,0,0,0,0,1,0
5661,501023800,0,102302,1023,0,0,0,0,0,0,0,4,102346,0,0,0,0,0,0,1,1,1,0
5662,501023800,0,102302,1023,0,0,0,0,0,0,0,4,102346,0,0,0,0,0,0,0,0,1,0
5663,501023801,0,102302,1023,0,0,0,0,0,0,0,4,102346,0,0,0,0,0,0,1,2,1,0
5664,501023802,0,102302,1023,0,0,0,0,0,0,0,4,102346,0,0,0,0,0,0,1,3,1,0
5665,830072001,0,0,0,30072,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5666,830072002,0,0,0,30072,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5667,830072003,0,0,0,30072,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5668,830073001,0,0,0,30073,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5669,830073002,0,0,0,30073,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5670,830073003,0,0,0,30073,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5671,830074001,0,0,0,30074,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5672,830074002,0,0,0,30074,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5673,830074003,0,0,0,30074,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5674,809005010,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5675,809005009,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5676,809005001,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5677,809005002,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5678,809005003,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5679,809005004,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5680,809005005,0,0,0,0,9005,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5681,809005006,0,0,0,0,9005,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5682,830080001,0,0,0,0,9005,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5683,809005012,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5684,809005000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5685,809005011,0,0,0,0,9005,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5686,809001004,0,0,0,0,9001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
5687,809004004,0,0,0,0,9004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
5688,809006004,0,0,0,0,9006,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
5689,501022100,501022400,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
5690,501022101,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0
5691,501022102,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0
5692,501022103,501022408,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0
5693,501022104,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0
5694,501022105,501022409,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0
5695,501022107,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0
5696,501022108,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0
5697,501022109,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0
5698,501022300,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0
5699,501022301,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0
5700,501022302,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0
5701,501022110,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0
5702,501022111,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0
5703,501022112,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0
5704,501022500,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0
5705,501022506,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42002,1,0
5706,501022507,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42003,1,0
5707,501022517,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42004,1,0
5708,501022518,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42005,1,0
5709,501022519,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42006,1,0
5710,501022510,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42007,1,0
5711,501022511,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42008,1,0
5712,501022520,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42009,1,0
5713,501022702,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43001,1,0
5714,501022703,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43002,1,0
5715,501022704,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43003,1,0
5716,501022705,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43004,1,0
5717,501022706,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43005,1,0
5718,501022523,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80001,1,0
5719,501022521,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80002,1,0
5720,501022522,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,80003,1,0
5721,501022508,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81001,1,0
5722,501022509,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81002,1,0
5723,501022708,0,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81003,1,0
5724,501022709,0,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81004,1,0
5725,501022710,0,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81005,1,0
5726,501022711,0,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,81006,1,0
5727,501022700,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82001,1,0
5728,501022718,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82002,1,0
5729,501022701,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82003,1,0
5730,501022707,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82004,1,0
5731,501022712,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82005,1,0
5732,501022713,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82006,1,0
5733,501022714,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82007,1,0
5734,501022717,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82008,1,0
5735,501022715,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82009,1,0
5736,501022716,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82010,1,0
5737,501022516,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82011,1,0
5738,501022720,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82012,1,0
5739,501022719,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82013,1,0
5740,501022722,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,82014,1,0
5741,501022513,0,102201,1022,0,0,0,0,0,0,0,4,102201,0,0,0,0,0,0,1,1,1,0
5742,501022514,0,102201,1022,0,0,0,0,0,0,0,4,102201,0,0,0,0,0,0,1,2,1,0
5743,501022515,0,102201,1022,0,0,0,0,0,0,0,4,102201,0,0,0,0,0,0,1,3,1,0
5744,501022600,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40001,1,0
5745,501022601,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,40002,1,0
5746,501022726,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,41001,1,0
5747,501022727,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41002,1,0
5748,501022728,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41003,1,0
5749,501022729,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,41004,1,0
5750,501022713,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5751,501022730,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,41005,1,0
5752,501022731,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,41006,1,0
5753,501022732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5754,501022733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5755,501022732,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5756,501022733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5757,501022508,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5758,501022113,501022401,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,9397
5759,501022114,501022402,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
5760,501022115,501022403,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
5761,501022116,501022404,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
5762,501022117,501022405,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
5763,501022118,501022406,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10006,1,0
5764,501022119,501022407,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10007,1,0
5765,501022200,501022410,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
5766,501022201,501022411,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
5767,501022202,501022412,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
5768,501022203,501022413,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
5769,501022204,501022414,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
5770,501022205,501022415,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
5771,501022206,501022416,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
5772,501022207,501022417,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
5773,501022208,501022418,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0
5774,501022209,501022419,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
5775,501022210,501022420,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
5776,501022211,501022421,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0
5777,501022212,501022422,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0
5778,501022303,501022423,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
5779,501022304,501022424,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
5780,501022305,501022425,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
5781,501022306,501022426,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
5782,501022307,501022427,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
5783,501022308,501022428,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
5784,501022309,501022429,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
5785,501022310,501022430,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
5786,501022311,501022431,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
5787,501022312,501022432,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
5788,501022313,501022433,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
5789,501022314,501022434,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0
5790,501022315,501022435,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
5791,501022316,501022436,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0
5792,501022317,501022437,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0
5793,501022318,501022438,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5029,1,0
5794,501022319,501022439,0,1022,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5030,1,0
5795,501022320,501022440,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5031,1,0
5796,501022524,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
5797,501022525,0,0,1022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
5798,801034001,0,0,0,0,1034,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5799,801034002,0,0,0,0,1034,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5800,801034003,0,0,0,0,1034,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
5801,820032001,0,0,0,20032,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5802,820032002,0,0,0,20032,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5803,830075001,0,0,0,30075,0,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5804,830075002,0,0,0,30075,0,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5805,830075003,0,0,0,30075,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5806,830081022,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5807,830081021,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5808,830081004,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5809,830081001,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5810,830081003,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5811,830081002,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5812,830081005,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5813,830081006,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5814,830081007,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5815,830081008,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5816,830081009,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5817,830081010,0,0,0,30081,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5818,830081020,0,0,0,30081,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5819,830081023,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
5820,830081002,0,0,0,30081,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
5822,800001001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5823,501021100,501021400,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
5824,501021101,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0
5825,501021102,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0
5826,501021103,501021406,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0
5827,501021104,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0
5828,501021105,501021407,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0
5829,501021107,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0
5830,501021108,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0
5831,501021109,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0
5832,501021300,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0
5833,501021301,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,0
5834,501021302,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0
5835,501021110,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30001,1,0
5836,501021111,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,30002,0,0
5837,501021112,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,30003,0,0
5838,501021500,0,0,1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42001,1,0
