id,base_program_id,program_group,race_instance_id,race_permission,month,half,reserve_program_id,random_group_id,grade_rate_id,entry_decrease,entry_decrease_flag,recommend_class_id,filly_only_flag,need_fan_count,fan_set_id,reward_set_id
2520,0,0,920102,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2521,0,0,920103,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2522,0,0,920104,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2523,0,0,920105,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2524,0,0,920106,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2525,0,0,920107,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2526,0,0,920108,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2527,0,0,920109,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2528,0,0,920110,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2529,0,0,920111,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2530,0,0,920112,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2531,0,0,920113,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2532,0,0,920114,5,1,2,0,0,1010,0,0,14,0,0,36,910004
2533,0,0,920115,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2534,0,0,920116,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2535,0,0,920117,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2536,0,0,920118,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2537,0,0,920119,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2538,0,0,920120,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2539,0,0,920121,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2540,0,0,920122,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2541,0,0,920123,5,1,2,0,0,1010,0,0,14,0,0,36,910005
2601,0,0,930001,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2602,0,0,930002,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2603,0,0,930003,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2604,0,0,930004,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2605,0,0,930005,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2606,0,0,930006,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2607,0,0,930007,5,12,2,0,0,1020,0,0,14,0,0,3,910501
2608,0,0,930008,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2609,0,0,930009,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2610,0,0,930010,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2611,0,0,930011,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2612,0,0,930012,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2613,0,0,930013,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2614,0,0,930014,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2615,0,0,930015,5,12,2,0,0,1020,0,0,14,0,0,3,910502
2616,0,0,930016,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2617,0,0,930017,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2618,0,0,930018,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2619,0,0,930019,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2620,0,0,930020,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2621,0,0,930021,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2622,0,0,930022,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2623,0,0,930023,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2624,0,0,930024,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2625,0,0,930025,5,12,2,0,0,1020,0,0,14,0,0,3,910503
2626,0,0,930026,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2627,0,0,930027,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2628,0,0,930028,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2629,0,0,930029,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2630,0,0,930030,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2631,0,0,930031,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2632,0,0,930032,5,12,2,0,0,1020,0,0,14,0,0,3,910504
2633,0,0,930033,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2634,0,0,930034,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2635,0,0,930035,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2636,0,0,930036,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2637,0,0,930037,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2638,0,0,930038,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2639,0,0,930039,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2640,0,0,930040,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2641,0,0,930041,5,12,2,0,0,1020,0,0,14,0,0,3,910505
2701,0,0,930042,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2702,0,0,930043,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2703,0,0,930044,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2704,0,0,930045,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2705,0,0,930046,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2706,0,0,930047,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2707,0,0,930048,5,12,2,0,0,1021,0,0,14,0,0,30,910001
2708,0,0,930049,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2709,0,0,930050,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2710,0,0,930051,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2711,0,0,930052,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2712,0,0,930053,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2713,0,0,930054,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2714,0,0,930055,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2715,0,0,930056,5,12,2,0,0,1021,0,0,14,0,0,30,910002
2716,0,0,930057,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2717,0,0,930058,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2718,0,0,930059,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2719,0,0,930060,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2720,0,0,930061,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2721,0,0,930062,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2722,0,0,930063,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2723,0,0,930064,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2724,0,0,930065,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2725,0,0,930066,5,12,2,0,0,1021,0,0,14,0,0,30,910003
2726,0,0,930067,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2727,0,0,930068,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2728,0,0,930069,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2729,0,0,930070,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2730,0,0,930071,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2731,0,0,930072,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2732,0,0,930073,5,12,2,0,0,1021,0,0,14,0,0,30,910004
2733,0,0,930074,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2734,0,0,930075,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2735,0,0,930076,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2736,0,0,930077,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2737,0,0,930078,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2738,0,0,930079,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2739,0,0,930080,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2740,0,0,930081,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2741,0,0,930082,5,12,2,0,0,1021,0,0,14,0,0,30,910005
2801,0,0,930083,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2802,0,0,930084,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2803,0,0,930085,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2804,0,0,930086,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2805,0,0,930087,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2806,0,0,930088,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2807,0,0,930089,5,12,2,0,0,1022,0,0,14,0,0,35,910001
2808,0,0,930090,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2809,0,0,930091,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2810,0,0,930092,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2811,0,0,930093,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2812,0,0,930094,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2813,0,0,930095,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2814,0,0,930096,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2815,0,0,930097,5,12,2,0,0,1022,0,0,14,0,0,35,910002
2816,0,0,930098,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2817,0,0,930099,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2818,0,0,930100,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2819,0,0,930101,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2820,0,0,930102,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2821,0,0,930103,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2822,0,0,930104,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2823,0,0,930105,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2824,0,0,930106,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2825,0,0,930107,5,12,2,0,0,1022,0,0,14,0,0,35,910003
2826,0,0,930108,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2827,0,0,930109,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2828,0,0,930110,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2829,0,0,930111,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2830,0,0,930112,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2831,0,0,930113,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2832,0,0,930114,5,12,2,0,0,1022,0,0,14,0,0,35,910004
2833,0,0,930115,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2834,0,0,930116,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2835,0,0,930117,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2836,0,0,930118,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2837,0,0,930119,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2838,0,0,930120,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2839,0,0,930121,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2840,0,0,930122,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2841,0,0,930123,5,12,2,0,0,1022,0,0,14,0,0,35,910005
2842,0,0,930124,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2843,0,0,930125,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2844,0,0,930126,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2845,0,0,930127,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2846,0,0,930128,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2847,0,0,930129,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2848,0,0,930130,5,1,2,0,0,1023,0,0,14,0,0,36,910001
2849,0,0,930131,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2850,0,0,930132,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2851,0,0,930133,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2852,0,0,930134,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2853,0,0,930135,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2854,0,0,930136,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2855,0,0,930137,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2856,0,0,930138,5,1,2,0,0,1023,0,0,14,0,0,36,910002
2857,0,0,930139,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2858,0,0,930140,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2859,0,0,930141,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2860,0,0,930142,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2861,0,0,930143,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2862,0,0,930144,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2863,0,0,930145,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2864,0,0,930146,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2865,0,0,930147,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2866,0,0,930148,5,1,2,0,0,1023,0,0,14,0,0,36,910003
2867,0,0,930149,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2868,0,0,930150,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2869,0,0,930151,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2870,0,0,930152,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2871,0,0,930153,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2872,0,0,930154,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2873,0,0,930155,5,1,2,0,0,1023,0,0,14,0,0,36,910004
2874,0,0,930156,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2875,0,0,930157,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2876,0,0,930158,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2877,0,0,930159,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2878,0,0,930160,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2879,0,0,930161,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2880,0,0,930162,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2881,0,0,930163,5,1,2,0,0,1023,0,0,14,0,0,36,910005
2882,0,0,930164,5,1,2,0,0,1023,0,0,14,0,0,36,910005
