id,rank,category,start_date,end_date,condition_type,condition_value,condition_value_2,step_group_id,step_order
502205,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502206,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502207,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
503101,4,100,2022-08-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
503102,2,100,2022-08-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
503103,3,100,2022-08-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
503104,3,100,2022-08-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
504101,4,100,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
504102,3,100,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
504103,2,100,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505101,4,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505102,2,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505103,3,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505104,3,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505105,3,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
505106,3,100,2023-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
