id,turn_set_id,turn,year,month,half,period,unique_command,training_set_id,outing_set_id,top_cloth_id,top_bg_id,bgm_cue_name,bgm_cuesheet_name,env_cue_name,env_cuesheet_name,rest_type,health_room_type,race_entry_type,story_cloth_id,story_bg_id,story_bg_sub_id
5013,5,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5014,5,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5015,5,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5016,5,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5017,5,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5018,5,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5019,5,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5020,5,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5021,5,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5022,5,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5023,5,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5024,5,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5025,5,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5026,5,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5027,5,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5028,5,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5029,5,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5030,5,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5031,5,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5032,5,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5033,5,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5034,5,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5035,5,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5036,5,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5037,5,37,2,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5038,5,38,2,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5039,5,39,2,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5040,5,40,2,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5041,5,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5042,5,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5043,5,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5044,5,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5045,5,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5046,5,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5047,5,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5048,5,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5049,5,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5050,5,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5051,5,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5052,5,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5053,5,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5054,5,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5055,5,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5056,5,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5057,5,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5058,5,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5059,5,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5060,5,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5061,5,61,3,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5062,5,62,3,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5063,5,63,3,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5064,5,64,3,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
5065,5,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5066,5,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
5067,5,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5068,5,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5069,5,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5070,5,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5071,5,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5072,5,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5073,5,73,4,1,1,3,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5074,5,74,4,1,2,3,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5075,5,75,4,1,2,3,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5076,5,76,4,1,2,3,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5077,5,77,4,1,2,3,1,1,1,0,0,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5078,5,78,4,1,2,3,1,1,1,0,89,snd_bgm_GM258_single,snd_bgm_GM258,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
