id,npc_group_id,chara_id,mob_id,race_dress_id,speed,stamina,pow,guts,wiz,proper_distance_short,proper_distance_mile,proper_distance_middle,proper_distance_long,proper_running_style_nige,proper_running_style_senko,proper_running_style_sashi,proper_running_style_oikomi,proper_ground_turf,proper_ground_dirt,skill_set_id,motivation_min,motivation_max
576,33,1,8575,8,142,160,251,225,90,2,5,6,5,5,6,5,4,1,6,8127,1,4
577,33,1,8576,8,214,114,177,218,245,2,6,7,6,5,6,5,4,1,6,8128,1,4
578,33,1,8577,8,207,250,243,195,260,2,5,6,5,5,6,5,4,1,6,8129,1,4
579,33,1,8578,8,202,143,235,102,216,2,6,7,6,5,6,5,4,1,6,0,1,4
580,33,1,8579,8,194,150,247,181,89,2,4,5,4,5,6,5,4,1,6,8126,1,4
581,33,1,8580,8,229,124,177,241,238,2,5,6,5,5,6,5,4,1,6,8127,1,4
582,33,1,8581,8,166,150,251,149,226,2,6,7,6,5,6,5,4,1,6,8128,1,4
583,33,1,8582,8,225,249,240,116,128,2,4,5,4,5,6,5,4,1,6,8129,1,4
584,33,1,8583,8,228,225,192,187,252,2,5,6,5,4,5,6,5,1,6,8131,1,4
585,33,1,8584,8,156,228,180,202,147,2,6,7,6,4,5,6,5,1,6,8132,1,4
586,33,1,8585,8,206,240,137,251,141,2,5,6,5,4,5,6,5,1,6,8133,1,4
587,33,1,8586,8,220,114,190,196,214,2,6,7,6,4,5,6,5,1,6,8134,1,4
588,33,1,8587,8,197,215,242,175,241,2,4,5,4,4,5,6,5,1,6,0,1,4
589,33,1,8588,8,200,248,245,251,216,2,5,6,5,4,5,6,5,1,6,8131,1,4
590,33,1,8589,8,155,253,244,129,221,2,6,7,6,4,5,6,5,1,6,8132,1,4
591,33,1,8590,8,154,182,194,206,167,2,4,5,4,4,5,6,5,1,6,8133,1,4
592,33,1,8591,8,160,203,241,227,193,2,5,6,5,4,5,6,5,1,6,8134,1,4
593,33,1,8592,8,213,241,204,185,201,2,6,7,6,4,5,6,5,1,6,0,1,4
594,33,1,8593,8,137,157,250,227,168,2,6,7,6,4,5,6,5,1,6,8131,1,4
595,33,1,8594,8,140,169,237,131,155,2,4,5,4,4,5,6,5,1,6,8132,1,4
596,33,1,8595,8,229,236,193,172,92,2,5,6,5,3,4,5,6,1,6,8136,1,4
597,33,1,8596,8,155,169,188,153,153,2,6,7,6,3,4,5,6,1,6,8137,1,4
598,33,1,8597,8,173,107,210,151,123,2,4,5,4,3,4,5,6,1,6,8138,1,4
599,33,1,8598,8,240,107,177,110,260,2,5,6,5,3,4,5,6,1,6,8139,1,4
600,33,1,8599,8,247,246,218,202,170,2,6,7,6,3,4,5,6,1,6,0,1,4
601,41,1,8600,8,188,108,247,209,172,2,6,7,6,6,5,4,3,6,1,8042,1,4
602,41,1,8601,8,247,114,177,227,116,2,4,5,4,6,5,4,3,6,1,8043,1,4
603,41,1,8602,8,150,124,186,194,177,2,6,7,6,5,6,5,4,6,1,8047,1,4
604,41,1,8603,8,172,219,231,122,147,2,4,5,4,5,6,5,4,6,1,8048,1,4
605,41,1,8604,8,162,172,228,103,173,2,5,6,5,5,6,5,4,6,1,8049,1,4
606,41,1,8605,8,213,153,166,175,142,2,6,7,6,4,5,6,5,6,1,8054,1,4
607,41,1,8606,8,199,248,245,113,127,2,4,5,4,4,5,6,5,6,1,0,1,4
608,41,1,8607,8,138,253,241,239,256,2,5,6,5,4,5,6,5,6,1,8051,1,4
609,41,1,8608,8,253,231,244,134,163,2,5,6,5,3,4,5,6,6,1,8056,1,4
610,41,1,8609,8,176,121,211,184,186,2,6,7,6,3,4,5,6,6,1,8057,1,4
10010,0,1001,0,100101,255,269,248,213,230,2,5,7,7,1,7,7,5,7,1,1100101,4,5
10020,0,1002,0,100201,287,209,269,242,216,4,7,7,3,7,5,3,1,7,1,1100201,4,5
10030,0,1003,0,100301,256,252,242,224,242,2,3,7,6,1,7,4,2,7,1,1100301,4,5
10040,0,1004,0,100401,260,224,256,217,260,7,7,6,5,7,5,1,1,7,7,1100401,4,5
10050,0,1005,0,100501,281,190,250,259,219,6,7,6,3,5,7,5,1,7,2,1100501,4,5
10060,0,1006,0,100601,247,210,271,244,247,6,7,7,6,2,7,7,4,7,7,1100601,4,5
10070,0,1007,0,100701,264,246,281,189,193,1,5,7,7,1,6,6,7,7,1,1100701,4,5
10080,0,1008,0,100801,255,210,279,219,239,2,7,7,2,5,6,7,2,7,1,1100801,4,5
10090,0,1009,0,100901,259,230,263,246,210,2,7,7,6,7,7,3,1,7,1,1100901,4,5
10100,0,1010,0,101001,292,159,304,223,246,7,7,3,1,5,7,3,1,7,7,1101001,4,5
10110,0,1011,0,101101,242,223,234,249,256,1,7,7,7,2,7,7,2,7,1,1101101,4,5
10120,0,1012,0,101201,265,239,287,176,234,6,6,7,5,1,7,5,7,7,7,1101201,4,5
10130,0,1013,0,101301,259,280,213,206,266,1,2,7,7,6,7,4,2,7,7,1101301,4,5
10140,0,1014,0,101401,252,237,237,256,244,6,7,7,6,3,7,7,5,7,7,1101401,4,5
10150,0,1015,0,101501,254,253,235,239,248,1,3,7,7,5,7,7,1,7,7,1101501,4,5
10160,0,1016,0,101601,260,270,260,227,213,6,6,7,7,4,7,7,2,7,1,1101601,4,5
10170,0,1017,0,101701,253,253,243,218,265,3,6,7,7,6,7,7,5,7,1,1101701,4,5
10180,0,1018,0,101801,237,212,242,249,264,5,6,7,3,4,7,7,1,7,1,1101801,4,5
10190,0,1019,0,101901,229,245,223,269,245,2,7,7,1,1,7,7,6,7,7,1101902,4,5
10200,0,1020,0,102001,274,290,274,174,182,1,5,7,7,7,6,4,3,7,1,1102001,4,5
10210,0,1021,0,102101,258,251,263,233,199,1,3,7,7,5,7,7,7,7,7,1102101,4,5
10220,0,1022,0,102201,256,224,253,235,232,2,7,7,5,4,7,3,5,7,1,1102201,4,5
10230,0,1023,0,102301,243,249,226,220,260,6,6,7,7,1,7,5,1,7,1,1102301,4,5
10240,0,1024,0,102401,270,283,249,233,164,4,4,7,7,7,7,6,5,7,7,1102401,4,5
10250,0,1025,0,102501,246,270,253,175,214,1,1,6,7,1,5,7,5,7,1,1102501,4,5
10260,0,1026,0,102601,258,226,244,237,244,7,7,7,5,7,6,4,1,7,1,1102601,4,5
10270,0,1027,0,102701,245,249,237,229,237,3,5,7,6,2,7,7,2,7,1,1102701,4,5
10280,0,1028,0,102801,310,147,281,221,254,7,6,2,1,6,7,5,1,7,2,1102801,4,5
10290,0,1029,0,102901,242,219,211,242,232,4,7,7,3,5,7,2,1,7,6,1102902,4,5
10300,0,1030,0,103001,240,266,231,227,248,3,5,7,7,6,7,5,1,7,1,1103001,4,5
10310,0,1031,0,103101,248,223,256,234,227,2,7,7,2,7,6,1,1,7,1,1103101,4,5
10320,0,1032,0,103201,260,233,257,155,258,1,4,7,6,3,7,6,2,7,1,1103201,4,5
10330,0,1033,0,103301,270,246,277,216,220,1,4,7,5,1,5,6,7,7,1,1103301,4,5
10340,0,1034,0,103401,239,259,275,215,223,2,6,7,7,1,6,5,7,7,7,1103401,4,5
10350,0,1035,0,103501,254,235,254,227,197,1,2,7,6,1,6,7,1,7,1,1103501,4,5
10360,0,1036,0,103601,257,223,257,204,242,2,5,7,7,2,5,7,7,7,1,1103601,4,5
10370,0,1037,0,103701,252,241,241,213,234,1,1,7,6,1,6,7,1,7,2,1103701,4,5
10380,0,1038,0,103801,288,134,296,222,261,7,4,1,1,6,7,3,1,7,2,1103801,4,5
10390,0,1039,0,103901,265,188,283,217,238,4,6,7,2,1,5,7,4,7,1,1103901,4,5
10400,0,1040,0,104001,260,271,230,252,176,2,7,6,6,2,7,7,2,7,4,1104001,4,5
10410,0,1041,0,104101,297,101,294,270,237,7,6,1,1,7,7,2,1,7,7,1104101,4,5
10420,0,1042,0,104201,253,204,257,233,260,7,7,2,1,5,5,7,6,7,2,1104201,4,5
10430,0,1043,0,104301,255,196,275,209,224,5,7,6,1,1,7,6,2,2,7,1104301,4,5
10440,0,1044,0,104401,259,218,266,209,249,3,7,7,5,1,3,7,7,7,1,1104401,4,5
10450,0,1045,0,104501,190,245,212,255,260,1,1,7,7,4,7,6,1,7,1,1104501,4,5
10460,0,1046,0,104601,277,196,235,277,227,6,7,7,3,7,4,1,1,3,7,1104601,4,5
10470,0,1047,0,104701,255,266,244,218,225,1,3,7,7,1,6,7,2,7,1,1104701,4,5
10480,0,1048,0,104801,258,254,215,208,229,1,1,7,6,1,7,6,1,7,1,1104801,4,5
10490,0,1049,0,104901,289,256,272,240,149,2,4,7,5,1,5,7,4,7,1,1104901,4,5
10500,0,1050,0,105001,270,236,265,238,185,5,6,7,5,1,1,7,7,7,1,1105001,4,5
10510,0,1051,0,105101,261,150,258,251,218,7,7,4,1,5,7,5,1,7,7,1105101,4,5
10520,0,1052,0,105201,93,58,83,174,76,3,1,1,1,1,1,1,3,1,7,1105201,4,5
10530,0,1053,0,105301,254,223,269,238,233,7,7,6,1,1,3,7,5,7,4,1105301,4,5
10531,0,1053,0,105301,254,223,269,238,233,7,7,6,1,1,3,7,5,7,4,1105301,4,5
10540,0,1054,0,105401,294,138,314,183,261,7,6,1,1,1,6,7,6,7,7,1105401,4,5
10550,0,1055,0,101,259,232,252,214,252,1,1,7,6,1,6,7,5,7,2,1105501,4,5
10560,0,1056,0,105601,246,267,246,194,187,2,5,7,7,1,6,7,2,7,7,1105601,4,5
10580,0,1058,0,105801,263,277,251,229,215,1,2,7,6,2,7,6,3,7,3,1105801,4,5
10590,0,1059,0,105901,257,227,260,201,260,3,7,7,2,5,6,7,1,7,1,1105902,4,5
10600,0,1060,0,106001,260,223,212,215,236,1,5,7,7,2,6,7,4,7,7,1106001,4,5
10610,0,1061,0,106101,267,207,254,195,221,7,6,6,5,1,6,7,4,7,1,1106101,4,5
10620,0,1062,0,106201,279,217,266,205,231,1,2,7,7,2,7,7,3,7,1,1106201,4,5
10630,0,1063,0,106301,250,221,245,232,252,2,6,7,5,2,6,7,2,7,1,1106302,4,5
10640,0,1064,0,106401,250,250,215,255,230,1,2,7,7,7,3,2,1,7,1,1106402,4,5
10650,0,1065,0,106501,254,209,259,259,219,5,7,5,3,7,6,1,1,7,1,1106502,4,5
10660,0,1066,0,106601,334,214,178,239,233,3,6,7,5,7,1,1,1,7,3,1106601,4,5
10670,0,1067,0,106701,241,234,248,222,251,1,5,7,7,1,6,7,4,7,1,1106702,4,5
10680,0,1068,0,106801,244,258,209,258,242,3,5,7,7,7,6,5,1,7,1,1106802,4,5
10690,0,1069,0,106901,243,235,223,252,247,3,7,7,3,6,7,2,1,7,1,1106901,4,5
10700,0,1070,0,101,245,245,235,250,225,1,5,7,5,3,7,5,3,7,1,1107001,4,5
10710,0,1071,0,107101,242,247,237,221,245,3,6,7,4,5,7,5,1,7,2,1107101,4,5
10720,0,1072,0,107201,243,255,220,253,234,3,6,7,4,2,7,6,2,7,4,1107201,4,5
10730,0,1073,0,107301,250,240,224,234,250,2,4,7,6,1,7,7,3,7,2,1107301,4,5
10740,0,1074,0,107401,241,273,238,203,260,2,5,7,7,1,7,7,5,7,1,1107401,4,5
10770,0,1077,0,101,233,275,221,227,244,2,5,7,7,4,7,7,3,7,1,1107701,4,5
10780,0,1078,0,107801,257,192,225,275,251,7,7,6,1,4,7,4,1,7,3,1107801,4,5
10830,0,1083,0,108301,266,240,266,212,238,1,3,7,7,1,7,7,4,7,1,1108301,4,5
10850,0,1085,0,108501,262,211,271,225,231,7,7,3,1,1,6,7,7,7,1,1108501,4,5
10870,0,1087,0,108701,253,187,248,251,213,7,6,1,1,7,7,1,1,7,1,1108701,4,5
10930,0,1093,0,109301,273,183,244,239,238,7,6,1,1,3,7,6,5,7,1,1109301,4,5
10980,0,1098,0,109801,259,211,264,231,254,5,7,7,1,7,7,5,1,2,7,1109801,4,5
10990,0,1099,0,109901,262,229,233,236,240,4,7,7,3,6,7,3,1,1,7,1109901,4,5
11000,0,1100,0,110001,236,218,225,264,257,4,7,7,3,5,7,5,3,1,7,1110001,4,5
11040,0,1104,0,110401,257,244,228,248,223,3,6,7,5,7,7,3,1,7,1,1110401,4,5
1001001,0,1001,0,100101,314,332,306,264,284,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001002,0,1001,0,100101,322,339,313,271,279,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001003,0,1001,0,100101,312,330,304,262,282,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001004,0,1001,0,100101,317,335,309,267,287,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001005,0,1001,0,100101,314,330,304,262,282,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001006,0,1001,0,100101,339,359,330,284,306,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001007,0,1001,0,100101,317,334,308,266,288,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001008,0,1001,0,100101,312,330,304,262,282,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001009,0,1001,0,100101,318,335,309,267,289,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001010,0,1001,0,100101,339,359,330,284,306,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001011,0,1001,0,100101,314,331,306,264,284,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001012,0,1001,0,100101,314,330,304,262,282,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001013,0,1001,0,100101,317,335,309,267,287,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001014,0,1001,0,100101,317,335,309,267,287,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001015,0,1001,0,100101,318,335,309,267,289,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001016,0,1001,0,100101,339,359,330,284,306,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001017,0,1001,0,100101,314,331,306,264,284,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001018,0,1001,0,100101,346,366,337,290,312,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001019,0,1001,0,100101,342,362,332,286,308,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001020,0,1001,0,100101,314,330,304,262,282,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001021,0,1001,0,100101,317,335,309,267,287,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001022,0,1001,0,100101,317,335,309,267,287,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001023,0,1001,0,100101,262,277,255,221,237,2,7,7,7,1,6,7,6,7,1,1100102,4,5
1001024,0,1001,0,100101,389,411,379,328,352,2,7,7,7,1,6,7,6,7,1,1100102,4,5
1001025,0,1001,0,100101,377,399,368,318,342,2,7,7,7,1,6,7,6,7,1,1100102,4,5
1001026,0,1001,0,100101,325,344,317,274,294,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001027,0,1001,0,100101,377,399,368,318,342,2,7,7,7,1,6,7,6,7,1,1100102,4,5
1001028,0,1001,0,100101,316,334,308,267,287,2,7,7,7,1,6,7,6,7,1,1100102,4,5
1001029,0,1001,0,100101,339,356,328,283,305,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001030,0,1001,0,100101,347,366,337,290,313,2,5,7,7,1,6,7,5,7,1,1100101,4,5
1001100,0,1001,0,101,256,270,249,214,231,2,5,7,7,1,7,7,5,7,1,0,3,5
1001101,0,1001,0,100101,256,270,249,214,231,2,5,7,7,1,6,7,5,7,1,9071,3,5
1001102,0,1001,0,100101,256,270,249,214,231,2,5,7,7,1,6,7,5,7,1,9105,3,5
1001103,0,1001,0,100101,306,306,299,214,281,2,5,7,7,1,6,7,5,7,1,9114,3,5
1001900,0,1001,0,100101,260,274,253,218,235,6,6,7,7,1,7,7,5,7,6,1100101,4,5
1002001,0,1002,0,100201,345,254,323,292,263,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002002,0,1002,0,100201,349,257,327,296,266,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002003,0,1002,0,100201,351,258,329,297,267,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002004,0,1002,0,100201,337,249,317,287,308,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002005,0,1002,0,100201,471,348,443,400,361,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002006,0,1002,0,100201,470,349,442,400,361,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002007,0,1002,0,100201,354,262,332,301,271,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002008,0,1002,0,100201,354,262,332,301,271,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002009,0,1002,0,100201,349,257,326,296,266,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002010,0,1002,0,100201,367,272,344,312,281,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002011,0,1002,0,100201,409,298,383,345,308,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002012,0,1002,0,100201,287,209,269,242,216,4,7,7,3,5,7,3,1,7,1,1100201,4,5
1002013,0,1002,0,100201,429,313,402,362,323,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002014,0,1002,0,100201,456,333,428,385,344,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002015,0,1002,0,100201,260,190,244,220,196,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002016,0,1002,0,100201,402,293,377,339,302,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002017,0,1002,0,100201,402,293,377,339,302,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002018,0,1002,0,100201,402,293,377,339,302,4,7,7,3,7,5,3,1,7,1,1100201,4,5
1002100,0,1002,0,101,273,200,256,231,207,4,7,7,3,7,5,3,1,7,1,0,3,5
1002101,0,1002,0,100201,340,200,256,333,289,4,7,7,3,7,5,3,1,7,1,9070,3,5
1002102,0,1002,0,100201,329,200,256,231,207,4,7,7,3,7,5,3,1,7,1,9110,3,5
1002900,0,1002,0,100201,292,214,274,247,221,5,7,7,5,7,5,3,1,7,5,1100201,4,5
1003001,0,1003,0,100301,312,307,294,274,294,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003002,0,1003,0,100301,615,603,582,540,582,2,3,7,6,1,7,4,2,7,1,1100301,4,5
1003003,0,1003,0,100301,312,307,294,274,294,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003004,0,1003,0,100301,312,307,294,274,294,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003005,0,1003,0,100301,312,307,294,274,294,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003006,0,1003,0,100301,312,307,294,274,294,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003007,0,1003,0,100302,379,374,359,332,359,2,3,7,7,1,7,4,2,7,1,1100302,4,5
1003008,0,1003,0,100302,301,296,284,265,284,2,3,7,7,1,7,4,2,7,1,1100302,4,5
1003009,0,1003,0,100302,255,251,241,224,241,2,3,7,7,1,7,4,2,7,1,1100302,4,5
1003010,0,1003,0,100301,362,357,342,319,342,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003011,0,1003,0,100301,347,343,328,306,328,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003012,0,1003,0,100302,324,319,306,285,306,2,3,7,7,1,7,4,2,7,1,1100302,4,5
1003013,0,1003,0,100302,317,312,300,278,300,2,3,7,6,1,7,4,2,7,1,1100302,4,5
1003014,0,1003,0,100302,346,340,327,302,327,2,3,7,6,1,7,4,2,7,1,1100302,4,5
1003015,0,1003,0,100302,317,312,300,278,300,2,3,7,7,1,7,4,2,7,1,1100302,4,5
1003016,0,1003,0,100301,346,340,327,302,327,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003017,0,1003,0,100301,358,353,339,314,339,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003018,0,1003,0,100301,588,529,522,487,534,2,3,7,6,1,7,4,2,7,1,1100303,4,5
1003019,0,1003,0,100301,588,554,522,487,522,2,3,7,6,1,7,4,2,7,1,1100303,4,5
1003020,0,1003,0,100301,358,353,339,314,339,2,3,7,7,1,7,4,2,7,1,1100301,4,5
1003100,0,1003,0,101,263,259,249,231,249,2,3,7,6,1,7,4,2,7,1,0,3,5
1003101,0,1003,0,100301,263,259,249,231,249,2,3,7,7,1,7,4,2,7,1,9040,3,5
1003102,0,1003,0,100301,263,259,249,231,249,2,3,7,7,1,7,4,2,7,1,9085,3,5
1003103,0,1003,0,100301,263,259,249,231,249,2,3,7,7,1,7,4,2,7,1,9122,3,5
1003900,0,1003,0,100301,261,257,247,229,247,5,5,7,6,1,7,4,2,7,5,1100301,4,5
1004001,0,1004,0,100401,318,275,312,266,318,7,7,7,6,7,5,1,1,7,4,1100401,4,5
1004002,0,1004,0,100401,644,437,516,348,673,7,7,7,6,7,5,1,1,7,4,1100402,5,5
1004100,0,1004,0,101,256,221,252,214,256,7,7,6,5,7,5,1,1,7,7,0,3,5
1004101,0,1004,0,100401,256,221,252,224,277,7,7,6,5,7,5,1,1,7,7,9036,3,5
1004102,0,1004,0,100401,256,221,252,224,277,7,7,6,5,7,5,1,1,7,7,9051,3,5
1004103,0,1004,0,100401,256,221,252,224,277,7,7,6,5,7,5,1,1,7,7,9086,3,5
1004900,0,1004,0,100401,265,229,261,222,265,7,7,6,6,7,5,1,1,7,6,1100401,4,5
1005001,0,1005,0,100501,295,201,264,272,231,6,7,6,6,5,6,5,7,7,1,1100502,4,5
1005002,0,1005,0,100501,324,220,289,299,253,6,7,6,6,5,6,5,7,7,1,1100502,4,5
1005003,0,1005,0,100501,341,231,304,314,266,6,7,6,6,5,6,5,7,7,1,1100502,4,5
1005004,0,1005,0,100501,377,257,337,348,295,6,7,6,6,5,6,5,7,7,1,1100502,4,5
1005100,0,1005,0,101,269,182,240,248,210,6,7,6,2,5,7,3,1,7,1,0,3,5
1005101,0,1005,0,100501,269,222,240,277,210,6,7,6,2,5,7,3,1,7,1,9045,3,5
1005102,0,1005,0,100501,269,222,240,277,210,7,7,6,2,5,7,3,1,7,1,9069,3,5
1005900,0,1005,0,100501,281,190,250,259,219,7,7,7,3,5,7,5,1,7,2,1100501,4,5
1006001,0,1006,0,100601,307,263,336,304,307,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006002,0,1006,0,100601,299,256,327,296,299,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006003,0,1006,0,100601,307,263,336,304,307,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006004,0,1006,0,100601,302,259,331,299,302,6,7,7,6,2,6,7,4,7,6,1100601,4,5
1006005,0,1006,0,100601,299,256,327,296,299,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006006,0,1006,0,100601,372,318,407,368,372,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006007,0,1006,0,100601,300,256,328,297,300,6,7,7,7,2,6,7,4,7,6,1100601,4,5
1006008,0,1006,0,100601,386,329,424,382,386,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006009,0,1006,0,100601,317,270,348,314,317,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006010,0,1006,0,100601,305,260,335,302,305,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006011,0,1006,0,100601,329,281,361,325,329,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006012,0,1006,0,100601,350,299,384,345,350,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006013,0,1006,0,100601,317,271,348,313,317,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006014,0,1006,0,100601,350,299,384,345,350,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006015,0,1006,0,100601,386,330,423,381,386,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006016,0,1006,0,100601,317,271,348,313,317,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006017,0,1006,0,100601,405,344,444,400,405,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006018,0,1006,0,100601,346,315,379,342,346,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006019,0,1006,0,100601,346,294,379,342,346,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006020,0,1006,0,100601,321,273,352,317,321,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006021,0,1006,0,100601,346,315,379,342,346,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006022,0,1006,0,100601,351,298,385,346,351,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006023,0,1006,0,100601,326,277,358,322,326,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006024,0,1006,0,100601,371,317,407,366,371,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006025,0,1006,0,100601,319,284,350,315,319,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006026,0,1006,0,100601,358,305,393,354,358,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006027,0,1006,0,100601,346,294,379,342,346,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006028,0,1006,0,100601,383,326,420,378,383,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006029,0,1006,0,100601,358,305,393,354,358,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006030,0,1006,0,100601,358,305,393,354,358,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006031,0,1006,0,100601,383,326,420,378,383,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006032,0,1006,0,100601,333,284,366,329,333,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006033,0,1006,0,100601,383,326,420,378,383,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006034,0,1006,0,100601,333,284,366,329,333,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006035,0,1006,0,100601,333,284,366,329,333,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006036,0,1006,0,100601,296,252,325,293,296,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006037,0,1006,0,100601,346,294,379,342,346,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006038,0,1006,0,100601,371,378,379,342,346,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006039,0,1006,0,100601,543,441,596,512,519,6,7,7,6,2,7,6,4,7,7,1100602,4,5
1006040,0,1006,0,100601,331,281,363,327,331,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006041,0,1006,0,100601,333,284,366,329,333,6,7,7,6,2,7,7,4,7,7,1100601,4,5
1006042,0,1006,0,100601,321,273,352,317,321,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006043,0,1006,0,100601,326,277,358,322,326,6,7,7,7,2,7,7,4,7,7,1100601,4,5
1006100,0,1006,0,101,259,221,284,256,259,6,7,7,6,2,7,7,4,7,7,0,3,5
1006101,0,1006,0,100601,259,221,254,256,259,6,7,7,7,2,7,7,4,7,7,9042,3,5
1006102,0,1006,0,100646,259,221,254,256,259,6,7,7,6,2,7,6,4,7,7,9061,3,5
1006103,0,1006,0,100601,259,221,254,256,259,6,7,7,6,2,7,6,4,7,7,9100,3,5
1006104,0,1006,0,100601,259,221,254,256,259,6,7,7,6,2,7,6,4,7,7,9112,3,5
1006900,0,1006,0,100601,274,187,245,253,215,6,7,7,6,2,7,7,4,7,6,1100601,4,5
1007001,0,1007,0,100701,335,313,357,240,245,1,5,7,7,1,6,6,7,7,1,1100701,4,5
1007002,0,1007,0,100701,333,311,355,239,244,1,5,7,7,1,6,6,7,7,1,1100701,4,5
1007003,0,1007,0,100701,363,338,386,260,266,1,5,7,7,1,6,6,7,7,1,1100701,4,5
1007004,0,1007,0,100701,365,340,388,261,267,1,5,7,7,1,6,6,7,7,1,1100701,4,5
1007100,0,1007,0,101,231,266,246,161,126,1,5,7,7,1,6,6,7,7,1,0,3,5
1007101,0,1007,0,100701,255,311,339,168,166,1,5,7,7,1,6,6,7,7,1,9031,3,5
