id,condition_type_1,condition_value_1,condition_type_2,condition_value_2,condition_type_3,condition_value_3,cuesheet_name,cuesheet_id,cuesheet_type
2051801,1,0,0,0,0,0,2000000,2,1
2051901,1,0,0,0,0,0,2000000,2,1
2052001,1,0,0,0,0,0,2000000,2,1
2052101,1,0,0,0,0,0,2000000,2,1
2052201,1,0,0,0,0,0,2000000,2,1
2052301,1,0,0,0,0,0,2000000,2,1
2052401,1,0,0,0,0,0,2000000,2,1
2052501,1,0,0,0,0,0,2000000,2,1
2053701,1,0,0,0,0,0,2000000,2,1
2053801,1,0,0,0,0,0,2000000,2,1
2053901,1,0,0,0,0,0,2000000,2,1
2054001,1,0,0,0,0,0,2000000,2,1
2054101,1,0,0,0,0,0,2000000,2,1
2054201,1,0,0,0,0,0,2000000,2,1
2054301,1,0,0,0,0,0,2000000,2,1
2054401,1,0,0,0,0,0,2000000,2,1
2054501,1,0,0,0,0,0,2000000,2,1
2054601,1,0,0,0,0,0,2000000,2,1
2054701,1,0,0,0,0,0,2000000,2,1
2054801,1,0,0,0,0,0,2000000,2,1
2054901,1,0,0,0,0,0,2000000,2,1
2055001,1,0,0,0,0,0,2000000,2,1
2055201,1,0,0,0,0,0,2000000,2,1
2055301,1,0,0,0,0,0,2000000,2,1
2055401,1,0,0,0,0,0,2000000,2,1
2055501,1,0,0,0,0,0,2000000,2,1
2082301,1,0,0,0,0,0,2000000,2,1
2082401,1,0,0,0,0,0,2000000,2,1
2088301,1,0,0,0,0,0,2000000,2,1
2088401,1,0,0,0,0,0,2000000,2,1
2088501,1,0,0,0,0,0,2000000,2,1
2088601,1,0,0,0,0,0,2000000,2,1
2088602,1,0,0,0,0,0,2000000,2,1
2095601,1,0,0,0,0,0,2000000,2,1
2095701,1,0,0,0,0,0,2000000,2,1
2096001,1,0,0,0,0,0,2000000,2,1
2096101,1,0,0,0,0,0,2000000,2,1
2096201,1,0,0,0,0,0,2000000,2,1
2096202,1,0,0,0,0,0,2000000,2,1
2096203,1,0,0,0,0,0,2000000,2,1
2096204,1,0,0,0,0,0,2000000,2,1
2096205,1,0,0,0,0,0,2000000,2,1
2096206,1,0,0,0,0,0,2000000,2,1
2100001,1,0,4,1026,0,0,3101026,2,1
3021801,1,0,0,0,0,0,3000000,3,1
3021901,1,0,0,0,0,0,3000000,3,1
3022001,1,0,0,0,0,0,3000000,3,1
3022002,1,0,0,0,0,0,3000000,3,1
3022101,1,0,0,0,0,0,3000000,3,1
3022201,1,0,0,0,0,0,3000000,3,1
3022301,1,0,0,0,0,0,3000000,3,1
3022401,1,0,0,0,0,0,3000000,3,1
3022501,1,0,0,0,0,0,3000000,3,1
3022601,1,0,0,0,0,0,3000000,3,1
3022602,1,0,0,0,0,0,3000000,3,1
3022701,1,0,0,0,0,0,3000000,3,1
3022702,1,0,0,0,0,0,3000000,3,1
3022801,1,0,0,0,0,0,3000000,3,1
3022802,1,0,0,0,0,0,3000000,3,1
3022901,1,0,0,0,0,0,3000000,3,1
3022902,1,0,0,0,0,0,3000000,3,1
3022903,1,0,0,0,0,0,3000000,3,1
3023001,1,0,0,0,0,0,3000000,3,1
3023002,1,0,0,0,0,0,3000000,3,1
3023003,1,0,0,0,0,0,3000000,3,1
3023101,1,0,0,0,0,0,3000000,3,1
3023102,1,0,0,0,0,0,3000000,3,1
3023103,1,0,0,0,0,0,3000000,3,1
3023201,1,0,0,0,0,0,3000000,3,1
3023202,1,0,0,0,0,0,3000000,3,1
3023301,1,0,0,0,0,0,3000000,3,1
3023302,1,0,0,0,0,0,3000000,3,1
3023401,1,0,0,0,0,0,3000000,3,1
3023402,1,0,0,0,0,0,3000000,3,1
3023501,1,0,0,0,0,0,3000000,3,1
3023502,1,0,0,0,0,0,3000000,3,1
3023601,1,0,0,0,0,0,3000000,3,1
3023602,1,0,0,0,0,0,3000000,3,1
3023701,1,0,0,0,0,0,3000000,3,1
3023702,1,0,0,0,0,0,3000000,3,1
3023801,1,0,0,0,0,0,3000000,3,1
3023802,1,0,0,0,0,0,3000000,3,1
3023901,1,0,0,0,0,0,3000000,3,1
3023902,1,0,0,0,0,0,3000000,3,1
3024001,1,0,0,0,0,0,3000000,3,1
3024002,1,0,0,0,0,0,3000000,3,1
3024101,1,0,0,0,0,0,3000000,3,1
3024102,1,0,0,0,0,0,3000000,3,1
3024201,1,0,0,0,0,0,3000000,3,1
3024202,1,0,0,0,0,0,3000000,3,1
3024301,1,0,0,0,0,0,3000000,3,1
3024401,1,0,0,0,0,0,3000000,3,1
3024402,1,0,0,0,0,0,3000000,3,1
3024403,1,0,0,0,0,0,3000000,3,1
3024404,1,0,0,0,0,0,3000000,3,1
3024405,1,0,0,0,0,0,3000000,3,1
3024406,1,0,0,0,0,0,3000000,3,1
3024501,1,0,0,0,0,0,3000000,3,1
3024502,1,0,0,0,0,0,3000000,3,1
3024601,1,0,0,0,0,0,3000000,3,1
3024701,1,0,0,0,0,0,3000000,3,1
3024801,1,0,0,0,0,0,3000000,3,1
3024901,1,0,0,0,0,0,3000000,3,1
3025001,1,0,0,0,0,0,3000000,3,1
3025101,1,0,0,0,0,0,3000000,3,1
3025201,1,0,2,6,0,0,9999926,3,1
3025202,1,0,2,6,0,0,9999926,3,1
3025301,1,0,2,6,0,0,9999926,3,1
3025401,1,0,2,6,0,0,9999926,3,1
3025501,1,0,2,6,0,0,9999926,3,1
3025502,1,0,2,6,0,0,9999926,3,1
3025601,1,0,0,0,0,0,3000000,3,1
3025602,1,0,0,0,0,0,3000000,3,1
3025701,1,0,2,6,0,0,9999926,3,1
3025702,1,0,2,6,0,0,9999926,3,1
3025801,1,0,2,6,0,0,9999926,3,1
3025802,1,0,2,6,0,0,9999926,3,1
3025901,1,0,2,6,0,0,9999926,3,1
3026001,1,0,2,6,0,0,9999926,3,1
3026101,1,0,0,0,0,0,3000000,3,1
3026102,1,0,0,0,0,0,3000000,3,1
3026201,1,0,2,6,0,0,9999926,3,1
3026301,1,0,2,6,0,0,9999926,3,1
3026302,1,0,2,6,0,0,9999926,3,1
3026401,1,0,2,6,0,0,9999926,3,1
3026402,1,0,2,6,0,0,9999926,3,1
3026501,1,0,2,6,0,0,9999926,3,1
3026502,1,0,2,6,0,0,9999926,3,1
3026601,1,0,0,0,0,0,3000000,3,1
3026602,1,0,0,0,0,0,3000000,3,1
3026701,1,0,2,6,0,0,9999926,3,1
3026702,1,0,2,6,0,0,9999926,3,1
3026801,1,0,2,6,0,0,9999926,3,1
3026802,1,0,2,6,0,0,9999926,3,1
3026901,1,0,2,6,0,0,9999926,3,1
3027001,1,0,0,0,0,0,3000000,3,1
3027002,1,0,0,0,0,0,3000000,3,1
3027101,1,0,2,6,0,0,9999926,3,1
3027201,1,0,2,6,0,0,9999926,3,1
3027202,1,0,2,6,0,0,9999926,3,1
3027301,1,0,0,0,0,0,3000000,3,1
3027302,1,0,0,0,0,0,3000000,3,1
3027401,1,0,0,0,0,0,3000000,3,1
3027402,1,0,0,0,0,0,3000000,3,1
3027501,1,0,2,6,0,0,9999926,3,1
3027602,1,0,0,0,0,0,3000000,3,1
3027702,1,0,2,6,0,0,9999926,3,1
3027802,1,0,2,6,0,0,9999926,3,1
3027901,1,0,0,0,0,0,3000000,3,1
3028001,1,0,0,0,0,0,3000000,3,1
3028002,1,0,0,0,0,0,3000000,3,1
3028101,1,0,0,0,0,0,3000000,3,1
3028102,1,0,0,0,0,0,3000000,3,1
3028201,1,0,0,0,0,0,3000000,3,1
3028202,1,0,0,0,0,0,3000000,3,1
3028301,1,0,0,0,0,0,3000000,3,1
3028302,1,0,0,0,0,0,3000000,3,1
3028401,1,0,0,0,0,0,3000000,3,1
3028402,1,0,0,0,0,0,3000000,3,1
3028501,1,0,0,0,0,0,3000000,3,1
3028502,1,0,0,0,0,0,3000000,3,1
3028601,1,0,0,0,0,0,3000000,3,1
3028602,1,0,0,0,0,0,3000000,3,1
3028701,1,0,0,0,0,0,3000000,3,1
3028702,1,0,0,0,0,0,3000000,3,1
3028801,1,0,2,6,0,0,9999926,3,1
3028901,1,0,2,6,0,0,9999926,3,1
3028902,1,0,2,6,0,0,9999926,3,1
3029001,1,0,2,6,0,0,9999926,3,1
3029101,1,0,2,6,0,0,9999926,3,1
3029201,1,0,2,6,0,0,9999926,3,1
3029301,1,0,2,6,0,0,9999926,3,1
3029401,1,0,0,0,0,0,3000000,3,1
3029501,1,0,0,0,0,0,3000000,3,1
3029601,1,0,2,6,0,0,9999926,3,1
3029701,1,0,2,6,0,0,9999926,3,1
3029801,1,0,2,6,0,0,9999926,3,1
3029901,1,0,2,6,0,0,9999926,3,1
3030001,1,0,2,6,0,0,9999926,3,1
3030301,1,0,0,0,0,0,3000000,3,1
3030302,1,0,0,0,0,0,3000000,3,1
3030401,1,0,0,0,0,0,3000000,3,1
3030402,1,0,0,0,0,0,3000000,3,1
3030501,1,0,0,0,0,0,3000000,3,1
3030502,1,0,0,0,0,0,3000000,3,1
3030601,1,0,0,0,0,0,3000000,3,1
3030602,1,0,0,0,0,0,3000000,3,1
3030701,1,0,0,0,0,0,3000000,3,1
3030702,1,0,0,0,0,0,3000000,3,1
3030801,1,0,0,0,0,0,3000000,3,1
3030802,1,0,0,0,0,0,3000000,3,1
3030901,1,0,0,0,0,0,3000000,3,1
3030902,1,0,0,0,0,0,3000000,3,1
3031001,1,0,0,0,0,0,3000000,3,1
3031002,1,0,0,0,0,0,3000000,3,1
3031101,1,0,0,0,0,0,3000000,3,1
3031102,1,0,0,0,0,0,3000000,3,1
3031201,1,0,0,0,0,0,3000000,3,1
3031202,1,0,0,0,0,0,3000000,3,1
3031301,1,0,0,0,0,0,3000000,3,1
3031302,1,0,0,0,0,0,3000000,3,1
3031401,1,0,0,0,0,0,3000000,3,1
3031402,1,0,0,0,0,0,3000000,3,1
3031501,1,0,0,0,0,0,3000000,3,1
3031502,1,0,0,0,0,0,3000000,3,1
3031601,1,0,0,0,0,0,3000000,3,1
3031602,1,0,0,0,0,0,3000000,3,1
3031701,1,0,0,0,0,0,3000000,3,1
3031702,1,0,0,0,0,0,3000000,3,1
3031801,1,0,2,5,0,0,9999925,3,1
3031802,1,0,2,5,0,0,9999925,3,1
3031901,1,0,2,5,0,0,9999925,3,1
3031902,1,0,2,5,0,0,9999925,3,1
3032001,1,0,2,5,0,0,9999925,3,1
3032002,1,0,2,5,0,0,9999925,3,1
3032101,1,0,2,5,0,0,9999925,3,1
3032102,1,0,2,5,0,0,9999925,3,1
3032201,1,0,2,5,0,0,9999925,3,1
3032202,1,0,2,5,0,0,9999925,3,1
3032301,1,0,2,5,0,0,9999925,3,1
3032302,1,0,2,5,0,0,9999925,3,1
3032401,1,0,2,5,0,0,9999925,3,1
3032402,1,0,2,5,0,0,9999925,3,1
3032501,1,0,2,5,0,0,9999925,3,1
3032502,1,0,2,5,0,0,9999925,3,1
3032601,1,0,2,5,0,0,9999925,3,1
3032602,1,0,2,5,0,0,9999925,3,1
3032701,1,0,2,5,0,0,9999925,3,1
3032702,1,0,2,5,0,0,9999925,3,1
3032801,1,0,2,5,0,0,9999925,3,1
3032802,1,0,2,5,0,0,9999925,3,1
3032901,1,0,2,5,0,0,9999925,3,1
3032902,1,0,2,5,0,0,9999925,3,1
3033001,1,0,0,0,0,0,3000000,3,1
3033002,1,0,2,6,3,2,9992632,3,1
3033003,1,0,2,6,3,2,9992632,3,1
3033101,1,0,2,6,3,2,9992632,3,1
3033102,1,0,2,6,3,2,9992632,3,1
3035301,1,0,0,0,0,0,3000000,3,1
3036201,1,0,0,0,0,0,3000000,3,1
3036301,1,0,0,0,0,0,3000000,3,1
3036401,1,0,0,0,0,0,3000000,3,1
3036501,1,0,0,0,0,0,3000000,3,1
3036601,1,0,0,0,0,0,3000000,3,1
3036701,1,0,0,0,0,0,3000000,3,1
3036801,1,0,0,0,0,0,3000000,3,1
3037001,1,0,0,0,0,0,3000000,3,1
3037101,1,0,0,0,0,0,3000000,3,1
3037201,1,0,0,0,0,0,3000000,3,1
3037301,1,0,0,0,0,0,3000000,3,1
3037401,1,0,0,0,0,0,3000000,3,1
3040001,1,0,0,0,0,0,3000000,3,1
3082501,1,0,0,0,0,0,3000000,3,1
3082601,1,0,0,0,0,0,3000000,3,1
3092401,1,0,0,0,0,0,3000000,3,1
3092402,1,0,0,0,0,0,3000000,3,1
3092501,1,0,0,0,0,0,3000000,3,1
3092601,1,0,0,0,0,0,3000000,3,1
3092602,1,0,0,0,0,0,3000000,3,1
3092701,1,0,0,0,0,0,3000000,3,1
3101001,1,0,4,1001,0,0,3101001,3,1
3101002,1,0,4,1002,0,0,3101002,3,1
3101003,1,0,4,1003,0,0,3101003,3,1
3101004,1,0,4,1004,0,0,3101004,3,1
3101005,1,0,4,1005,0,0,3101005,3,1
3101006,1,0,4,1006,0,0,3101006,3,1
3101007,1,0,4,1007,0,0,3101007,3,1
3101008,1,0,4,1008,0,0,3101008,3,1
3101009,1,0,4,1009,0,0,3101009,3,1
3101010,1,0,4,1010,0,0,3101010,3,1
3101011,1,0,4,1011,0,0,3101011,3,1
3101012,1,0,4,1012,0,0,3101012,3,1
3101013,1,0,4,1013,0,0,3101013,3,1
3101014,1,0,4,1014,0,0,3101014,3,1
3101015,1,0,4,1015,0,0,3101015,3,1
3101016,1,0,4,1016,0,0,3101016,3,1
3101017,1,0,4,1017,0,0,3101017,3,1
3101018,1,0,4,1018,0,0,3101018,3,1
3101019,1,0,4,1019,0,0,3101019,3,1
3101020,1,0,4,1020,0,0,3101020,3,1
3101021,1,0,4,1021,0,0,3101021,3,1
3101022,1,0,4,1022,0,0,3101022,3,1
3101023,1,0,4,1023,0,0,3101023,3,1
3101024,1,0,4,1024,0,0,3101024,3,1
3101025,1,0,4,1025,0,0,3101025,3,1
3101027,1,0,4,1027,0,0,3101027,3,1
3101028,1,0,4,1028,0,0,3101028,3,1
3101029,1,0,4,1029,0,0,3101029,3,1
3101030,1,0,4,1030,0,0,3101030,3,1
3101031,1,0,4,1031,0,0,3101031,3,1
3101032,1,0,4,1032,0,0,3101032,3,1
3101033,1,0,4,1033,0,0,3101033,3,1
3101034,1,0,4,1034,0,0,3101034,3,1
3101035,1,0,4,1035,0,0,3101035,3,1
3101036,1,0,4,1036,0,0,3101036,3,1
3101037,1,0,4,1037,0,0,3101037,3,1
3101038,1,0,4,1038,0,0,3101038,3,1
3101039,1,0,4,1039,0,0,3101039,3,1
3101040,1,0,4,1040,0,0,3101040,3,1
3101041,1,0,4,1041,0,0,3101041,3,1
3101042,1,0,4,1042,0,0,3101042,3,1
3101043,1,0,4,1043,0,0,3101043,3,1
3101044,1,0,4,1044,0,0,3101044,3,1
3101045,1,0,4,1045,0,0,3101045,3,1
3101046,1,0,4,1046,0,0,3101046,3,1
3101047,1,0,4,1047,0,0,3101047,3,1
3101048,1,0,4,1048,0,0,3101048,3,1
3101049,1,0,4,1049,0,0,3101049,3,1
3101050,1,0,4,1050,0,0,3101050,3,1
3101051,1,0,4,1051,0,0,3101051,3,1
3101052,1,0,4,1052,0,0,3101052,3,1
3101053,1,0,4,1053,0,0,3101053,3,1
3101056,1,0,4,1056,0,0,3101056,3,1
3101057,1,0,4,1057,0,0,3101057,3,1
3101058,1,0,4,1058,0,0,3101058,3,1
3101059,1,0,4,1059,0,0,3101059,3,1
3101060,1,0,4,1060,0,0,3101060,3,1
3101061,1,0,4,1061,0,0,3101061,3,1
3101062,1,0,4,1062,0,0,3101062,3,1
3101064,1,0,4,1064,0,0,3101064,3,1
3101065,1,0,4,1065,0,0,3101065,3,1
3101066,1,0,4,1066,0,0,3101066,3,1
3101067,1,0,4,1067,0,0,3101067,3,1
3101068,1,0,4,1068,0,0,3101068,3,1
3101069,1,0,4,1069,0,0,3101069,3,1
3101071,1,0,4,1071,0,0,3101071,3,1
3101072,1,0,4,1072,0,0,3101072,3,1
3101074,1,0,4,1074,0,0,3101074,3,1
3101078,1,0,4,1078,0,0,3101078,3,1
3101087,1,0,4,1087,0,0,3101087,3,1
3101098,1,0,4,1098,0,0,3101098,3,1
3101099,1,0,4,1099,0,0,3101099,3,1
3101100,1,0,4,1100,0,0,3101100,3,1
3200001,1,0,0,0,0,0,3200000,3,1
3200002,1,0,0,0,0,0,3200000,3,1
3200003,1,0,0,0,0,0,3200000,3,1
3200004,1,0,0,0,0,0,3200000,3,1
3200005,1,0,0,0,0,0,3200000,3,1
10011,1,0,2,6,3,2,9992632,0,1
10021,1,0,2,6,3,2,9992632,0,1
10031,1,0,2,6,3,2,9992632,0,1
10041,1,0,2,6,3,2,9992632,0,1
10051,1,0,2,6,3,2,9992632,0,1
20021,1,0,2,6,3,2,9992632,0,1
20031,1,0,2,6,3,2,9992632,0,1
20041,1,0,2,6,3,2,9992632,0,1
20051,1,0,2,6,3,2,9992632,0,1
20061,1,0,2,6,3,2,9992632,0,1
10013,1,0,2,6,3,2,9992632,0,1
10023,1,0,2,6,3,2,9992632,0,1
10033,1,0,2,6,3,2,9992632,0,1
10043,1,0,2,6,3,2,9992632,0,1
10053,1,0,2,6,3,2,9992632,0,1
1801701,1,0,2,6,3,4,9992634,1,1
1801801,1,0,2,6,3,4,9992634,1,1
1801901,1,0,2,6,3,4,9992634,1,1
1802001,1,0,2,6,3,4,9992634,1,1
1802002,1,0,2,6,3,4,9992634,1,1
1802101,1,0,2,6,3,4,9992634,1,1
1802201,1,0,2,6,3,4,9992634,1,1
1802301,1,0,2,6,3,4,9992634,1,1
1802302,1,0,2,6,3,4,9992634,1,1
1802401,1,0,2,6,3,4,9992634,1,1
1802402,1,0,2,6,3,4,9992634,1,1
1802501,1,0,2,6,3,4,9992634,1,1
1802601,1,0,2,6,3,4,9992634,1,1
1802701,1,0,2,6,3,4,9992634,1,1
1802702,1,0,2,6,3,4,9992634,1,1
1802801,1,0,2,6,3,4,9992634,1,1
1802802,1,0,2,6,3,4,9992634,1,1
1802901,1,0,2,6,3,4,9992634,1,1
1802902,1,0,2,6,3,4,9992634,1,1
1803001,1,0,2,6,3,4,9992634,1,1
1803002,1,0,2,6,3,4,9992634,1,1
1803101,1,0,2,6,3,4,9992634,1,1
1803102,1,0,2,6,3,4,9992634,1,1
1803201,1,0,2,6,3,4,9992634,1,1
1803202,1,0,2,6,3,4,9992634,1,1
1803301,1,0,2,6,3,4,9992634,1,1
1803302,1,0,2,6,3,4,9992634,1,1
1803401,1,0,2,6,3,4,9992634,1,1
1803402,1,0,2,6,3,4,9992634,1,1
1803501,1,0,2,6,3,4,9992634,1,1
1803502,1,0,2,6,3,4,9992634,1,1
1803601,1,0,2,6,3,4,9992634,1,1
1803602,1,0,2,6,3,4,9992634,1,1
1803701,1,0,2,6,3,4,9992634,1,1
1803702,1,0,2,6,3,4,9992634,1,1
1803801,1,0,2,6,3,4,9992634,1,1
1803802,1,0,2,6,3,4,9992634,1,1
1803901,1,0,2,6,3,4,9992634,1,1
1803902,1,0,2,6,3,4,9992634,1,1
1804001,1,0,2,6,3,4,9992634,1,1
1804002,1,0,2,6,3,4,9992634,1,1
1100001,1,0,2,6,3,4,9992634,1,2
1100101,1,0,4,1001,0,0,1100101,1,2
1100201,1,0,4,1002,0,0,1100201,1,2
1100301,1,0,4,1003,0,0,1100301,1,2
1100401,1,0,4,1004,0,0,1100401,1,2
1100501,1,0,4,1005,0,0,1100501,1,2
1100601,1,0,4,1006,0,0,1100601,1,2
1100701,1,0,4,1007,0,0,1100701,1,2
1100801,1,0,4,1008,0,0,1100801,1,2
1100901,1,0,4,1009,0,0,1100901,1,2
1101001,1,0,4,1010,0,0,1101001,1,2
1101101,1,0,4,1011,0,0,1101101,1,2
1101201,1,0,4,1012,0,0,1101201,1,2
1101301,1,0,4,1013,0,0,1101301,1,2
1101401,1,0,4,1014,0,0,1101401,1,2
1101501,1,0,4,1015,0,0,1101501,1,2
1101601,1,0,4,1016,0,0,1101601,1,2
1101701,1,0,4,1017,0,0,1101701,1,2
1101801,1,0,4,1018,0,0,1101801,1,2
1101901,1,0,4,1019,0,0,1101901,1,2
1102001,1,0,4,1020,0,0,1102001,1,2
1102101,1,0,4,1021,0,0,1102101,1,2
1102201,1,0,4,1022,0,0,1102201,1,2
1102301,1,0,4,1023,0,0,1102301,1,2
1102401,1,0,4,1024,0,0,1102401,1,2
1102501,1,0,4,1025,0,0,1102501,1,2
1102601,1,0,4,1026,0,0,1102601,1,2
1102701,1,0,4,1027,0,0,1102701,1,2
1102801,1,0,4,1028,0,0,1102801,1,2
1102901,1,0,4,1029,0,0,1102901,1,2
1103001,1,0,4,1030,0,0,1103001,1,2
1103101,1,0,4,1031,0,0,1103101,1,2
1103201,1,0,4,1032,0,0,1103201,1,2
1103301,1,0,4,1033,0,0,1103301,1,2
1103401,1,0,4,1034,0,0,1103401,1,2
1103501,1,0,4,1035,0,0,1103501,1,2
1103601,1,0,4,1036,0,0,1103601,1,2
1103701,1,0,4,1037,0,0,1103701,1,2
1103801,1,0,4,1038,0,0,1103801,1,2
1103901,1,0,4,1039,0,0,1103901,1,2
1104001,1,0,4,1040,0,0,1104001,1,2
1104101,1,0,4,1041,0,0,1104101,1,2
1104201,1,0,4,1042,0,0,1104201,1,2
1104301,1,0,4,1043,0,0,1104301,1,2
1104401,1,0,4,1044,0,0,1104401,1,2
1104501,1,0,4,1045,0,0,1104501,1,2
1104601,1,0,4,1046,0,0,1104601,1,2
1104701,1,0,4,1047,0,0,1104701,1,2
1104801,1,0,4,1048,0,0,1104801,1,2
1104901,1,0,4,1049,0,0,1104901,1,2
1105001,1,0,4,1050,0,0,1105001,1,2
1105101,1,0,4,1051,0,0,1105101,1,2
1105201,1,0,4,1052,0,0,1105201,1,2
1105301,1,0,4,1053,0,0,1105301,1,2
1105601,1,0,4,1056,0,0,1105601,1,2
1105701,1,0,4,1057,0,0,1105701,1,2
1105801,1,0,4,1058,0,0,1105801,1,2
1105901,1,0,4,1059,0,0,1105901,1,2
1106001,1,0,4,1060,0,0,1106001,1,2
1106101,1,0,4,1061,0,0,1106101,1,2
1106201,1,0,4,1062,0,0,1106201,1,2
1106401,1,0,4,1064,0,0,1106401,1,2
1106501,1,0,4,1065,0,0,1106501,1,2
1106601,1,0,4,1066,0,0,1106601,1,2
1106701,1,0,4,1067,0,0,1106701,1,2
1106801,1,0,4,1068,0,0,1106801,1,2
1106901,1,0,4,1069,0,0,1106901,1,2
1107101,1,0,4,1071,0,0,1107101,1,2
1107201,1,0,4,1072,0,0,1107201,1,2
1107401,1,0,4,1074,0,0,1107401,1,2
92,1,1,2,6,3,1,9992631,0,2
93,1,1,2,6,3,1,9992631,0,2
94,1,1,2,6,3,1,9992631,0,2
95,1,1,2,6,3,1,9992631,0,2
96,1,1,2,6,3,1,9992631,0,2
97,1,1,2,6,3,1,9992631,0,2
98,1,1,2,6,3,1,9992631,0,2
99,1,1,2,6,3,1,9992631,0,2
100,1,1,2,6,3,1,9992631,0,2
101,1,1,2,6,3,1,9992631,0,2
5000001,1,0,2,6,3,5,9992635,1,1
5000002,1,0,2,6,3,5,9992635,1,1
5000003,1,0,2,6,3,5,9992635,1,1
5000004,1,0,2,6,3,5,9992635,1,1
5000005,1,0,2,6,3,5,9992635,1,1
5000006,1,0,2,6,3,5,9992635,1,1
5000007,1,0,2,6,3,5,9992635,1,1
5000008,1,0,2,6,3,5,9992635,1,1
5000009,1,0,2,6,3,5,9992635,1,1
5000010,1,0,2,6,3,5,9992635,1,1
5000011,1,0,2,6,3,5,9992635,1,1
5000012,1,0,2,6,3,5,9992635,1,1
5000013,1,0,2,6,3,5,9992635,1,1
5000014,1,0,2,6,3,5,9992635,1,1
5000015,1,0,2,6,3,5,9992635,1,1
5000016,1,0,2,6,3,5,9992635,1,1
5000017,1,0,2,6,3,5,9992635,1,1
5000018,1,0,2,6,3,5,9992635,1,1
5000019,1,0,2,6,3,5,9992635,1,1
5000020,1,0,2,6,3,5,9992635,1,1
5000021,1,0,2,6,3,5,9992635,1,1
5000022,1,0,2,6,3,5,9992635,1,1
5000023,1,0,2,6,3,5,9992635,1,1
5000024,1,0,2,6,3,5,9992635,1,1
5000025,1,0,2,6,3,5,9992635,1,1
5000026,1,0,2,6,3,5,9992635,1,1
5000027,1,0,2,6,3,5,9992635,1,1
5000028,1,0,2,6,3,5,9992635,1,1
5000029,1,0,2,6,3,5,9992635,1,1
5000030,1,0,2,6,3,5,9992635,1,1
5000031,1,0,2,6,3,5,9992635,1,1
5000032,1,0,2,6,3,5,9992635,1,1
5000033,1,0,2,6,3,5,9992635,1,1
5000034,1,0,2,6,3,5,9992635,1,1
5000035,1,0,2,6,3,5,9992635,1,1
5000036,1,0,2,6,3,5,9992635,1,1
5000037,1,0,2,6,3,5,9992635,1,1
5000038,1,0,2,6,3,5,9992635,1,1
5000039,1,0,2,6,3,5,9992635,1,1
5000040,1,0,2,6,3,5,9992635,1,1
5000041,1,0,2,6,3,5,9992635,1,1
5000042,1,0,2,6,3,5,9992635,1,1
5000043,1,0,2,6,3,5,9992635,1,1
5000044,1,0,2,6,3,5,9992635,1,1
5000045,1,0,2,6,3,5,9992635,1,1
5000046,1,0,2,6,3,5,9992635,1,1
5000047,1,0,2,6,3,5,9992635,1,1
5000048,1,0,2,6,3,5,9992635,1,1
5000049,1,0,2,6,3,5,9992635,1,1
5000050,1,0,2,6,3,5,9992635,1,1
5000051,1,0,2,6,3,5,9992635,1,1
5000052,1,0,2,6,3,5,9992635,1,1
5000053,1,0,2,6,3,5,9992635,1,1
5000054,1,0,2,6,3,5,9992635,1,1
5000055,1,0,2,6,3,5,9992635,1,1
5000056,1,0,2,6,3,5,9992635,1,1
5000057,1,0,2,6,3,5,9992635,1,1
5000058,1,0,2,6,3,5,9992635,1,1
5000059,1,0,2,6,3,5,9992635,1,1
5000060,1,0,2,6,3,5,9992635,1,1
5000061,1,0,2,6,3,5,9992635,1,1
5000062,1,0,2,6,3,5,9992635,1,1
5000063,1,0,2,6,3,5,9992635,1,1
5000064,1,0,2,6,3,5,9992635,1,1
5000065,1,0,2,6,3,5,9992635,1,1
5000066,1,0,2,6,3,5,9992635,1,1
5000067,1,0,2,6,3,5,9992635,1,1
5000068,1,0,2,6,3,5,9992635,1,1
5000069,1,0,2,6,3,5,9992635,1,1
5000070,1,0,2,6,3,5,9992635,1,1
5000071,1,0,2,6,3,5,9992635,1,1
5000072,1,0,2,6,3,5,9992635,1,1
5000073,1,0,2,6,3,5,9992635,1,1
5000074,1,0,2,6,3,5,9992635,1,1
5000075,1,0,2,6,3,5,9992635,1,1
5000076,1,0,2,6,3,5,9992635,1,1
5000077,1,0,2,6,3,5,9992635,1,1
5000078,1,0,2,6,3,5,9992635,1,1
5000079,1,0,2,6,3,5,9992635,1,1
5000080,1,0,2,6,3,5,9992635,1,1
5000081,1,0,2,6,3,5,9992635,1,1
5000082,1,0,2,6,3,5,9992635,1,1
5000083,1,0,2,6,3,5,9992635,1,1
5000084,1,0,2,6,3,5,9992635,1,1
5000085,1,0,2,6,3,5,9992635,1,1
5000086,1,0,2,6,3,5,9992635,1,1
5000087,1,0,2,6,3,5,9992635,1,1
5000088,1,0,2,6,3,5,9992635,1,1
5000089,1,0,2,6,3,5,9992635,1,1
5000090,1,0,2,6,3,5,9992635,1,1
5000091,1,0,2,6,3,5,9992635,1,1
5000092,1,0,2,6,3,5,9992635,1,1
5000093,1,0,2,6,3,5,9992635,1,1
5000094,1,0,2,6,3,5,9992635,1,1
5000095,1,0,2,6,3,5,9992635,1,1
5000096,1,0,2,6,3,5,9992635,1,1
5000097,1,0,2,6,3,5,9992635,1,1
5000098,1,0,2,6,3,5,9992635,1,1
5000099,1,0,2,6,3,5,9992635,1,1
5000100,1,0,2,6,3,5,9992635,1,1
5000101,1,0,2,6,3,5,9992635,1,1
5000102,1,0,2,6,3,5,9992635,1,1
